zipcode,Quantity
00000,2
00601,55
00602,160
00603,202
00606,16
00610,99
00612,319
00616,37
00617,130
00622,31
00623,172
00624,65
00627,128
00637,102
00638,54
00641,97
00646,179
00647,15
00650,54
00652,15
00653,41
00656,59
00659,124
00660,84
00662,253
00664,34
00667,82
00669,112
00670,35
00674,181
00676,133
00677,53
00678,117
00680,203
00682,125
00683,102
00685,153
00687,104
00688,35
00690,34
00692,129
00693,257
00694,3
00698,192
00703,50
00704,25
00705,96
00707,36
00714,60
00715,12
00716,157
00717,72
00718,76
00719,94
00720,30
00723,67
00725,435
00727,237
00728,171
00729,205
00730,167
00731,50
00735,50
00736,202
00738,155
00739,179
00740,3
00741,17
00745,202
00751,77
00754,131
00757,132
00766,85
00767,94
00769,144
00771,151
00772,82
00773,84
00777,137
00778,166
00780,70
00782,64
00783,110
00784,143
00791,233
00794,106
00795,194
00901,29
00907,70
00909,22
00911,48
00912,35
00913,17
00915,117
00917,110
00918,79
00920,82
00921,176
00923,139
00924,240
00925,27
00926,443
00927,59
00949,332
00952,43
00953,313
00956,383
00957,247
00959,238
00961,160
00962,90
00965,26
00966,82
00968,15
00969,202
00971,60
00976,241
00979,88
00982,72
00983,198
00984,1
00985,191
00987,251
01830,1
01852,1
02171,1
02571,1
06040,1
06473,1
07003,1
07032,1
07206,1
07513,1
08037,1
08075,1
08731,1
11233,1
11372,1
11550,1
17602,1
18104,1
19601,1
20110,1
21014,1
21207,1
21211,1
21222,1
22182,1
27511,1
27529,1
27587,1
27609,1
29456,1
30004,1
30009,1
30082,1
30096,1
30180,1
30339,2
32003,35
32009,4
32011,24
32034,53
32065,38
32068,62
32073,44
32081,37
32082,35
32084,34
32092,65
32095,37
32097,25
32114,88
32117,97
32118,58
32119,58
32124,73
32127,90
32128,68
32129,78
32132,19
32141,58
32159,68
32162,114
32163,143
32168,99
32169,25
32174,172
32176,41
32202,3
32204,9
32205,30
32206,11
32207,33
32208,29
32209,14
32210,57
32211,26
32216,52
32217,16
32218,96
32219,20
32220,10
32221,32
32222,22
32223,27
32224,39
32225,68
32226,23
32233,26
32234,6
32244,66
32246,60
32250,39
32254,6
32256,60
32257,43
32258,46
32259,82
32266,5
32277,25
32617,6
32696,16
32701,42
32703,144
32707,68
32708,76
32709,6
32712,114
32713,63
32714,87
32720,78
32723,5
32724,120
32725,126
32726,48
32730,12
32732,18
32736,35
32738,124
32744,10
32746,88
32750,40
32751,54
32754,31
32757,58
32763,55
32764,8
32765,161
32766,42
32771,107
32773,56
32776,39
32778,53
32779,58
32780,82
32789,50
32792,70
32796,42
32798,11
32801,44
32803,44
32804,38
32805,30
32806,48
32807,76
32808,122
32809,72
32810,72
32811,92
32812,77
32814,23
32816,12
32817,70
32818,131
32819,89
32820,32
32821,64
32822,138
32824,144
32825,147
32826,52
32827,55
32828,128
32829,54
32832,129
32833,25
32834,1
32835,118
32836,65
32837,138
32839,137
32901,59
32904,97
32905,77
32907,87
32920,62
32922,31
32926,60
32927,68
32931,39
32934,59
32935,87
32937,80
32940,111
32952,46
32953,61
32955,81
32960,145
32962,225
32968,138
33004,150
33009,730
33010,856
33012,1048
33013,563
33014,855
33015,707
33016,863
33018,1050
33019,104
33020,479
33021,387
33023,1372
33024,632
33025,589
33026,206
33027,483
33028,182
33029,472
33030,343
33031,70
33032,851
33033,690
33034,303
33035,209
33054,602
33055,640
33056,469
33060,286
33062,143
33063,677
33064,731
33065,445
33066,115
33067,154
33068,509
33069,271
33071,286
33073,218
33076,310
33122,2054
33125,698
33126,3210
33127,265
33128,85
33129,78
33130,302
33131,169
33132,232
33133,231
33134,419
33135,658
33136,154
33137,232
33138,185
33139,326
33140,139
33141,332
33142,801
33143,264
33144,374
33145,285
33146,107
33147,702
33149,81
33150,238
