zipcode,Quantity
00601,30
00602,117
00603,136
00606,5
00610,72
00612,188
00616,19
00617,67
00622,8
00623,102
00624,53
00627,66
00637,61
00638,43
00641,56
00646,122
00647,7
00650,36
00652,13
00653,20
00656,38
00659,70
00660,41
00662,169
00664,34
00667,37
00669,64
00670,15
00674,122
00676,72
00677,29
00678,90
00680,157
00682,96
00683,70
00685,93
00687,71
00688,9
00690,26
00692,79
00693,178
00694,2
00698,83
00703,30
00704,27
00705,78
00707,29
00714,53
00715,8
00716,110
00717,50
00718,66
00719,44
00720,18
00723,33
00725,290
00727,161
00728,140
00729,147
00730,116
00731,31
00735,32
00736,136
00738,121
00739,104
00740,2
00741,13
00745,175
00751,60
00754,76
00757,46
00766,49
00767,64
00769,98
00771,99
00772,43
00773,56
00777,103
00778,144
00780,48
00782,41
00783,64
00784,104
00791,136
00794,46
00795,111
00901,22
00907,29
00909,15
00911,20
00912,23
00913,22
00915,61
00917,72
00918,49
00920,72
00921,127
00923,87
00924,202
00925,17
00926,308
00927,54
00949,199
00952,35
00953,175
00956,251
00957,157
00959,161
00961,131
00962,59
00965,20
00966,65
00968,9
00969,149
00971,43
00976,172
00979,62
00982,52
00983,129
00985,129
00987,208
32003,8
32011,11
32034,19
32065,12
32068,28
32073,23
32081,7
32082,7
32084,21
32092,18
32095,15
32097,13
32114,78
32117,78
32118,51
32119,58
32124,42
32127,65
32128,23
32129,46
32132,12
32141,36
32159,28
32162,27
32163,30
32168,56
32169,11
32174,113
32176,23
32202,1
32204,2
32205,8
32206,6
32207,19
32208,6
32209,11
32210,28
32211,20
32216,22
32217,7
32218,28
32219,9
32220,4
32221,12
32222,8
32223,9
32224,9
32225,23
32226,6
32233,7
32234,5
32244,14
32246,25
32250,12
32254,4
32256,17
32257,7
32258,21
32259,29
32266,1
32277,16
32617,11
32696,55
32701,51
32703,127
32707,80
32708,74
32709,2
32712,104
32713,30
32714,83
32720,51
32723,8
32724,48
32725,74
32726,25
32730,10
32732,16
32736,31
32738,89
32744,6
32746,70
32750,44
32751,44
32754,26
32757,36
32763,34
32764,13
32765,114
32766,28
32771,121
32773,77
32776,29
32778,32
32779,38
32780,70
32789,31
32792,86
32796,46
32798,4
32801,38
32803,24
32804,28
32805,57
32806,47
32807,123
32808,178
32809,112
32810,99
32811,156
32812,71
32814,4
32816,14
32817,82
32818,135
32819,94
32820,30
32821,98
32822,193
32824,206
32825,162
32826,71
32827,70
32828,138
32829,52
32832,119
32833,28
32835,144
32836,50
32837,152
32839,169
32901,93
32904,141
32905,114
32907,198
32919,1
32920,73
32922,35
32926,61
32927,56
32931,11
32934,33
32935,151
32937,61
32940,81
32952,31
32953,40
32955,85
32960,123
32962,169
32968,81
33004,108
33009,592
33010,521
33012,798
33013,418
33014,614
33015,514
