zipcode,Quantity
00601,12
00602,57
00603,78
00606,4
00610,38
00612,139
00616,1
00617,58
00622,16
00623,85
00624,30
00627,58
00637,52
00638,11
00641,37
00646,65
00647,11
00650,15
00652,7
00653,12
00656,27
00659,43
00660,28
00662,127
00664,17
00667,22
00669,30
00670,11
00674,73
00676,36
00677,12
00678,65
00680,110
00682,55
00683,47
00685,43
00687,43
00688,1
00690,19
00692,58
00693,151
00694,2
00698,61
00703,16
00704,19
00705,46
00707,18
00714,38
00715,9
00716,74
00717,30
00718,35
00719,16
00720,9
00723,12
00725,195
00727,98
00728,94
00729,99
00730,97
00731,16
00735,30
00736,103
00738,84
00739,69
00740,1
00741,15
00745,102
00751,44
00754,50
00757,59
00766,31
00767,48
00769,68
00771,60
00772,12
00773,35
00777,72
00778,84
00780,35
00782,16
00783,33
00784,90
00791,72
00794,39
00795,64
00901,8
00907,27
00909,11
00911,9
00912,10
00913,13
00915,79
00917,56
00918,35
00920,45
00921,72
00923,57
00924,117
00925,9
00926,228
00927,26
00949,170
00952,22
00953,115
00956,144
00957,108
00959,130
00961,99
00962,59
00965,14
00966,30
00968,13
00969,82
00971,18
00976,108
00979,44
00982,38
00983,105
00985,100
00987,122
32003,36
32009,8
32011,42
32034,63
32065,91
32068,116
32073,91
32081,41
32082,32
32084,77
32092,81
32095,46
32097,72
32114,91
32117,111
32118,52
32119,65
32124,43
32127,95
32128,60
32129,63
32132,20
32141,67
32159,55
32162,70
32163,65
32168,94
32169,26
32174,152
32176,39
32202,5
32204,7
32205,59
32206,44
32207,85
32208,80
32209,89
32210,166
32211,110
32216,101
32217,42
32218,206
32219,65
32220,44
32221,89
32222,48
32223,42
32224,69
32225,81
32226,38
32233,34
32234,18
32244,136
32246,115
32250,43
32254,30
32256,114
32257,96
32258,70
32259,90
32266,4
32277,82
32617,6
32696,30
32701,81
32703,213
32707,85
32708,113
32709,10
32712,152
32713,70
32714,121
32720,102
32723,2
32724,119
32725,172
32726,71
32730,24
32732,11
32736,32
32738,186
32744,11
32746,118
32750,71
32751,62
32754,39
32757,83
32763,56
32764,16
32765,148
32766,31
32771,160
32773,107
32776,53
32778,78
32779,67
32780,101
32789,65
32792,135
32796,62
32798,11
32801,61
32803,55
32804,47
32805,88
32806,59
32807,147
32808,183
32809,133
32810,91
32811,190
32812,96
32814,21
32816,2
32817,111
32818,177
32819,134
32820,34
32821,152
32822,297
32824,277
32825,211
32826,84
32827,74
32828,210
32829,82
32831,1
32832,126
32833,37
32835,190
32836,103
32837,204
32839,250
32901,70
32904,118
32905,107
32907,153
32920,68
32922,55
32926,79
32927,81
32931,35
32934,57
32935,137
32937,77
32940,113
32952,42
32953,66
32955,108
32960,130
32962,195
32968,125
33004,193
33009,946
33010,1051
33012,1536
33013,756
33014,1007
33015,921
33016,1123
33018,1197
