zipcode,Quantity
10469,1
10552,1
11208,1
11214,2
11223,1
11228,1
11357,1
11420,1
11561,1
11731,1
11766,1
11798,1
1890,1
2360,1
28052,1
28056,1
29405,1
29466,1
30039,1
30132,1
30135,1
30189,1
32003,15
32009,3
32011,13
32034,36
32065,27
32068,43
32073,48
32081,23
32082,27
32084,29
32092,55
32095,18
32097,23
32114,150
32117,140
32118,98
32119,82
32124,90
32127,122
32128,79
32129,96
32132,40
32141,89
32159,69
32162,99
32163,101
32168,128
32169,23
32174,237
32176,42
32202,2
32204,3
32205,22
32206,14
32207,31
32208,24
32209,25
32210,56
32211,42
32216,48
32217,22
32218,67
32219,24
32220,11
32221,35
32222,18
32223,35
32224,23
32225,52
32226,14
32233,19
32234,6
32244,48
32246,58
32250,19
32254,12
32256,58
32257,34
32258,24
32259,65
32266,7
32277,32
32617,22
32696,68
32701,104
32703,198
32707,181
32708,188
32709,14
32712,203
32713,75
32714,156
32720,101
32723,3
32724,116
32725,196
32726,90
32730,25
32732,30
32736,55
32738,197
32744,16
32746,184
32750,120
32751,84
32754,67
32757,96
32763,89
32764,38
32765,256
32766,58
32771,254
32773,190
32776,76
32778,77
32779,108
32780,145
32789,86
32792,213
32796,95
32798,11
32801,104
32803,67
32804,68
32805,127
32806,107
32807,215
32808,336
32809,223
32810,189
32811,276
32812,176
32814,41
32816,22
32817,180
32818,296
32819,172
32820,65
32821,180
32822,393
32824,365
32825,303
32826,128
32827,104
32828,302
32829,110
32831,1
32832,232
32833,76
32835,226
32836,117
32837,289
32839,302
32901,122
32904,205
32905,180
32907,316
32920,87
32922,53
32926,105
32927,117
32931,42
32934,82
32935,192
32937,123
32940,143
32952,49
32953,80
32955,131
32960,126
32962,221
32968,81
33004,162
33009,797
33010,784
33012,1146
33013,569
33014,929
33015,801
33016,914
33018,1005
33019,110
33020,455
33021,407
33023,1195
33024,626
33025,622
33026,203
33027,535
33028,185
33029,484
33030,346
33031,69
33032,876
33033,700
33034,360
