zipcode,Quantity
00601,31
00602,62
00603,90
00606,7
00610,41
00612,120
00616,21
00617,43
00622,10
00623,63
00624,25
00627,47
00637,57
00638,26
00641,39
00646,83
00647,4
00650,28
00652,11
00653,14
00656,30
00659,47
00660,30
00662,90
00664,21
00667,26
00669,48
00670,8
00674,95
00676,42
00677,24
00678,55
00680,114
00682,54
00683,39
00685,67
00687,35
00688,9
00690,17
00692,54
00693,109
00694,1
00698,58
00703,35
00704,14
00705,24
00707,21
00714,37
00715,3
00716,58
00717,28
00718,35
00719,38
00720,9
00723,19
00725,162
00727,89
00728,96
00729,101
00730,70
00731,15
00735,18
00736,89
00738,83
00739,57
00740,1
00741,11
00745,81
00751,38
00754,55
00757,38
00766,45
00767,33
00769,93
00771,43
00772,29
00773,32
00777,67
00778,85
00780,27
00782,22
00783,47
00784,69
00791,86
00794,50
00795,76
00901,11
00907,38
00909,11
00911,16
00912,15
00913,15
00915,41
00917,38
00918,34
00920,47
00921,81
00923,47
00924,99
00925,14
00926,180
00927,42
00949,142
00952,16
00953,139
00956,164
00957,76
00959,88
00961,77
00962,50
00965,13
00966,38
00968,13
00969,97
00971,23
00976,125
00979,38
00982,27
00983,88
00985,87
00987,118
32003,30
32009,3
32011,17
32034,62
32065,46
32068,58
32073,36
32081,36
32082,49
32084,50
32092,73
32095,20
32097,38
32114,71
32117,64
32118,74
32119,47
32124,62
32127,54
32128,45
32129,46
32132,18
32141,36
32159,61
32162,105
32163,120
32168,81
32169,22
32174,125
32176,41
32202,9
32204,14
32205,29
32206,10
32207,35
32208,28
32209,22
32210,66
32211,36
32216,40
32217,28
32218,75
32219,21
32220,18
32221,44
32222,27
32223,25
32224,49
32225,69
32226,32
32233,28
32234,8
32244,63
32246,60
32250,33
32254,10
32256,62
32257,45
32258,46
32259,93
32266,11
32277,28
32617,19
32696,51
32701,37
32703,94
32707,73
32708,73
32712,76
32713,60
32714,70
32720,79
32723,1
32724,99
32725,80
32726,41
32730,15
32732,20
32736,40
32738,90
32744,12
32746,75
32750,38
32751,37
32754,23
32757,57
32763,49
32764,16
32765,102
32766,34
32771,87
32773,56
32776,35
32778,44
32779,43
32780,79
32789,44
32792,82
32796,44
32798,7
32801,32
32803,33
32804,40
32805,26
32806,37
32807,55
32808,103
32809,66
32810,64
32811,72
32812,57
32814,12
32816,6
32817,64
32818,93
32819,57
32820,19
32821,72
32822,119
32824,132
32825,100
32826,39
32827,45
32828,94
32829,43
32832,75
32833,32
32835,98
32836,45
32837,81
32839,109
32901,79
32904,131
32905,94
32907,160
32920,45
32922,27
32926,56
32927,72
32931,30
32934,58
32935,118
32937,70
32940,121
32952,34
32953,59
32955,88
32960,175
32962,233
32968,115
33004,148
33009,716
33010,816
33012,1053
33013,521
33014,739
33015,677
33016,781
33018,894
33019,91
33020,420
33021,364
33023,1050
33024,586
33025,512
33026,221
33027,453
33028,171
33029,391
33030,294
33031,81
33032,777
33033,652
33034,261
33035,192
33054,524
33055,536
33056,424
33060,289
33062,139
33063,537
33064,638
33065,401
33066,114
33067,153
33068,459
33069,243
33071,244
33073,215
33076,197
33122,1562
33125,704
33126,2508
33127,206
33128,93
33129,91
33130,308
33131,160
33132,223
33133,234
33134,329
33135,559
33136,142
33137,203
33138,176
33139,309
33140,147
33141,338
33142,737
33143,231
33144,395
33145,258
33146,69
33147,665
33149,81
33150,249
33154,75
33155,526
33156,196
33157,671
33158,32
33160,353
33161,417
33162,407
33165,610
33166,5240
33167,221
33168,241
33169,391
33170,242
33172,1949
33173,277
33174,341
33175,634
33176,377
33177,651
33178,1714
33179,412
33180,251
33181,169
33182,1106
33183,377
33184,298
33185,301
33186,869
33187,215
33189,225
33190,146
33192,619
33193,496
33194,48
33195,1975
33196,535
33198,808
33301,128
33304,110
33305,64
33306,12
33308,129
33309,444
33311,1834
33312,421
33313,568
33314,388
33315,224
33316,112
33317,244
33319,382
33321,360
33322,407
33323,147
33324,280
33325,193
33326,171
33327,127
33328,184
33330,73
33331,130
33332,145
33334,301
33351,1399
33388,4
33401,183
33403,100
33404,227
33405,151
33406,264
33407,257
33408,88
33409,409
33410,198
33411,556
33412,108
33413,176
33414,336
33415,440
33417,278
33418,205
33426,190
