zipcode,Quantity
0,1
10552,1
11385,1
20782,1
2171,1
22191,1
27616,1
32003,47
32009,5
32011,39
32034,66
32065,77
32068,147
32073,87
32081,58
32082,43
32084,81
32092,131
32095,43
32097,58
32114,96
32117,96
32118,88
32119,83
32124,91
32127,95
32128,60
32129,77
32132,25
32141,71
32159,86
32162,104
32163,101
32168,116
32169,36
32174,174
32176,43
32202,8
32204,11
32205,41
32206,26
32207,61
32208,56
32209,49
32210,132
32211,92
32216,82
32217,41
32218,193
32219,45
32220,27
32221,67
32222,40
32223,55
32224,84
32225,127
32226,46
32233,43
32234,19
32244,131
32246,101
32250,50
32254,39
32256,118
32257,76
32258,70
32259,128
32266,16
32277,65
32617,26
32696,28
32701,111
32703,179
32707,166
32708,180
32709,18
32712,180
32713,77
32714,155
32720,92
32723,9
32724,129
32725,166
32726,59
32730,16
32732,28
32736,48
32738,167
32744,14
32746,151
32750,110
32751,75
32754,65
32757,96
32763,61
32764,25
32765,223
32766,47
32771,252
32773,117
32776,61
32778,76
32779,104
32780,135
32789,89
32792,185
32796,92
32798,15
32801,77
32803,67
32804,69
32805,100
32806,75
32807,175
32808,284
32809,192
32810,170
32811,255
32812,172
32814,20
32816,24
32817,186
32818,289
32819,183
32820,51
32821,172
32822,366
32824,360
32825,335
32826,108
32827,118
32828,272
32829,106
32831,3
32832,195
32833,69
32835,248
32836,142
32837,331
32839,282
32901,116
32904,193
32905,175
32907,258
32920,121
32922,73
32926,120
32927,114
32931,39
32934,102
32935,192
32937,108
32940,190
32952,53
32953,97
32955,160
32960,124
32962,155
32968,87
33004,156
33009,816
33010,732
33012,1024
33013,516
33014,844
33015,686
33016,794
33018,1094
33019,56
33020,430
33021,335
33023,1225
33024,535
33025,486
33026,151
33027,424
33028,152
33029,483
33030,298
33031,65
33032,737
33033,723
33034,276
33035,169
33054,601
33055,533
33056,431
33060,260
33062,133
33063,698
33064,760
33065,405
33066,106
33067,181
33068,508
33069,282
33071,237
33073,234
33076,190
33122,2161
33125,593
33126,2210
33127,256
33128,91
33129,72
33130,282
33131,159
33132,241
33133,193
33134,330
33135,628
33136,116
33137,232
33138,156
33139,283
33140,121
33141,308
33142,716
33143,212
33144,392
33145,231
33146,78
33147,685
33149,68
33150,235
33154,68
33155,527
33156,191
33157,602
33158,27
33160,336
33161,412
33162,389
33165,580
33166,5619
33167,190
33168,226
33169,384
33170,217
33172,2469
33173,270
33174,379
33175,535
33176,296
33177,629
33178,2288
33179,440
33180,193
33181,174
33182,1351
33183,341
33184,219
33185,291
33186,1061
33187,184
33189,221
33190,140
33192,868
33193,439
33194,45
33195,2832
33196,448
33198,786
33301,81
33304,141
33305,59
33306,11
33308,114
33309,471
33311,2093
33312,453
33313,575
33314,474
33315,231
33316,118
33317,254
33319,391
33321,333
33322,379
33323,130
33324,279
33325,205
33326,192
33327,96
33328,176
33330,83
33331,137
33332,149
33334,358
33351,1694
33388,8
33401,183
33403,110
33404,217
33405,136
33406,232
33407,273
33408,88
33409,490
33410,172
33411,464
33412,96
33413,159
33414,346
33415,451
33417,281
33418,176
33426,185
33428,290
33431,147
33432,126
33433,220
33434,102
33435,246
33436,296
33437,186
33441,243
33442,301
33444,158
33445,233
33446,154
33449,50
33455,100
33458,251
33460,221
33461,396
33462,231
33463,524
33467,387
33469,58
33470,300
33472,99
33473,63
33477,26
33478,79
33480,38
33483,56
33484,152
33486,115
33487,100
33493,35
33496,164
33498,93
33510,138
33511,269
33527,55
33534,103
33541,130
33543,165
33544,97
33545,163
33547,94
33548,27
33549,43
33556,136
33558,87
33559,48
33563,75
33565,69
33566,47
33567,38
33569,149
33570,120
33572,100
33573,104
33578,294
33579,245
33584,143
33592,78
33594,163
33596,95
33598,170
33602,73
33603,90
33604,189
33605,100
33606,76
33607,138
33609,73
33610,231
33611,132
33612,248
33613,190
33614,394
33615,348
33616,67
