zipcode,Quantity
10301,1
1040,1
10459,1
1085,1
10989,1
11003,1
1107,1
11207,1
11234,1
11368,2
11372,1
11756,1
15010,1
15217,1
15613,1
16066,1
17602,1
1841,1
19111,1
19116,1
19601,1
21044,2
21205,1
21218,1
21702,1
22032,1
22033,1
22303,1
2301,1
23116,1
23831,1
2744,1
27604,1
27610,1
28056,1
28075,1
28217,1
28269,1
2863,1
29229,1
29414,1
29418,1
29420,1
29485,1
30005,1
30033,1
30265,1
30277,1
30291,2
30606,1
30809,1
32003,83
32009,12
32011,58
32034,110
32044,2
32065,123
32068,200
32073,142
32081,85
32082,96
32084,112
32092,152
32095,75
32097,93
32102,3
32113,8
32114,141
32117,155
32118,77
32119,104
32124,71
32127,115
32128,59
32129,102
32132,22
32134,3
32140,2
32141,85
32148,9
32159,79
32162,163
32163,164
32168,140
32169,27
32174,252
32176,38
32177,29
32179,8
32195,1
32202,15
32204,18
32205,72
32206,54
32207,88
32208,93
32209,97
32210,182
32211,141
32216,123
32217,65
32218,245
32219,73
32220,37
32221,121
32222,63
32223,71
32224,98
32225,158
32226,77
32233,53
32234,26
32244,189
32246,161
32250,67
32254,34
32256,151
32257,122
32258,99
32259,169
32266,14
32277,98
32601,21
32603,3
32605,22
32606,30
32607,22
32608,43
32609,15
32611,1
32615,14
32617,22
32618,12
32621,11
32626,7
32640,13
32641,14
32643,13
32653,14
32656,16
32666,3
32668,9
32669,21
32686,10
32693,10
32694,4
32696,43
32701,54
32702,3
32703,116
32707,70
32708,100
32709,7
32712,139
32713,72
32714,91
32720,96
32723,1
32724,118
32725,132
32726,51
32730,18
32732,11
32736,28
32738,122
32744,13
32746,112
32750,59
32751,51
32754,38
32757,73
32763,53
32764,13
32765,105
32766,48
32767,3
32771,128
32773,77
32776,35
32778,61
32779,63
32780,84
32784,10
32789,49
32792,106
32796,52
32798,19
32801,44
32803,34
32804,44
32805,47
32806,49
32807,99
32808,126
32809,88
32810,83
32811,113
32812,82
32814,19
32816,21
32817,75
32818,148
32819,93
32820,40
32821,102
32822,180
32824,199
32825,130
32826,66
32827,75
32828,163
32829,56
32831,1
32832,117
32833,39
32835,117
32836,74
32837,155
32839,153
32901,118
32903,41
32904,138
32905,100
32907,194
32908,87
32909,135
32920,92
32922,30
32926,60
32927,54
32931,33
32934,50
32935,141
32937,64
32940,103
32952,43
32953,57
32955,87
32960,160
32962,252
32968,135
33004,205
33009,874
33010,894
33012,1286
33013,609
33014,1050
33015,934
33016,1157
33018,1404
33019,144
33020,546
33021,481
33023,1602
33024,813
33025,815
33026,214
33027,604
33028,241
33029,516
33030,410
33031,100
33032,1004
33033,806
33034,323
33035,221
33054,751
33055,771
33056,593
33060,309
33062,185
33063,858
33064,827
33065,504
33066,137
33067,195
33068,640
33069,363
33071,301
33073,273
33076,258
33106,27
33116,1
33122,2922
33125,730
33126,3967
33127,291
33128,96
33129,85
33130,349
33131,172
33132,239
33133,269
33134,356
33135,737
33136,154
33137,220
33138,203
33139,310
33140,172
33141,363
33142,901
33143,296
33144,446
33145,297
33146,82
33147,755
33149,115
33150,271
33154,86
33155,662
33156,231
33157,765
33158,46
33160,421
33161,455
33162,565
33165,757
33166,11869
33167,270
33168,305
33169,458
33170,225
33172,3820
33173,353
33174,390
33175,647
33176,436
33177,758
33178,2968
33179,461
33180,302
33181,220
33182,2058
33183,346
33184,330
33185,329
33186,1116
33187,227
33189,280
33190,136
33191,763
33192,894
33193,513
33194,49
33195,4266
33196,616
33198,913
33206,254
33301,150
33304,141
33305,73
33306,23
33308,182
33309,611
33311,2899
33312,680
33313,600
33314,394
33315,273
33316,131
33317,330
33319,474
33321,420
33322,467
33323,167
33324,346
33325,266
33326,235
33327,114
33328,196
33330,87
33331,138
33332,168
33334,337
33351,1968
33401,227
33403,98
33404,250
33405,161
33406,255
33407,231
33408,82
33409,434
33410,212
33411,525
33412,136
33413,164
33414,368
33415,550
33417,304
33418,248
33426,188
33428,301
33430,178
33431,104
33432,139
33433,258
33434,137
33435,323
33436,313
33437,256
33441,239
33442,240
33444,186
33445,256
33446,184
33449,50
33455,115
33458,264
33460,251
33461,461
33462,279
33463,537
33467,367
33469,103
33470,347
33472,129
33473,65
33477,71
33478,98
33480,74
33483,65
33484,181
33486,102
33487,102
33493,39
33496,172
33498,91
33510,84
33511,114
33513,10
33514,1
33523,14
33525,20
33527,27
33534,44
33538,3
33541,71
33543,111
33544,70
33545,96
33547,69
33548,20
33549,45
33556,78
33558,65
33559,35
33563,53
33565,45
33566,54
33567,19
33569,80
33570,237
33572,122
33573,187
33576,9
33578,139
33579,142
33584,79
33585,2
33592,28
33594,89
33596,86
33597,4
33598,197
33602,60
33603,45
33604,96
33605,42
33606,69
33607,61
33609,42
33610,77
33611,82
33612,143
33613,86
33614,196
33615,154
33616,34
33617,77
33618,51
33619,117
33624,102
33625,74
33626,59
33629,52
33634,94
33635,54
33637,58
33647,150
33701,35
33702,60
33703,37
33704,35
33705,52
33706,34
33707,58
33708,28
33709,46
33710,73
33711,43
33712,55
33713,54
33714,54
33715,30
33716,38
33755,32
33756,68
33759,27
33760,33
33761,43
33762,11
33763,42
33764,60
33765,36
33770,30
33771,80
33772,48
33773,42
33774,36
33776,19
33777,31
33778,26
33781,67
33782,45
33801,61
33803,71
33805,51
33809,68
33810,131
33811,68
33812,25
33813,80
33815,37
33823,83
33830,66
33837,257
33839,10
33844,216
33850,23
33860,41
33868,23
33880,96
33881,126
33884,126
33896,99
33897,92
33901,174
33903,219
33904,237
33905,309
33907,155
33908,249
33909,448
33912,142
33913,237
33914,397
33916,225
33917,342
33919,184
33920,85
33922,28
33928,203
33931,38
33935,136
33936,381
33946,9
33947,76
33948,149
33950,139
33952,262
33953,87
33954,125
33955,112
33956,36
33966,119
33967,180
33971,399
33972,230
33973,135
33974,283
