zipcode,Quantity
1020,1
10472,1
10705,1
11101,1
11220,1
11226,1
11373,1
16066,1
18018,1
18045,1
18083,1
19120,1
19975,1
20190,1
21206,1
22102,1
23234,1
2379,1
27713,1
28031,1
2806,1
28105,1
28303,1
29203,1
29229,1
29403,2
29405,1
29414,1
29617,1
30022,1
30030,1
30316,1
32003,45
32009,10
32011,36
32034,71
32065,76
32068,119
32073,83
32081,44
32082,38
32084,64
32092,92
32095,30
32097,54
32113,1
32114,112
32117,104
32118,71
32119,72
32124,52
32127,80
32128,54
32129,77
32132,26
32134,2
32141,57
32159,48
32162,59
32163,63
32168,98
32169,19
32174,135
32176,23
32177,12
32179,5
32202,6
32204,9
32205,37
32206,21
32207,59
32208,63
32209,70
32210,136
32211,89
32216,96
32217,41
32218,153
32219,33
32220,28
32221,74
32222,33
32223,33
32224,51
32225,87
32226,38
32233,30
32234,25
32244,118
32246,109
32250,36
32254,21
32256,105
32257,62
32258,57
32259,86
32266,6
32277,80
32601,10
32603,4
32605,8
32606,8
32607,20
32608,13
32609,6
32615,7
32617,13
32618,4
32621,5
32626,4
32641,5
32643,4
32653,9
32656,6
32666,3
32668,2
32669,12
32693,4
32696,26
32701,41
32702,1
32703,111
32707,67
32708,62
32709,5
32712,94
32713,42
32714,47
32720,45
32723,5
32724,61
32725,89
32726,47
32730,12
32732,8
32736,18
32738,107
32744,4
32746,60
32750,35
32751,33
32754,23
32757,44
32763,48
32764,9
32765,72
32766,22
32767,1
32771,93
32773,63
32776,22
32778,40
32779,36
32780,64
32784,3
32789,31
32792,64
32796,39
32798,5
32801,36
32803,29
32804,20
32805,36
32806,37
32807,65
32808,128
32809,109
32810,53
32811,104
32812,70
32814,15
32816,13
32817,66
32818,116
32819,70
32820,14
32821,70
32822,155
32824,165
32825,129
32826,47
32827,40
32828,112
32829,38
32832,101
32833,20
32835,99
32836,63
32837,137
32839,138
32901,74
32903,26
32904,128
32905,102
32907,186
32908,68
32909,123
32920,71
32922,19
32926,44
32927,51
32931,15
32934,48
32935,126
32937,62
32940,53
32952,30
32953,38
32955,55
32960,164
32962,243
32968,132
33004,191
33009,866
33010,981
33012,1411
33013,729
33014,1051
33015,954
33016,1062
33018,1220
33019,116
33020,538
33021,467
33023,1536
33024,772
33025,753
33026,213
33027,585
33028,254
33029,509
33030,405
33031,100
33032,1012
33033,880
33034,351
33035,212
33054,702
33055,773
33056,547
33060,314
33062,165
33063,802
33064,753
33065,534
33066,150
33067,184
33068,612
33069,343
33071,310
33073,296
33076,223
33106,25
33122,2485
33125,714
33126,3620
33127,248
33128,110
33129,91
33130,323
33131,192
33132,237
33133,228
33134,356
33135,689
33136,153
33137,231
33138,172
33139,298
33140,143
33141,364
33142,814
33143,247
33144,471
33145,348
33146,62
33147,779
33149,69
33150,293
33154,70
33155,674
33156,181
33157,714
33158,21
33160,393
33161,445
33162,517
33165,802
33166,10196
33167,247
33168,274
33169,445
33170,276
33172,3163
33173,300
33174,360
33175,655
33176,430
33177,756
33178,2716
33179,419
33180,242
33181,200
33182,1873
33183,383
33184,305
33185,294
33186,1053
33187,215
33189,297
33190,137
33191,559
33192,835
33193,530
33194,52
33195,4074
33196,486
33198,761
33206,209
33301,106
33304,121
33305,81
33306,15
33308,125
33309,520
33311,2597
33312,662
33313,644
33314,399
33315,250
33316,129
33317,298
33319,451
33321,421
33322,385
33323,172
33324,310
33325,265
33326,174
33327,108
33328,173
33330,74
33331,139
33332,147
33334,297
33351,1845
33388,1
33401,189
33403,125
33404,248
33405,140
33406,256
33407,258
33408,76
33409,407
33410,198
33411,466
33412,134
33413,163
33414,334
33415,522
33417,288
33418,192
33426,197
33428,323
33430,198
33431,87
