zipcode,Quantity
10310,1
10460,1
10604,1
11208,1
11221,1
11740,1
13021,1
15001,1
15147,1
1606,1
18104,1
1832,1
1852,1
19135,1
21060,1
21227,1
2151,1
23150,1
23225,1
23435,1
23462,1
2382,1
2703,1
28054,1
28083,1
28306,1
2852,1
29403,1
29405,1
29406,1
29420,1
30060,1
30291,1
30294,1
30315,1
30344,1
30809,1
31405,1
31906,1
32003,85
32009,14
32011,67
32034,155
32044,5
32065,152
32068,248
32073,166
32081,99
32082,89
32084,141
32092,170
32095,84
32097,124
32102,12
32113,20
32114,205
32117,197
32118,122
32119,115
32124,108
32127,160
32128,101
32129,140
32132,33
32134,23
32140,10
32141,92
32148,47
32159,95
32162,141
32163,149
32168,180
32169,39
32174,313
32176,73
32177,74
32179,31
32195,8
32202,14
32204,16
32205,66
32206,58
32207,126
32208,131
32209,127
32210,245
32211,187
32216,154
32217,71
32218,326
32219,67
32220,58
32221,136
32222,73
32223,74
32224,116
32225,173
32226,101
32233,63
32234,36
32244,247
32246,214
32250,81
32254,55
32256,198
32257,132
32258,118
32259,215
32266,16
32277,119
32601,27
32603,10
32605,44
32606,48
32607,68
32608,104
32609,43
32611,1
32615,36
32617,32
32618,27
32621,21
32626,33
32640,34
32641,48
32643,37
32653,33
32656,39
32666,19
32667,10
32668,30
32669,45
32686,16
32693,35
32694,5
32696,34
32701,56
32702,8
32703,153
32707,91
32708,104
32709,6
32712,153
32713,86
32714,88
32720,117
32723,6
32724,132
32725,166
32726,80
32730,10
32732,16
32736,35
32738,174
32744,25
32746,107
32750,58
32751,57
32754,44
32757,73
32763,61
32764,22
32765,135
32766,42
32767,5
32771,154
32773,82
32776,44
32778,74
32779,59
32780,100
32784,19
32789,67
32792,133
32796,56
32798,15
32801,55
32803,43
32804,53
32805,55
32806,45
32807,109
32808,160
32809,114
32810,84
32811,128
32812,88
32814,20
32816,23
32817,92
32818,163
32819,116
32820,28
32821,115
32822,184
32824,234
32825,140
32826,79
32827,70
32828,164
32829,70
32831,2
32832,141
32833,41
32835,150
32836,87
32837,178
32839,173
32901,141
32903,32
32904,189
32905,155
32907,261
32908,100
32909,185
32920,94
32922,48
32926,83
32927,79
32931,29
32934,58
32935,189
32937,122
32940,109
32952,56
32953,54
32955,90
32960,219
32962,262
32968,155
33004,171
33009,867
33010,913
33012,1330
33013,711
33014,1055
33015,906
33016,1176
33018,1339
33019,109
33020,542
33021,462
33023,1567
33024,713
33025,769
33026,234
33027,634
33028,264
33029,492
33030,441
33031,82
33032,990
33033,832
33034,322
33035,199
33054,707
33055,738
33056,526
33060,328
33062,170
33063,839
33064,752
33065,522
33066,148
33067,264
33068,616
33069,349
33071,317
33073,276
33076,251
33106,40
33122,2491
33125,686
33126,4284
33127,240
33128,76
33129,99
33130,298
33131,187
33132,279
33133,222
33134,311
33135,705
33136,145
33137,229
33138,172
33139,280
33140,167
33141,312
33142,784
33143,237
33144,395
33145,297
33146,75
33147,703
33149,99
33150,272
33154,102
33155,639
33156,205
33157,684
33158,26
33160,412
33161,446
33162,435
33165,663
33166,12732
33167,253
33168,255
33169,386
33170,249
33172,3626
33173,274
33174,347
33175,646
33176,409
33177,717
33178,3470
33179,386
33180,252
33181,166
33182,2285
33183,376
33184,298
33185,303
33186,1136
33187,228
33189,278
