zipcode,Quantity
10044,1
10301,1
10302,1
10305,2
10306,2
10309,1
10314,1
10459,1
10460,1
10462,1
10465,1
10466,1
10605,1
10606,1
10701,1
11010,1
1103,1
11102,1
11104,2
11106,1
11203,2
11209,1
11215,1
11216,1
11218,1
11219,1
11221,3
11224,3
11226,1
11228,1
11233,1
11234,1
11236,1
11239,2
11354,1
11357,1
11358,1
11377,1
11379,2
11385,1
11415,1
11417,1
11419,1
11420,2
11422,2
11429,1
11433,1
11435,1
11510,1
11518,1
11520,1
11530,1
11550,1
11554,1
11580,1
11581,1
11704,2
11706,2
11710,1
11714,1
11717,1
11722,1
11729,1
11749,1
11754,2
11756,1
11757,2
11767,1
11772,1
11784,1
11801,1
11949,1
11967,1
13224,1
14054,1
14067,1
14094,2
14127,1
14202,1
14211,1
14215,1
14220,1
14227,1
14228,1
15205,1
15213,1
15217,1
15221,1
15228,1
15642,1
1604,1
1610,1
17110,2
17111,1
17315,1
18045,1
18049,1
1843,1
1852,1
18929,1
18974,1
19018,1
19050,1
19104,1
19124,2
1913,1
19133,1
19136,1
19138,1
19139,1
19140,1
19141,1
19154,2
1949,1
19605,1
1970,1
19808,1
20002,1
20011,1
2067,1
20706,1
20735,2
20774,1
20781,1
21045,1
21114,1
21146,1
21220,1
21221,1
2130,1
2149,1
21703,1
21793,1
22193,1
2301,2
23111,1
23223,1
23320,3
23803,2
2720,1
2721,1
27519,1
27520,1
27527,1
27560,1
27576,1
27587,1
27591,1
27596,1
27603,1
27606,1
27610,1
27616,1
27703,2
27707,1
2780,1
28025,1
28032,1
28052,1
28075,1
28079,1
28083,1
28104,1
28134,1
28205,2
28208,1
28210,1
28217,1
28269,1
28270,1
28273,1
28278,1
28304,1
28306,3
28314,2
28376,1
28803,2
28806,1
2909,1
29169,1
2917,1
29210,1
29212,1
29401,2
29403,2
29405,1
29406,1
29461,2
29483,1
29485,3
29651,1
29715,1
29730,1
29732,1
29801,1
29829,2
30004,3
30016,3
30019,1
30021,1
30024,1
30035,1
30039,2
30040,2
30041,1
30046,1
30047,1
30054,1
30060,1
30064,1
30076,1
30080,1
30083,1
30084,1
30088,1
30094,1
30097,1
30106,1
30127,1
30132,1
30134,1
30144,1
30213,1
30214,2
30215,2
30228,1
30236,4
30252,3
30253,1
30274,1
30308,1
30309,1
30314,1
30324,1
30338,1
30339,1
30501,2
30504,1
30517,1
30518,1
30519,2
30606,1
30750,1
30813,1
30907,1
31322,1
31326,1
31401,1
31419,1
31904,1
31907,1
32003,54
32009,3
32011,35
32034,86
32065,75
32068,110
32073,66
32081,68
32082,75
32084,28
32092,45
32095,29
32097,46
32113,1
32114,98
32117,96
32118,42
32119,57
32124,51
32127,88
32128,64
32129,65
32132,16
32141,59
32159,52
32162,121
32163,117
32168,94
32169,27
32174,157
32176,34
32179,2
32202,3
32204,8
32205,30
32206,12
32207,36
32208,22
32209,28
32210,57
32211,43
32216,38
32217,26
32218,82
32219,24
32220,17
32221,30
32222,23
32223,21
32224,36
32225,47
32226,19
32233,20
32234,13
32244,63
32246,63
32250,26
32254,10
32256,64
32257,45
32258,21
32259,53
32266,2
32277,34
32601,3
32607,1
32608,5
32611,1
32615,1
32617,18
32621,1
32640,1
32641,1
32643,1
32653,2
32656,2
32669,1
32686,1
32693,1
32694,1
32696,48
32701,30
32703,82
32707,35
32708,50
32709,8
32712,94
32713,74
32714,63
32720,63
32723,4
32724,101
32725,115
32726,45
32730,10
32732,7
32736,22
32738,125
32744,15
32746,57
32750,34
32751,26
32754,34
32757,50
32763,55
32764,11
32765,62
32766,46
32771,87
32773,45
32776,30
32778,54
32779,41
32780,58
32784,1
32789,24
32792,72
32796,34
32798,6
32801,33
32803,22
32804,37
32805,26
32806,34
32807,64
32808,66
32809,59
32810,56
32811,109
32812,62
32814,23
32816,27
32817,48
32818,80
32819,59
32820,30
32821,73
32822,110
32824,114
32825,106
32826,42
32827,49
32828,92
32829,39
32832,82
32833,34
32835,102
32836,46
32837,98
32839,120
32901,46
32903,26
32904,77
32905,69
32907,103
32908,37
32909,33
32920,66
32922,33
32926,57
32927,56
32931,21
32934,43
32935,67
32937,84
32940,72
32952,24
32953,48
32955,56
32960,162
32962,221
32968,128
33004,161
33009,809
33010,796
33012,1157
33013,587
33014,908
33015,755
33016,924
33018,1093
33019,111
33020,449
33021,404
33023,1445
33024,663
33025,602
33026,182
33027,482
33028,228
33029,503
33030,356
33031,76
33032,909
33033,741
33034,329
33035,185
33054,607
33055,657
33056,458
33060,254
33062,176
33063,721
33064,701
33065,418
33066,107
33067,222
33068,523
33069,264
33071,245
33073,227
33076,175
33106,50
33122,2383
33125,596
33126,3493
33127,245
33128,86
33129,71
33130,285
33131,163
33132,267
33133,214
33134,283
33135,604
33136,126
33137,184
33138,161
33139,244
33140,116
33141,267
33142,665
33143,172
33144,338
33145,261
33146,64
33147,668
33149,93
33150,247
33154,59
33155,559
33156,161
33157,608
33158,18
33160,324
33161,395
33162,394
33165,611
33166,10299
33167,198
33168,224
33169,403
33170,251
33172,3237
33173,245
33174,331
33175,598
33176,359
33177,636
33178,2682
33179,359
33180,186
33181,157
33182,1836
33183,334
33184,272
33185,274
33186,979
33187,179
33189,252
33190,124
33191,556
33192,798
33193,422
33194,47
33195,3973
33196,459
33198,1063
33206,205
33301,95
33304,110
33305,75
33306,16
33308,119
33309,483
33311,2396
33312,543
33313,551
33314,412
33315,245
33316,107
33317,267
33319,412
33321,303
33322,365
33323,152
33324,272
33325,197
33326,174
33327,92
33328,163
33330,68
33331,118
33332,149
33334,301
33351,1913
33388,1
33401,224
33403,98
33404,225
33405,142
33406,247
33407,218
33408,51
33409,428
33410,177
33411,504
33412,111
33413,115
33414,310
33415,437
33417,283
33418,182
33426,168
33428,257
33430,175
33431,95
33432,107
33433,190
33434,100
33435,261
33436,252
33437,209
33441,223
33442,203
33444,160
33445,193
33446,155
33449,49
33455,115
33458,204
33460,228
33461,402
33462,230
33463,503
33467,347
33469,75
33470,303
33472,81
33473,41
33477,54
33478,80
33480,43
33483,83
33484,154
33486,95
33487,85
33493,30
33496,113
33498,80
33510,51
33511,69
33513,2
33514,1
33527,18
33534,32
33541,41
33543,57
33544,38
33545,69
33547,40
33548,8
33549,24
33556,48
33558,25
33559,26
33563,32
33565,23
33566,27
33567,16
33569,48
33570,50
33572,49
33573,37
33576,1
33578,109
33579,83
33584,40
33585,1
33592,13
33594,40
33596,38
33598,67
33602,40
33603,24
33604,65
33605,26
33606,36
33607,52
33609,31
