zipcode,Quantity
10307,1
1108,1
1109,1
11234,1
11236,1
1603,1
1605,1
17545,1
1880,1
1886,1
19014,1
19090,1
19122,1
19128,1
19805,1
2053,1
20705,1
20720,1
20721,1
20746,1
20817,1
21117,1
21220,1
21224,2
2124,1
2126,1
22191,2
23294,1
23454,1
23455,1
23703,1
23832,1
2461,1
27284,1
27514,1
28079,1
2895,1
29203,1
30014,1
30030,1
30084,1
30281,1
30294,2
30339,1
30504,1
31548,31
31558,16
31904,1
32003,28
32009,5
32011,23
32034,62
32043,9
32044,1
32063,4
32065,60
32068,90
32073,60
32080,3
32081,32
32082,38
32084,46
32086,3
32092,95
32095,30
32097,37
32102,15
32113,51
32114,177
32117,206
32118,50
32119,132
32124,94
32127,209
32128,154
32129,129
32132,41
32134,57
32140,9
32141,178
32148,66
32159,135
32162,177
32163,160
32168,190
32169,92
32174,321
32176,75
32177,142
32179,82
32195,24
32202,8
32204,10
32205,29
32206,32
32207,67
32208,60
32209,44
32210,111
32211,75
32216,67
32217,30
32218,156
32219,33
32220,25
32221,69
32222,32
32223,38
32224,60
32225,77
32226,42
32233,33
32234,13
32244,112
32246,89
32250,36
32254,26
32256,110
32257,63
32258,54
32259,86
32266,2
32277,56
32601,80
32603,19
32605,119
32606,130
32607,180
32608,245
32609,105
32611,6
32615,150
32617,31
32618,50
32621,45
32626,72
32640,80
32641,53
32643,108
32653,85
32656,99
32666,37
32667,27
32668,47
32669,164
32686,26
32693,106
32694,9
32696,91
32701,29
32702,17
32703,124
32707,50
32708,55
32709,7
32712,90
32713,34
32714,76
32720,54
32723,7
32724,69
32725,76
32726,27
32730,3
32732,14
32736,15
32738,229
32744,19
32746,44
32750,44
32751,39
32754,54
32757,43
32763,40
32764,22
32765,83
32766,19
32767,20
32771,91
32773,38
32776,57
32778,27
32779,42
32780,52
32784,100
32789,36
32792,74
32796,72
32798,3
32801,37
32803,26
32804,32
32805,36
32806,36
32807,59
32808,108
32809,73
32810,61
32811,92
32812,49
32814,6
32816,13
32817,68
32818,104
32819,68
32820,19
32821,71
32822,129
32824,125
32825,97
32826,39
32827,44
32828,111
32829,43
32832,89
32833,12
32835,85
32836,58
32837,120
32839,135
32901,58
32903,76
32904,101
32905,107
32907,186
32908,137
32909,74
32920,154
32922,42
32926,82
32927,100
32931,33
32934,47
32935,80
32937,98
32940,58
32952,65
32953,59
32955,50
32960,172
32962,295
32968,117
33004,193
33009,951
33010,924
33012,1250
33013,624
33014,1075
33015,881
33016,1022
33018,1203
33019,101
33020,589
33021,463
33023,1723
33024,783
33025,836
33026,256
33027,575
33028,248
33029,534
33030,416
33031,115
33032,988
33033,889
33034,342
33035,251
33054,781
33055,713
33056,518
33060,355
33062,209
33063,913
33064,772
33065,516
33066,162
33067,248
33068,637
33069,366
33071,329
33073,322
33076,249
33106,22
33122,3072
33125,714
33126,3165
33127,293
33128,91
33129,74
33130,309
33131,195
33132,268
33133,213
33134,375
33135,665
33136,147
33137,240
33138,169
33139,340
33140,161
33141,346
33142,825
33143,242
33144,416
33145,289
33146,83
33147,750
33149,75
33150,319
33154,99
33155,577
33156,242
33157,747
33158,31
33160,418
33161,506
33162,525
33165,707
33166,8568
33167,286
33168,321
33169,472
33170,284
33172,4037
33173,272
33174,402
33175,629
33176,418
33177,704
33178,2736
33179,418
33180,261
33181,206
33182,2125
33183,362
33184,272
33185,276
33186,1125
33187,260
33189,265
33190,131
33191,439
33192,922
33193,509
33194,65
33195,4578
33196,472
33198,606
33206,10
33301,124
33304,173
33305,80
33306,16
33308,205
33309,567
33311,2158
33312,695
33313,681
33314,427
33315,244
33316,149
33317,321
33319,488
33321,392
33322,401
33323,152
33324,350
33325,225
33326,197
33327,135
33328,179
33330,88
33331,158
33332,160
33334,344
33351,1276
33401,261
33403,109
33404,308
33405,151
33406,262
33407,277
33408,98
33409,483
33410,271
33411,546
33412,176
33413,148
33414,380
33415,518
33417,296
33418,288
33426,256
33428,329
33430,290
33431,129
33432,142
33433,279
33434,139
33435,283
33436,329
33437,245
33441,228
33442,261
33444,185
33445,267
33446,191
33449,47
33455,154
33458,331
33460,276
33461,462
33462,272
33463,567
33467,511
33469,95
33470,428
33472,138
33473,81
33477,78
33478,92
33480,79
33483,80
33484,185
33486,102
33487,117
33493,66
33496,188
33498,109
33510,44
33511,106
33513,22
33514,6
33523,31
33525,59
33527,30
33534,43
33538,17
33541,53
33543,69
33544,33
33545,59
33547,32
33548,8
33549,25
33556,51
33558,40
33559,34
33563,39
33565,41
33566,35
33567,20
33569,43
33570,313
33572,186
33573,290
33576,33
33578,106
33579,112
33584,51
33585,6
33592,21
33594,58
33596,46
33597,19
33598,341
33602,38
33603,32
33604,77
33605,19
33606,33
33607,63
33609,20
33610,81
33611,63
33612,78
33613,70
33614,112
33615,120
33616,27
33617,70
33618,48
33619,87
33624,59
33625,61
33626,38
33629,33
33634,84
33635,27
33637,26
33647,92
33701,22
33702,30
33703,21
33704,10
33705,41
33706,12
33707,29
33708,21
33709,34
33710,30
33711,31
33712,22
33713,37
33714,18
33715,7
33716,22
33755,17
33756,43
33759,17
33760,17
33761,23
33762,10
33763,17
33764,40
33765,15
33770,19
33771,27
33772,28
33773,19
33774,15
33776,6
33777,16
33778,15
33781,46
33782,31
33801,48
33803,29
33805,40
33809,44
33810,93
33811,55
33812,26
33813,61
33815,25
33823,59
33830,49
33837,171
33839,7
33844,142
33850,24
33860,45
33868,23
33880,77
33881,81
33884,79
33896,70
33897,54
33901,180
33903,214
33904,287
33905,343
33907,177
33908,250
33909,432
33912,117
33913,250
33914,363
33916,233
33917,370
33919,172
33920,79
33922,19
33928,185
33931,32
33935,241
33936,310
33946,14
33947,89
33948,157
33950,165
33952,293
33953,99
33954,112
33955,131
33956,29
33966,107
33967,221
33971,380
33972,206
33973,176
33974,262
33976,311
33980,92
33981,173
33982,157
33983,188
33990,274
33991,260
33993,483
34102,54
34103,73
34104,227
34105,97
34108,84
34109,164
34110,146
34112,242
34113,229
34114,241
34116,358
34117,199
34119,252
34120,438
34134,66
34135,308
34142,402
34145,138
34201,24
34202,135
34203,311
34205,280
34207,316
34208,337
34209,183
34210,141
34211,253
34212,195
34219,390
34221,432
34222,128
34223,97
34224,124
34228,35
34229,53
34231,200
34232,286
34233,128
34234,223
34235,89
34236,87
34237,139
34238,133
34239,50
34240,169
34241,121
34242,28
34243,216
34251,89
34266,251
34269,48
34275,230
34285,122
34286,206
34287,201
34288,174
34289,29
34291,77
34292,116
34293,328
34420,89
34428,109
34429,80
34431,98
34432,148
34433,94
34434,112
34436,75
34442,141
34446,143
34448,73
34449,13
34450,83
34452,93
34453,104
34461,79
34465,165
34470,93
34471,131
34472,177
34473,158
34474,87
34475,50
34476,165
34479,71
34480,108
34481,172
34482,125
34484,29
34488,83
34491,139
34601,39
34602,21
34604,30
34606,42
34607,10
34608,55
34609,80
34610,42
34613,57
34614,33
34637,19
34638,52
34639,43
34652,20
34653,40
34654,28
34655,46
34661,1
34667,47
34668,67
34669,25
34677,25
34683,28
34684,26
34685,15
34688,11
34689,31
34690,21
34691,29
34695,23
34698,47
34705,9
34711,95
34714,63
34715,47
34731,17
34734,7
34736,47
34737,9
34741,124
34743,91
34744,160
34746,181
34747,63
34748,57
34753,21
34756,9
34758,82
34759,97
34760,2
34761,87
34762,28
34769,59
34771,94
34772,75
34773,27
34785,79
34786,72
34787,221
34788,29
34797,2
34945,91
34946,74
34947,154
34949,62
34950,156
34951,180
34952,408
34953,885
34956,114
34957,215
34981,56
34982,290
34983,513
34984,201
34986,314
34987,575
34990,226
34994,182
34996,75
34997,375
35057,1
37067,1
37128,1
37210,1
3867,1
43085,1
44106,1
44137,1
45432,1
46203,1
46250,1
48134,1
48213,1
48214,1
48217,1
48313,1
53206,1
601,85
60133,1
602,194
603,260
60475,1
60540,1
60542,1
606,11
60644,1
60804,1
610,123
6112,1
612,327
616,40
617,163
622,23
623,212
624,98
627,162
637,154
638,78
641,113
646,221
647,19
650,75
652,17
653,48
656,85
659,150
660,106
662,325
66215,1
664,76
667,105
669,143
670,41
674,230
676,154
677,52
678,168
680,287
682,166
683,149
685,238
687,132
688,53
690,38
692,180
693,350
694,3
698,245
70115,1
70118,1
70119,1
7026,1
703,93
704,48
705,126
707,47
7106,1
7112,1
714,92
715,14
716,212
717,91
718,118
719,132
720,52
7206,1
723,72
725,637
727,298
72756,1
728,285
729,250
730,212
731,32
735,73
736,273
738,250
739,235
740,11
74015,1
741,26
745,294
75032,1
751,105
75237,1
754,175
757,132
76031,1
76049,1
76115,1
76180,1
766,108
767,125
769,193
77024,1
77039,1
77041,1
77045,1
77047,1
77072,1
77074,1
77076,1
771,209
772,67
773,107
77355,1
77493,1
77539,1
77551,1
77562,1
77568,1
777,195
77706,1
778,272
780,87
78108,1
78130,1
