zipcode,Quantity
11590,1
15145,1
17552,1
19082,1
19122,1
19134,1
19605,1
19611,1
19703,2
20164,1
21206,1
2135,1
2152,1
2492,1
27526,1
27529,1
27705,1
28110,1
28208,1
28213,1
28216,1
28273,1
28306,1
28376,1
28403,1
2861,1
28801,1
29680,1
29708,1
29730,1
30019,2
30039,1
30213,1
30228,1
30253,1
30294,1
30297,1
30350,1
30518,1
31326,1
32003,66
32009,9
32011,35
32034,164
32044,4
32065,72
32068,137
32073,100
32081,86
32082,83
32084,73
32092,141
32095,59
32097,57
32102,5
32113,33
32114,112
32117,138
32118,70
32119,75
32124,79
32127,105
32128,111
32129,94
32132,24
32134,34
32140,7
32141,84
32148,36
32159,54
32162,92
32163,114
32168,168
32169,46
32174,228
32176,56
32177,77
32179,41
32195,4
32202,9
32204,17
32205,55
32206,25
32207,69
32208,49
32209,49
32210,120
32211,60
32216,72
32217,39
32218,171
32219,47
32220,30
32221,68
32222,43
32223,53
32224,87
32225,108
32226,53
32233,50
32234,13
32244,130
32246,112
32250,62
32254,25
32256,123
32257,71
32258,75
32259,149
32266,11
32277,48
32601,54
32603,10
32605,78
32606,71
32607,92
32608,196
32609,47
32615,73
32617,14
32618,16
32621,27
32626,40
32640,33
32641,48
32643,61
32653,50
32656,54
32666,13
32667,9
32668,21
32669,85
32686,26
32693,39
32694,2
32696,58
32701,37
32702,9
32703,143
32707,75
32708,95
32709,4
32712,125
32713,62
32714,80
32720,57
32723,3
32724,93
32725,95
32726,50
32730,8
32732,9
32736,23
32738,110
32744,8
32746,93
32750,49
32751,44
32754,25
32757,69
32763,51
32764,25
32765,131
32766,38
32767,6
32771,134
32773,51
32776,30
32778,59
32779,73
32780,58
32784,20
32789,58
32792,85
32796,35
32798,4
32801,35
32803,44
32804,41
32805,39
32806,63
32807,62
32808,115
32809,76
32810,59
32811,110
32812,74
32814,15
32816,3
32817,76
32818,104
32819,92
32820,17
32821,91
32822,165
32824,152
32825,124
32826,55
32827,59
32828,160
32829,47
32831,1
32832,90
32833,27
32835,106
32836,62
32837,142
32839,144
32901,76
32903,59
32904,141
32905,100
32907,177
32908,53
32909,81
32920,98
32922,37
32926,41
32927,54
32931,23
32934,47
32935,120
32937,127
32940,120
32952,38
32953,57
32955,88
32960,238
32962,327
32968,162
33004,203
33009,951
33010,897
330102415,1
330104070,3
33012,1331
33013,696
33014,1394
33015,967
33016,1264
33018,1489
33019,114
33020,655
33021,498
33023,2285
33024,823
33025,908
33026,259
33027,652
33028,253
33029,666
33030,413
33031,86
33032,1023
33033,891
33034,340
33035,229
33054,907
33055,727
33056,540
33060,385
33062,199
33063,999
33064,839
33065,555
33066,140
33067,296
33068,781
33069,455
33071,366
33073,296
33076,316
33106,47
33116,1
33122,5857
33125,759
33126,4304
331263865,1
33127,356
33128,97
33129,110
33130,386
33131,224
33132,339
33133,265
33134,379
33135,644
33136,194
33137,316
33138,200
33139,334
33140,177
33141,346
33142,942
33143,283
33144,472
33145,331
33146,108
33147,833
33149,117
33150,337
33154,107
33155,586
33156,294
33157,789
33158,41
33160,420
33161,539
33162,599
33165,781
33166,16240
33167,312
33168,328
33169,574
33170,293
33172,5640
33173,340
33174,378
33175,689
33176,477
33177,801
33178,3898
33179,527
33180,288
33181,230
33182,2559
33183,433
33184,331
33185,325
33186,1346
33187,251
33189,252
33190,210
33191,433
33192,1334
33193,528
33194,67
33195,6418
33196,618
33198,1105
33206,2
33301,169
33304,140
33305,87
33306,32
