zipcode,Quantity
10312,1
11212,1
11236,1
11238,1
11731,1
14094,1
15017,1
15044,1
15205,1
15228,1
15229,1
17603,1
18040,1
18103,1
1841,1
1887,1
18974,1
19120,1
19124,1
19131,1
19145,1
1938,1
19701,1
2038,1
20724,1
21060,1
21209,1
21222,1
21230,1
21252,1
21401,1
23236,1
23320,1
2338,1
23453,1
23503,1
2356,1
27540,1
27603,1
28027,1
28304,1
28314,1
28411,1
2842,1
2863,1
2889,1
29063,1
29406,1
30024,1
30060,1
30236,1
30329,1
3060,1
30620,1
32003,64
32009,2
32011,36
32034,119
32044,1
32065,103
32068,129
32073,83
32081,74
32082,45
32084,40
32092,88
32095,37
32097,66
32102,11
32113,31
32114,145
32117,152
32118,71
32119,92
32124,75
32127,104
32128,86
32129,114
32132,25
32134,36
32140,12
32141,88
32148,60
32159,62
32162,107
32163,105
32168,134
32169,30
32174,204
32176,46
32177,97
32179,59
32195,8
32202,1
32204,8
32205,39
32206,31
32207,48
32208,41
32209,52
32210,94
32211,68
32216,70
32217,32
32218,122
32219,40
32220,29
32221,61
32222,28
32223,32
32224,48
32225,75
32226,31
32233,17
32234,16
32244,88
32246,74
32250,22
32254,24
32256,79
32257,63
32258,58
32259,98
32266,7
32277,50
32601,40
32603,6
32605,40
32606,48
32607,70
32608,94
32609,66
32611,1
32615,59
32617,25
32618,21
32621,31
32626,38
32640,42
32641,53
32643,51
32653,33
32656,59
32666,19
32667,14
32668,26
32669,74
32686,6
32693,44
32694,10
32696,35
32701,18
32702,18
32703,63
32707,35
32708,51
32709,9
32712,75
32713,50
32714,32
32720,102
32723,2
32724,92
32725,93
32726,35
32730,11
32732,12
32736,25
32738,120
32744,10
32746,48
32750,23
32751,19
32754,21
32757,38
32763,37
32764,8
32765,54
32766,25
32767,12
32771,62
32773,29
32776,32
32778,53
32779,35
32780,54
32784,25
32789,20
32792,54
32796,44
32798,10
32801,24
32803,22
32804,31
32805,27
32806,17
32807,40
32808,71
32809,39
32810,25
32811,62
32812,44
32814,22
32816,12
32817,42
32818,64
32819,37
32820,23
32821,35
32822,84
32824,68
32825,75
32826,27
32827,34
32828,71
32829,28
32832,56
32833,22
32835,63
32836,42
32837,92
32839,80
32901,60
32903,23
32904,78
32905,69
32907,149
32908,61
32909,128
32920,92
32922,17
32926,51
32927,53
32931,26
32934,27
32935,80
32937,72
32940,71
32952,33
32953,57
32955,35
32960,223
32962,305
32968,161
33004,210
33009,677
33010,1042
330104070,1
33012,1460
33013,812
33014,1180
33015,859
33016,1129
33018,1386
33019,129
33020,543
33021,492
33023,1674
33024,832
33025,746
33026,262
33027,628
33028,238
33029,500
33030,443
33031,84
33032,1081
33033,920
33034,361
33035,220
33054,848
33055,808
