zipcode,Quantity
11203,1
11233,1
11236,1
11417,1
15120,1
15131,1
1867,1
1887,1
19138,1
1960,1
19605,1
19809,1
19810,1
20009,1
20148,1
20745,1
20903,1
21201,1
21215,1
21218,1
22101,1
23059,1
23111,1
23223,1
23703,1
2703,1
27405,1
28213,1
2863,1
2865,1
2886,1
2920,1
29401,4
29403,3
29445,1
29651,1
30012,1
30019,1
30043,2
30046,1
30058,1
30096,1
30152,1
30180,1
30213,1
30236,1
30294,1
3051,1
31406,1
31903,1
32003,48
32009,9
32011,35
32034,156
32044,1
32065,83
32068,140
32073,88
32081,57
32082,65
32084,56
32092,125
32095,51
32097,81
32102,16
32113,37
32114,147
32117,188
32118,80
32119,133
32124,97
32127,156
32128,118
32129,134
32132,37
32134,45
32140,15
32141,110
32148,55
32159,68
32162,109
32163,104
32168,170
32169,48
32174,312
32176,79
32177,136
32179,69
32195,7
32202,9
32204,15
32205,44
32206,30
32207,71
32208,45
32209,45
32210,129
32211,89
32216,79
32217,55
32218,156
32219,34
32220,23
32221,65
32222,49
32223,58
32224,89
32225,131
32226,44
32233,45
32234,24
32244,133
32246,112
32250,49
32254,22
32256,132
32257,98
32258,76
32259,137
32266,10
32277,67
32601,51
32603,5
32605,82
32606,89
32607,118
32608,187
32609,85
32611,3
32615,71
32617,21
32618,36
32621,41
32626,58
32640,50
32641,55
32643,77
32653,54
32656,68
32666,24
32667,25
32668,38
32669,120
32686,28
32693,64
32694,1
32696,74
32701,30
32702,17
32703,96
32707,56
32708,66
32709,4
32712,86
32713,57
32714,64
32720,86
32723,5
32724,100
32725,94
32726,37
32730,8
32732,6
32736,20
32738,131
32744,6
32746,78
32750,39
32751,35
32754,16
32757,61
32763,39
32764,24
32765,107
32766,29
32767,22
32771,86
32773,58
32776,31
32778,40
32779,54
32780,83
32784,36
32789,60
32792,65
32796,32
32798,5
32801,26
32803,31
32804,25
32805,24
32806,43
32807,54
32808,84
32809,53
32810,53
32811,75
32812,54
32814,12
32816,3
32817,66
32818,75
32819,75
32820,21
32821,55
32822,107
32824,107
32825,102
32826,33
32827,45
32828,117
32829,35
32832,92
32833,16
32835,75
32836,48
32837,126
32839,88
32901,66
32903,59
32904,116
32905,128
32907,240
32908,111
32909,173
32920,127
32922,28
32926,52
32927,61
32931,20
32934,40
32935,102
32937,100
32940,117
32952,38
32953,39
32955,62
32960,156
32962,225
32968,132
33004,128
33009,644
33010,636
33012,909
33013,493
33014,921
33015,623
33016,747
33018,943
33019,80
33020,410
33021,313
33023,1897
33024,556
33025,553
33026,196
33027,438
33028,195
33029,485
33030,286
33031,57
33032,691
33033,621
33034,241
33035,158
33054,580
33055,528
33056,388
33060,266
33062,152
33063,631
33064,538
33065,395
33066,87
33067,147
33068,507
33069,289
33071,252
33073,180
33076,217
33106,20
33122,4144
33125,538
33126,3803
33127,223
33128,72
33129,60
33130,247
33131,140
33132,184
33133,160
33134,240
33135,441
33136,110
33137,175
33138,153
33139,223
33140,115
33141,258
33142,596
33143,162
33144,300
33145,209
33146,50
33147,532
33149,73
33150,191
33154,68
33155,392
33156,178
33157,509
33158,22
33160,295
33161,335
33162,375
33165,500
33166,13697
33167,209
33168,210
33169,368
33170,173
33172,3529
33173,216
33174,278
33175,485
33176,299
33177,519
33178,3138
33179,308
33180,190
33181,147
33182,1646
33183,272
33184,178
33185,216
33186,785
33187,179
33189,191
33190,126
33191,301
33192,880
33193,367
33194,44
33195,5470
33196,332
33198,915
33206,4
33301,89
33304,105
33305,57
33306,21
33308,110
33309,425
33311,4563
33312,558
33313,471
33314,399
33315,259
33316,118
33317,227
33319,354
33321,320
33322,294
33323,107
33324,248
33325,187
33326,152
33327,99
33328,154
33330,73
33331,115
33332,113
33334,314
33351,2946
33401,163
