zipcode,Quantity
10956,1
11223,1
11413,1
15022,1
15642,1
17043,1
1841,1
1863,1
20171,1
20769,1
21117,1
21222,1
21228,1
2131,1
23111,1
23223,1
23229,1
2746,1
27701,1
2816,1
28227,1
28390,1
29401,1
29403,1
29732,1
29745,1
30075,1
30078,1
30114,1
30134,1
30252,1
30273,1
30331,1
30338,1
30339,1
30518,1
30519,1
31404,1
32003,19
32009,1
32011,18
32034,66
32044,1
32065,36
32068,66
32073,36
32081,24
32082,36
32084,23
32092,46
32095,23
32097,28
32102,4
32113,22
32114,105
32117,95
32118,48
32119,61
32124,43
32127,89
32128,53
32129,66
32132,17
32134,26
32140,3
32141,73
32148,27
32159,17
32162,39
32163,47
32168,90
32169,27
32174,127
32176,30
32177,75
32179,32
32195,3
32202,3
32204,3
32205,26
32206,12
32207,34
32208,22
32209,22
32210,62
32211,55
32216,42
32217,18
32218,72
32219,18
32220,14
32221,28
32222,19
32223,19
32224,35
32225,48
32226,19
32233,20
32234,8
32244,57
32246,48
32250,22
32254,11
32256,55
32257,44
32258,26
32259,64
32266,6
32277,26
32601,20
32603,2
32605,41
32606,45
32607,56
32608,99
32609,37
32611,1
32615,33
32617,5
32618,13
32621,14
32626,28
32640,22
32641,22
32643,32
32653,20
32656,37
32666,16
32667,8
32668,16
32669,50
32686,12
32693,25
32694,3
32696,29
32701,15
32702,8
32703,51
32707,18
32708,28
32709,1
32712,34
32713,23
32714,20
32720,26
32723,3
32724,35
32725,43
32726,16
32730,2
32732,2
32736,12
32738,47
32744,3
32746,41
32750,14
32751,17
32754,13
32757,23
32763,14
32764,10
32765,36
32766,3
32767,10
32771,46
32773,25
32776,8
32778,21
32779,14
32780,30
32784,24
32789,18
32792,25
32796,11
32798,4
32801,22
32803,16
32804,11
32805,13
32806,18
32807,24
32808,36
32809,35
32810,18
32811,32
32812,27
32814,6
32816,6
32817,23
32818,42
32819,29
32820,2
32821,24
32822,50
32824,57
32825,47
32826,22
32827,21
32828,49
32829,17
32832,38
32833,7
32835,46
32836,27
32837,42
32839,48
32901,40
32903,27
32904,67
32905,70
32907,144
32908,31
32909,57
32920,75
32922,8
32926,18
32927,23
32931,16
32934,25
32935,53
32937,50
32940,37
32952,17
32953,14
32955,31
32960,176
32962,254
32968,124
33004,177
33009,737
33010,850
330102415,1
330104070,2
33012,1261
33013,660
33014,1027
33015,791
33016,1020
33018,1118
33019,76
33020,527
33021,365
33023,1619
33024,751
33025,674
33026,173
33027,526
33028,168
33029,505
33030,352
33031,78
33032,818
33033,762
33034,272
33035,193
33039,1
33054,701
33055,770
33056,508
33060,324
33062,147
33063,754
33064,697
33065,472
33066,125
33067,134
33068,556
33069,290
33071,292
33073,220
33076,217
33106,15
33116,5
33122,3652
33125,703
33126,3207
33127,284
33128,97
33129,73
33130,300
33131,149
33132,214
33133,188
33134,313
33135,601
33136,135
33137,177
33138,170
33139,249
33140,106
33141,288
33142,713
33143,166
33144,431
33145,244
33146,63
33147,686
33149,60
33150,299
33154,55
33155,521
33156,179
33157,676
33158,29
33160,337
33161,453
33162,451
33165,669
33166,11304
33167,231
33168,261
33169,452
33170,209
33172,3732
33173,235
33174,364
33175,589
33176,325
33177,687
33178,2710
33179,376
33180,200
33181,165
33182,1911
33183,371
33184,287
33185,249
33186,866
33187,227
33189,264
33190,155
33191,334
33192,875
33193,486
33194,53
33195,4260
33196,473
33198,740
33206,10
33301,69
33304,93
33305,48
33306,15
33308,128
33309,519
33311,3135
33312,691
33313,620
33314,392
33315,253
33316,114
33317,268
33319,427
33321,389
33322,419
33323,178
33324,258
33325,245
33326,175
33327,129
33328,154
33330,86
33331,128
33332,124
33334,317
33351,2062
33401,178
33403,82
33404,230
33405,136
33406,269
33407,241
33408,92
33409,382
33410,157
33411,469
33412,118
33413,163
33414,302
33415,479
33417,281
33418,181
33426,221
33428,276
33430,201
33431,75
33432,101
33433,187
33434,99
33435,246
33436,233
33437,195
33441,211
33442,241
33444,147
33445,194
33446,123
33449,55
33455,86
33458,285
33460,219
33461,450
33462,273
33463,490
33467,342
33469,70
33470,317
33472,105
33473,38
33477,40
33478,58
33480,48
33483,38
33484,178
33486,93
33487,67
33493,27
33496,116
33498,66
33510,26
33511,51
33513,21
33514,6
33523,29
33525,37
33527,11
33534,13
33538,16
33541,34
33543,18
33544,28
33545,29
33547,20
33548,5
33549,10
33556,19
33558,21
33559,12
33563,13
33565,13
33566,11
33567,6
33569,13
33570,300
33572,184
33573,243
33576,20
33578,42
33579,44
33584,13
33585,5
33592,7
33594,30
33596,22
33597,17
33598,267
33602,14
33603,17
33604,34
33605,11
33606,11
33607,22
33609,9
33610,34
33611,22
33612,36
33613,37
33614,63
33615,45
33616,12
33617,24
33618,22
33619,38
33624,25
33625,20
33626,19
33629,16
33634,37
33635,22
33637,9
33647,34
33701,11
33702,19
33703,8
33704,12
33705,14
33706,8
33707,11
33708,16
33709,20
33710,17
33711,9
33712,16
33713,23
33714,8
33715,3
33716,12
33755,13
33756,20
33759,9
33760,13
33761,11
33762,2
33763,19
33764,15
33765,5
33770,13
33771,19
33772,15
33773,15
33774,8
33776,11
33777,10
33778,8
33781,13
33782,20
33801,23
33803,17
33805,21
33809,22
33810,35
33811,23
33812,8
33813,22
33815,9
33823,30
33830,30
33837,68
33839,5
33844,56
33850,7
33860,15
33868,8
33880,36
33881,28
33884,23
33896,34
33897,24
33901,157
33903,220
33904,219
33905,301
33907,158
33908,220
33909,418
33912,90
33913,170
33914,338
33916,205
33917,285
33919,147
33920,79
33922,17
33928,173
33931,23
33935,225
33936,327
33946,15
33947,86
33948,178
33950,131
33952,282
33953,86
33954,122
33955,103
33956,23
33966,75
33967,171
33971,347
33972,218
33973,146
33974,277
33976,330
33980,103
33981,146
33982,113
33983,136
33990,284
33991,232
33993,424
34102,46
34103,38
34104,198
34105,77
34108,53
34109,132
34110,116
34112,154
34113,191
34114,167
34116,330
34117,193
34119,198
34120,432
34134,59
34135,231
34142,245
34145,90
34201,25
34202,128
34203,255
34205,262
34207,277
34208,286
34209,159
34210,95
34211,167
34212,141
34219,284
34221,366
34222,99
34223,93
34224,113
34228,12
34229,39
34231,152
34232,251
34233,98
34234,171
34235,87
34236,53
34237,106
34238,80
34239,80
34240,139
34241,88
34242,17
34243,206
34251,67
34266,221
34269,43
34275,196
34285,87
34286,193
34287,186
34288,136
34289,26
34291,78
34292,69
34293,260
34420,18
34428,23
34429,29
34431,26
34432,45
34433,28
34434,44
34436,32
34442,51
34446,45
34448,27
34449,13
34450,36
34452,34
34453,20
34461,34
34465,67
34470,11
34471,24
34472,34
34473,36
34474,25
34475,10
34476,42
34479,10
34480,20
34481,54
34482,52
34484,4
34488,25
34491,24
34498,2
34601,35
34602,27
34604,19
34606,19
34607,8
34608,30
34609,38
34610,44
34613,29
34614,28
34637,4
34638,46
34639,18
34652,15
34653,20
34654,15
34655,28
34667,21
34668,22
34669,17
34677,9
34683,21
34684,18
34685,8
34688,4
34689,20
34690,13
34691,14
34695,8
34698,22
34705,1
34711,58
34714,24
34715,30
34731,9
34734,5
34736,22
34737,2
34741,59
34743,44
34744,79
34746,64
34747,27
34748,28
34753,6
34756,3
34758,39
34759,31
34761,36
34762,36
34769,20
34771,47
34772,44
34773,9
34785,64
34786,48
34787,122
34788,13
34797,2
34945,56
34946,57
34947,110
34949,36
34950,127
34951,188
34952,366
34953,782
34956,62
34957,146
34981,56
34982,238
34983,454
34984,161
34986,228
34987,351
34990,152
34994,110
34996,64
34997,251
37086,1
46143,1
46226,1
53223,1
53226,1
601,130
602,259
603,393
6032,1
606,17
610,175
612,500
616,58
617,223
622,42
623,246
624,140
627,235
637,189
638,116
641,179
646,242
6468,1
647,22
650,105
652,30
653,71
656,107
659,219
660,118
66102,1
662,434
664,79
667,133
669,163
670,37
674,313
676,191
677,83
678,261
680,316
682,206
683,183
685,265
687,176
688,73
690,55
6902,1
692,268
693,468
694,6
698,273
70058,1
703,101
7036,1
704,68
705,174
707,66
7111,1
714,123
715,28
716,264
717,105
718,152
719,127
720,79
7203,1
723,88
725,793
727,368
728,321
729,311
730,293
7305,1
731,45
73121,1
735,91
736,325
738,244
739,347
740,5
741,26
74106,1
745,371
75074,1
751,160
75287,1
754,237
757,192
75708,1
76108,2
76207,1
76542,1
76549,1
766,141
767,180
76711,1
769,263
77035,1
77048,1
77064,1
77065,1
77070,1
77079,1
771,217
772,93
773,114
7733,1
77407,1
77429,1
77447,1
777,223
778,320
780,126
78130,1
782,127
78224,1
783,193
784,299
78401,1
78738,1
791,346
794,168
795,225
80403,1
8046,1
84014,1
84120,1
84663,1
85339,1
85375,1
85710,1
89031,1
901,34
90201,1
90250,1
907,104
90703,1
909,29
911,40
912,38
913,31
915,205
917,169
91748,1
918,166
91910,1
91977,1
920,177
92019,1
921,257
92115,1
92126,1
92201,1
92240,1
923,165
924,377
925,37
926,736
92637,1
92673,1
927,105
93033,1
93035,1
93422,1
93550,2
93619,1
94080,1
94087,1
94122,1
949,539
95023,1
952,58
953,511
95341,1
956,551
95605,1
957,385
959,419
96021,1
961,275
962,199
965,55
966,107
968,32
969,254
97062,1
971,81
976,432
979,95
98057,1
982,110
983,348
984,2
98446,1
985,292
987,426
