zipcode,Quantity
10460,1
10462,1
10606,1
11003,1
11238,1
11756,1
11791,1
11961,1
14207,1
14210,1
15025,1
15132,1
17404,1
18055,1
1843,1
19082,1
19121,1
19154,1
19604,1
20783,1
21060,1
21075,1
21076,1
21215,1
21219,1
21702,1
22003,1
23059,1
23831,1
23832,1
27520,1
27526,1
27527,1
27560,1
28056,1
28078,1
28083,1
28115,1
28210,1
28227,1
28269,1
28403,1
2904,1
29063,1
29169,1
29229,1
29403,1
29405,1
29420,1
29456,1
29486,1
29651,1
29708,1
29841,1
30014,1
30033,1
30058,1
30087,1
30093,1
30094,1
30127,2
30135,1
30252,1
30269,1
30281,1
30324,1
30327,1
30519,1
30542,1
30606,1
30809,1
3101,1
3103,1
31415,1
31903,1
31907,1
32003,68
32009,9
32011,41
32034,127
32044,3
32065,95
32068,160
32073,103
32081,67
32082,84
32084,72
32092,133
32095,73
32097,69
32102,10
32113,27
32114,158
32117,155
32118,72
32119,102
32124,80
32127,123
32128,90
32129,100
32132,36
32134,38
32140,9
32141,87
32148,47
32159,72
32162,128
32163,126
32168,115
32169,29
32174,207
32176,60
32177,103
32179,60
32195,5
32202,8
32204,14
32205,52
32206,38
32207,81
32208,78
32209,56
32210,153
32211,100
32216,95
32217,48
32218,176
32219,53
32220,36
32221,80
32222,43
32223,53
32224,66
32225,106
32226,68
32233,49
32234,16
32244,158
32246,125
32250,65
32254,24
32256,117
32257,101
32258,77
32259,148
32266,18
32277,74
32601,28
32603,6
32605,33
32606,46
32607,69
32608,73
32609,61
32611,1
32615,63
32617,18
32618,34
32621,32
32626,44
32640,36
32641,53
32643,51
32653,24
32656,65
32666,20
32667,8
32668,22
32669,74
32686,11
32693,49
32694,4
32696,37
32701,53
32702,13
32703,132
32707,88
32708,91
32709,7
32712,125
32713,73
32714,72
32720,76
32723,2
32724,126
32725,120
32726,46
32730,11
32732,14
32736,21
32738,123
32744,12
32746,98
32750,59
32751,44
32754,18
32757,78
32763,54
32764,17
32765,129
32766,34
32767,8
32771,133
32773,66
32776,39
32778,59
32779,62
32780,73
32784,33
32789,64
32792,110
32796,50
32798,6
32801,49
32803,33
32804,39
32805,45
32806,60
32807,100
32808,138
32809,96
32810,84
32811,111
32812,73
32814,12
32816,12
32817,75
32818,140
32819,85
32820,23
32821,79
32822,189
32824,163
32825,117
32826,57
32827,79
32828,137
32829,63
32832,123
32833,27
32835,129
32836,68
32837,141
32839,129
32901,43
32903,27
32904,88
32905,76
32907,200
32908,72
32909,168
32920,98
32922,28
32926,49
32927,67
32931,31
32934,47
32935,108
32937,59
32940,128
32952,45
32953,64
32955,83
32960,150
32962,209
32968,115
33004,163
33009,555
33010,772
330102415,1
33012,1051
33013,582
33014,932
33015,698
33016,979
33018,1238
33019,98
33020,445
33021,403
33023,1178
33024,643
33025,662
33026,193
33027,514
33028,247
33029,422
33030,343
33031,85
33032,832
33033,686
33034,280
33035,164
33054,631
33055,597
33056,494
33060,311
33062,170
33063,561
33064,600
33065,408
33066,133
33067,205
33068,536
33069,298
33071,246
33073,226
33076,235
33106,5
33116,1
33122,3472
33125,622
33126,3052
33127,254
33128,92
33129,66
33130,308
33131,156
33132,230
33133,208
33134,301
33135,646
33136,116
33137,184
33138,158
33139,223
33140,110
33141,295
33142,707
33143,208
33144,347
33145,256
33146,60
33147,711
33149,73
33150,256
33154,74
33155,611
33156,191
33157,692
33158,25
33160,328
33161,409
33162,474
33165,727
33166,11148
33167,227
33168,269
33169,394
33170,264
33172,4361
33173,260
33174,332
33175,588
33176,395
33177,640
33178,2818
33179,406
33180,218
33181,154
33182,1903
33183,338
33184,269
33185,274
33186,1080
33187,203
33189,218
33190,132
33191,561
33192,780
33193,457
33194,45
33195,4583
33196,473
33198,1004
33206,201
33301,107
33304,115
33305,54
33306,13
33308,122
33309,542
33311,1837
33312,599
33313,506
33314,378
33315,236
33316,113
33317,296
33319,409
33321,356
33322,352
33323,134
33324,313
33325,213
33326,209
33327,105
33328,150
33330,57
33331,125
33332,123
33334,300
33351,1244
33401,164
33403,104
33404,255
33405,136
33406,232
33407,238
33408,78
33409,297
33410,205
33411,461
33412,121
33413,141
33414,307
33415,493
33417,292
33418,226
33426,192
33428,306
33430,225
33431,100
33432,108
33433,185
33434,120
33435,262
33436,274
33437,189
33441,232
33442,239
33444,140
33445,186
33446,175
33449,60
33455,101
33458,262
33460,221
33461,401
33462,276
33463,516
33467,346
33469,86
33470,356
33472,88
33473,44
33477,54
