zipcode,Quantity
10462,1
1089,1
10977,1
11364,1
11414,1
11701,1
11722,1
11772,1
17112,1
17404,1
1851,1
19054,1
2038,1
2072,1
20770,1
20772,1
20774,1
20904,1
21216,1
21224,1
2124,1
23223,1
23453,1
23608,1
23702,1
2740,1
27571,1
27615,1
27701,1
28054,1
28056,1
28262,1
28269,1
28303,1
28306,1
28311,1
2863,1
28805,1
29073,1
2919,1
29209,1
29403,1
29485,1
30035,1
30043,1
30044,1
30078,1
30102,1
30269,1
30305,1
30309,1
30906,1
31548,58
31558,42
32003,39
32009,7
32011,30
32034,156
32043,3
32044,2
32063,4
32065,56
32068,124
32073,69
32080,1
32081,45
32082,48
32084,74
32086,2
32092,108
32095,39
32097,54
32102,14
32113,30
32114,122
32117,140
32118,69
32119,113
32124,73
32127,129
32128,84
32129,86
32132,37
32134,36
32140,9
32141,101
32148,55
32159,66
32162,97
32163,86
32168,146
32169,50
32174,244
32176,46
32177,96
32179,54
32195,4
32202,11
32204,13
32205,36
32206,22
32207,54
32208,42
32209,56
32210,101
32211,62
32216,64
32217,43
32218,142
32219,35
32220,23
32221,54
32222,34
32223,45
32224,50
32225,93
32226,26
32233,37
32234,15
32244,108
32246,83
32250,28
32254,28
32256,100
32257,58
32258,54
32259,105
32266,11
32277,44
32601,68
32603,8
32605,56
32606,66
32607,112
32608,198
32609,68
32611,7
32615,69
32617,29
32618,41
32621,37
32626,52
32640,46
32641,54
32643,56
32653,50
32656,45
32666,22
32667,9
32668,30
32669,71
32686,21
32693,68
32694,11
32696,65
32701,17
32702,19
32703,95
32707,44
32708,49
32709,2
32712,72
32713,36
32714,48
32720,55
32724,69
32725,58
32726,31
32730,4
32732,9
32736,18
32738,75
32744,6
32746,49
32750,24
32751,22
32754,16
32757,43
32763,32
32764,11
32765,77
32766,27
32767,14
32771,72
32773,29
32776,26
32778,37
32779,20
32780,43
32784,30
32789,41
32792,53
32796,17
32798,2
32801,30
32803,24
32804,30
32805,19
32806,39
32807,42
32808,56
32809,37
32810,37
32811,70
32812,40
32814,13
32816,4
32817,39
32818,49
32819,51
32820,9
32821,46
32822,72
32824,74
32825,68
32826,35
32827,45
32828,102
32829,22
32832,57
32833,13
32835,73
32836,24
32837,65
32839,72
32901,36
32903,53
32904,55
32905,75
32907,173
32908,99
32909,142
32920,65
32922,15
32926,34
32927,28
32931,12
32934,24
32935,43
32937,88
32940,74
32952,38
32953,22
32955,50
32960,201
32962,315
32968,175
33004,193
33009,840
33010,897
33012,1224
33013,612
33014,960
33015,805
33016,813
33018,971
33019,126
33020,578
33021,422
33023,1362
33024,720
33025,711
33026,245
33027,567
33028,199
33029,462
33030,409
33031,103
33032,949
33033,816
33034,313
33035,206
33054,749
33055,744
33056,528
33060,391
33062,204
33063,761
33064,733
33065,478
33066,163
33067,210
33068,586
33069,328
33071,316
33073,287
33076,243
33106,19
33116,1
33122,2897
33125,739
33126,3313
33127,306
33128,101
33129,75
33130,355
33131,188
33132,245
33133,276
33134,401
33135,648
33136,182
33137,273
33138,234
33139,394
33140,180
33141,365
33142,931
33143,222
33144,460
33145,293
33146,86
33147,883
33149,119
33150,354
33154,130
33155,646
33156,252
33157,775
33158,27
33160,494
33161,555
33162,568
33165,784
33166,7044
33167,348
33168,300
33169,536
33170,293
33172,3982
33173,279
33174,422
33175,756
33176,501
33177,760
33178,2036
33179,545
33180,278
33181,179
33182,1362
33183,376
33184,292
