zipcode,Quantity
10701,1
1109,1
11219,1
11220,1
11693,1
11901,1
14094,1
14206,1
15301,1
17522,1
18042,1
1902,1
19139,1
19335,1
19382,1
19703,1
19963,1
20109,1
20191,1
21221,1
2150,1
22192,1
22201,1
23320,1
23324,1
23513,1
27514,1
27529,1
28012,1
28079,1
28211,1
28212,1
28215,1
28306,1
28314,1
28704,1
29229,1
29466,1
30084,1
30341,1
3079,1
3104,1
31326,1
32003,47
32009,3
32011,31
32034,110
32044,3
32065,52
32068,71
32073,50
32081,40
32082,25
32084,30
32092,62
32095,20
32097,36
32102,6
32113,22
32114,95
32117,81
32118,50
32119,61
32124,59
32127,91
32128,74
32129,73
32132,10
32134,20
32140,6
32141,53
32148,37
32159,29
32162,66
32163,72
32168,88
32169,24
32174,177
32176,36
32177,64
32179,35
32195,3
32202,6
32204,4
32205,24
32206,4
32207,25
32208,13
32209,12
32210,49
32211,34
32216,28
32217,15
32218,57
32219,13
32220,15
32221,20
32222,16
32223,25
32224,25
32225,51
32226,16
32233,19
32234,15
32244,34
32246,30
32250,23
32254,8
32256,52
32257,33
32258,35
32259,48
32266,4
32277,29
32601,36
32603,5
32605,49
32606,47
32607,64
32608,112
32609,53
32611,2
32615,43
32617,9
32618,24
32621,21
32626,22
32640,23
32641,30
32643,49
32653,36
32656,50
32666,15
32667,6
32668,20
32669,76
32686,18
32693,35
32694,3
32696,44
32701,18
32702,10
32703,46
32707,23
32708,38
32709,1
32712,57
32713,28
32714,20
32720,30
32723,4
32724,56
32725,57
32726,11
32730,4
32732,6
32736,12
32738,61
32744,3
32746,39
32750,21
32751,10
32754,14
32757,28
32763,27
32764,18
32765,54
32766,18
32767,13
32771,49
32773,26
32776,17
32778,31
32779,25
32780,34
32784,14
32789,18
32792,36
32796,36
32798,2
32801,18
32803,15
32804,11
32805,8
32806,20
32807,28
32808,33
32809,18
32810,20
32811,37
32812,32
32814,4
32816,3
32817,19
32818,30
32819,24
32820,11
32821,29
32822,59
32824,62
32825,50
32826,19
32827,18
32828,48
32829,18
32831,1
32832,43
32833,13
32835,38
32836,16
32837,44
32839,44
32901,32
32903,38
32904,70
32905,92
32907,123
32908,44
32909,57
32920,65
32922,11
32926,26
32927,24
32931,8
32934,23
32935,75
32937,67
32940,49
32952,15
32953,26
32955,39
32960,261
32962,320
32968,170
33004,190
33009,859
33010,860
330104070,1
33012,1231
33013,671
33014,1221
33015,830
33016,1062
33018,1213
33019,127
33020,588
33021,452
33023,2004
33024,656
33025,776
33026,229
33027,511
33028,220
33029,580
33030,393
33031,88
33032,895
33033,840
33034,310
33035,158
33054,775
33055,759
33056,525
33060,336
33062,132
33063,855
33064,789
33065,469
33066,122
33067,208
33068,707
33069,335
33071,324
33073,254
33076,243
33106,29
33116,8
33122,4187
33125,667
33126,3614
33127,293
33128,109
33129,71
33130,311
33131,192
33132,230
33133,206
33134,338
33135,544
33136,150
33137,252
33138,211
33139,284
33140,151
33141,291
33142,764
33143,203
33144,440
33145,273
33146,81
33147,821
33149,64
33150,312
33154,100
33155,556
33156,211
33157,687
33158,28
33160,369
33161,445
33162,521
33165,649
33166,13216
33167,284
33168,292
33169,488
33170,217
33172,3817
33173,272
33174,388
33175,635
33176,377
33177,753
33178,3131
33179,441
33180,263
33181,205
33182,2029
33183,350
33184,290
33185,252
33186,1051
33187,240
33189,313
33190,174
33191,336
33192,892
33193,520
33194,48
33195,5057
33196,481
33198,921
33206,7
33301,126
33304,137
33305,61
33306,23
33308,163
33309,598
33311,4045
33312,766
33313,683
33314,527
33315,303
33316,140
33317,349
33319,430
33321,382
33322,443
33323,175
33324,354
33325,203
33326,235
33327,132
33328,200
33330,85
33331,130
33332,173
33334,399
33351,2606
