zipcode,Quantity
11001,1
11235,1
11239,1
11726,1
11738,1
15143,1
1606,1
1610,1
17055,1
1752,1
1810,1
1821,1
1830,1
1844,2
1852,2
19023,1
1904,1
19070,1
19120,1
1913,1
19138,1
19154,1
20020,1
2050,2
2066,1
2072,1
20901,1
21227,1
2124,1
2125,1
2135,1
2136,3
2148,2
2149,1
2150,1
2155,1
2169,1
21702,1
22304,1
23233,1
23462,1
2359,1
2360,1
23605,1
23606,1
2375,1
2472,1
2536,1
2721,2
27405,1
27576,1
27603,1
27606,2
2766,2
27705,1
2780,1
28027,1
2806,1
28110,3
28112,1
28214,1
28216,1
28262,1
28270,1
28301,2
28314,1
28403,1
2878,1
2889,1
29063,1
2910,1
2915,1
29401,1
29403,2
29405,2
29615,1
30066,1
30084,1
30101,1
30269,1
30338,1
30906,1
30907,1
32003,52
32009,8
32011,28
32034,181
32044,1
32065,77
32068,116
32073,85
32081,57
32082,82
32084,74
32092,142
32095,52
32097,53
32102,9
32113,27
32114,79
32117,104
32118,57
32119,75
32124,83
32127,113
32128,90
32129,82
32132,24
32134,36
32140,5
32141,78
32148,24
32159,50
32162,73
32163,81
32168,141
32169,37
32174,235
32176,71
32177,44
32179,41
32195,6
32202,7
32204,9
32205,42
32206,16
32207,55
32208,47
32209,29
32210,114
32211,66
32216,56
32217,34
32218,134
32219,37
32220,22
32221,58
32222,42
32223,44
32224,71
32225,93
32226,52
32233,29
32234,21
32244,81
32246,91
32250,70
32254,17
32256,102
32257,77
32258,58
32259,144
32266,12
32277,63
32601,33
32603,3
32605,72
32606,77
32607,84
32608,145
32609,58
32615,81
32617,29
32618,22
32621,18
32626,34
32640,37
32641,42
32643,51
32653,47
32656,41
32666,20
32667,7
32668,28
32669,90
32686,27
32693,47
32694,5
32696,48
32701,38
32702,7
32703,88
32707,64
32708,80
32709,3
32712,91
32713,45
32714,55
32720,63
32724,83
32725,69
32726,30
32730,10
32732,11
32736,20
32738,92
32744,7
32746,72
32750,39
32751,26
32754,26
32757,61
32763,39
32764,19
32765,91
32766,44
32767,16
32771,111
32773,39
32776,26
32778,49
32779,43
32780,50
32784,18
32789,53
32792,59
32796,37
32798,11
32801,28
32803,34
32804,30
32805,16
32806,34
32807,54
32808,74
32809,48
32810,48
32811,88
32812,56
32814,14
32816,2
32817,52
32818,81
32819,71
32820,16
32821,64
32822,119
32824,109
32825,106
32826,19
32827,47
32828,100
32829,46
32831,2
32832,75
32833,19
32835,78
32836,49
32837,87
32839,77
32901,33
32903,50
32904,72
32905,72
32907,113
32908,83
32909,92
32920,68
32922,18
32926,52
32927,46
32931,21
32934,30
32935,67
32937,94
32940,93
32952,40
32953,46
32955,74
32960,156
32962,281
32968,161
33004,123
33009,428
33010,543
33012,854
33013,403
33014,595
33015,551
33016,479
33018,634
33019,74
33020,338
33021,275
33023,801
33024,549
33025,554
33026,176
33027,378
33028,178
33029,357
33030,265
33031,60
33032,704
33033,609
33034,213
33035,178
33054,426
33055,472
33056,315
33060,247
33062,126
33063,481
33064,463
33065,356
33066,84
33067,185
33068,381
33069,208
33071,228
33073,166
33076,246
33106,18
33122,1534
33125,487
33126,1551
33127,192
33128,54
33129,65
33130,210
33131,113
33132,159
33133,207
33134,246
33135,366
33136,108
33137,177
33138,166
33139,208
33140,137
33141,218
33142,529
33143,177
33144,341
33145,219
33146,87
33147,456
33149,56
33150,186
33154,88
33155,384
33156,181
33157,594
33158,33
33160,287
33161,349
33162,311
33165,527
33166,3688
33167,185
33168,228
33169,330
33170,191
33172,1907
33173,241
33174,283
33175,515
33176,358
33177,526
33178,1048
33179,329
33180,224
33181,141
33182,794
33183,265
33184,227
33185,246
33186,703
33187,219
33189,226
33190,116
33191,168
33192,296
33193,317
33194,44
33195,1504
33196,425
33198,306
33206,6
33301,123
33304,103
33305,58
33306,17
33308,145
33309,339
33311,1147
33312,399
33313,465
33314,290
33315,164
33316,117
33317,236
33319,391
33321,340
33322,298
