zipcode,Quantity
00601,34
00602,75
00603,160
00606,9
00610,87
00612,268
00616,11
00617,106
00622,11
00623,171
00624,62
00627,77
00637,107
00638,26
00641,70
00646,141
00647,11
00650,34
00652,7
00653,23
00656,52
00659,63
00660,61
00662,226
00664,36
00667,48
00669,68
00670,12
00674,141
00676,59
00677,32
00678,123
00680,208
00682,140
00683,95
00685,96
00687,85
00688,12
00690,30
00692,108
00693,198
00698,131
00703,29
00704,21
00705,69
00707,30
00714,50
00715,10
00716,146
00717,63
00718,77
00719,34
00720,18
00723,59
00725,369
00727,174
00728,169
00729,187
00730,167
00731,12
00735,49
00736,183
00738,186
00739,150
00740,16
00741,15
00745,190
00751,62
00754,92
00757,64
00766,58
00767,58
00769,109
00771,125
00772,31
00773,75
00777,122
00778,155
00780,73
00782,24
00783,54
00784,155
00791,191
00794,48
00795,157
00901,29
00907,72
00909,14
00911,28
00912,24
00913,25
00915,130
00917,87
00918,88
00920,85
00921,170
00923,103
00924,218
00925,17
00926,449
00927,61
00949,313
00952,42
00953,233
00956,305
00957,219
00959,248
00961,137
00962,121
00965,27
00966,74
00968,25
00969,214
00971,24
00976,259
00979,80
00982,92
00983,186
00985,194
00987,242
32003,37
32009,6
32011,36
32034,61
32065,73
32068,82
32073,51
32081,47
32082,42
32084,68
32092,95
32095,44
32097,36
32114,86
32117,99
32118,51
32119,60
32124,54
32127,81
32128,61
32129,64
32132,18
32141,57
32159,49
32162,64
32163,84
32168,94
32169,22
32174,143
32176,30
32202,2
32204,8
32205,44
32206,8
32207,49
32208,38
32209,35
32210,99
32211,59
32216,54
32217,26
32218,107
32219,31
32220,15
32221,48
32222,29
32223,39
32224,56
32225,75
32226,28
32233,27
32234,14
32244,93
32246,97
32250,44
32254,16
32256,102
32257,61
32258,56
32259,119
32266,5
32277,37
32617,6
32696,22
32701,29
32703,115
32707,63
32708,70
32709,7
32712,90
32713,78
32714,77
32720,76
32723,5
32724,100
32725,117
32726,60
32730,7
32732,17
32736,29
32738,115
32744,10
32746,87
32750,45
32751,41
32754,22
32757,58
32763,52
32764,8
32765,115
32766,31
32771,114
32773,58
32776,28
32778,53
32779,75
32780,51
32789,47
32792,99
32796,47
32798,7
32801,35
32803,53
32804,28
32805,47
32806,46
32807,69
32808,108
32809,65
32810,89
32811,100
32812,67
32814,21
32816,3
32817,66
32818,109
32819,81
32820,29
32821,75
32822,149
32824,156
32825,120
32826,49
32827,64
32828,148
32829,53
32832,114
32833,39
32835,121
32836,60
32837,122
32839,132
32901,38
32904,68
32905,74
32907,102
32920,65
32922,35
32926,61
32927,72
32931,28
32934,52
32935,76
32937,84
32940,106
32952,31
32953,61
32955,72
32960,126
32962,214
32968,108
33004,148
33009,754
33010,825
33012,1197
33013,602
33014,904
33015,810
33016,850
33018,1056
33019,112
33020,479
33021,380
33023,1209
33024,642
33025,593
33026,200
33027,509
33028,185
33029,453
33030,348
33031,63
33032,864
33033,741
33034,267
33035,178
33054,603
33055,625
33056,449
33060,268
33062,131
33063,579
33064,649
33065,398
33066,134
33067,171
33068,474
33069,270
33071,276
33073,191
33076,235
33122,2657
33125,706
33126,3174
33127,250
33128,99
33129,98
33130,345
33131,156
33132,187
33133,253
33134,430
33135,616
33136,179
33137,261
33138,186
33139,280
33140,158
33141,315
33142,697
33143,243
33144,483
33145,290
33146,77
33147,764
33149,73
33150,279
33154,71
33155,605
33156,224
33157,729
33158,23
33160,398
33161,479
33162,433
33165,757
33166,7634
33167,264
33168,272
33169,462
33170,265
33172,3042
33173,276
33174,410
33175,643
33176,427
33177,698
33178,1928
33179,471
33180,301
33181,183
33182,1236
33183,370
33184,306
33185,278
33186,1055
33187,219
33189,270
33190,141
33192,652
33193,469
33194,58
33195,1659
33196,474
33198,1118
33301,146
33304,141
33305,89
33306,34
33308,137
33309,537
33311,2160
33312,500
33313,590
33314,419
33315,221
33316,130
33317,313
33319,422
33321,403
33322,411
33323,172
33324,341
33325,227
33326,240
33327,112
33328,191
33330,83
33331,138
33332,167
33334,315
33351,1595
33388,5
33401,237
33403,106
33404,304
33405,156
33406,278
33407,292
33408,100
33409,478
33410,245
33411,598
33412,121
33413,177
33414,409
33415,599
33417,311
33418,203
33426,240
33428,361
33431,144
33432,154
33433,330
33434,155
33435,301
33436,349
33437,246
33441,257
33442,265
33444,207
33445,233
33446,228
33449,74
33455,118
33458,239
33460,278
33461,501
33462,296
33463,568
33467,438
33469,79
33470,326
33472,130
33473,72
33477,37
33478,111
33480,36
33483,94
33484,204
33486,124
33487,127
33493,27
33496,203
33498,99
33510,49
33511,112
33527,24
33534,30
33541,50
33543,82
33544,60
33545,88
33547,48
33548,6
33549,42
33556,86
33558,61
33559,32
33563,42
33565,32
33566,37
33567,17
33569,69
33570,72
33572,62
33573,68
33578,145
33579,131
33584,62
33592,14
33594,83
33596,60
33598,76
33602,56
33603,37
33604,76
33605,32
33606,49
33607,60
33609,43
33610,78
33611,67
