zipcode,Quantity
1020,1
10303,1
10306,1
10307,1
10308,1
10310,1
10312,2
10314,3
1040,1
10459,1
10462,3
10463,2
10467,2
10475,2
10528,2
10532,1
10552,1
10553,1
10580,1
10583,1
10591,2
10594,1
10603,1
10701,2
10703,1
10705,1
10710,2
10801,1
1089,1
10954,1
10960,1
10962,3
10977,1
11023,1
1104,2
11050,1
1108,1
11101,1
11103,1
11109,1
11201,3
11203,2
11206,1
11207,4
11208,1
11209,1
11211,1
11212,2
11213,1
11214,2
11216,1
11217,1
11218,1
11219,1
11221,1
11222,1
11223,2
11226,3
11229,1
11233,1
11234,1
11235,2
11236,3
11237,1
11238,2
11360,1
11364,1
11365,2
11370,1
11373,2
11377,1
11378,2
11379,1
11385,3
11411,1
11412,1
11413,2
11414,1
11416,1
11417,1
11418,1
11422,2
11427,1
11432,1
11434,3
11435,2
11520,1
11542,1
11550,1
11554,1
11560,1
11563,3
11570,1
11577,1
11580,1
11596,1
11691,2
11694,2
11704,1
11706,3
11710,1
11717,1
11718,1
11722,1
11724,1
11725,1
11726,1
11738,1
11746,1
11751,1
11754,1
11757,1
11762,2
11767,1
11772,1
11776,1
11780,1
11784,1
11790,1
11793,1
11795,1
11798,1
11901,1
11949,1
11967,1
13021,1
13027,1
13031,1
13090,1
13126,1
13152,1
13440,1
14001,1
14043,1
14059,2
14068,1
14075,1
14094,1
14127,4
14150,1
14204,3
14207,1
14215,1
14221,1
14222,2
14228,1
14301,1
14304,1
1463,1
15010,1
15022,2
1504,1
15042,1
15044,1
15057,1
15067,1
15068,1
15071,1
15108,2
15146,1
15203,1
15206,1
15209,1
15212,1
15217,1
15222,1
15232,2
15301,2
15317,1
1545,1
16046,2
1605,2
17025,1
17036,1
17050,4
17055,1
17057,2
17109,1
17112,1
17113,2
1721,1
17402,1
17403,4
17404,1
17545,1
17554,1
1760,1
17601,1
17602,2
17603,2
1776,1
1801,1
18011,1
18015,1
1803,1
18042,1
18049,1
18062,1
18064,1
18080,1
18103,1
18104,3
18106,1
1824,1
1832,1
1833,1
1841,1
1844,1
1845,2
1852,1
1854,1
1880,1
1887,1
1890,1
18914,2
18966,2
18974,1
1901,1
19012,1
19020,1
19030,1
19038,2
19046,1
19047,1
1905,1
19053,1
19055,1
1906,1
19067,1
19074,1
19082,1
19083,1
19085,1
19087,1
19090,1
19096,1
19104,1
19107,1
19120,1
19123,1
19125,1
19126,1
19130,1
19132,3
19134,1
19135,2
19136,1
19138,1
19139,2
19144,1
19145,1
19146,1
19147,2
19148,2
1915,1
19151,1
19152,2
19154,2
1930,1
19320,1
19355,1
1938,1
19403,1
19428,1
19440,1
19446,1
1950,1
19540,1
19565,1
1960,3
19605,1
19610,1
19701,2
19707,1
19709,1
19711,2
19720,1
19939,1
19958,1
19962,1
20001,1
20002,1
20003,1
20008,1
20009,3
20011,2
20012,1
20016,1
20019,2
20105,3
20109,1
20110,2
20112,1
20120,1
20121,1
20147,1
20152,2
20164,1
20171,2
2026,2
2035,1
2052,1
20603,2
20623,1
20715,2
20716,1
2072,3
20720,1
20735,1
20737,1
20740,1
20743,1
20744,2
20745,1
20746,2
20747,3
20748,2
20772,1
20774,1
20782,1
20783,1
20784,1
2081,2
20815,1
20817,1
20850,1
20854,1
20872,1
20877,2
20882,2
20886,1
20903,1
20906,3
2093,1
21014,3
21015,1
21042,2
21043,1
21044,2
21050,1
21076,2
21093,1
21114,2
21117,1
21122,3
21144,1
21146,1
21163,1
21202,1
21206,1
21208,2
21210,1
21214,1
21215,1
21218,1
21219,1
2122,1
21220,1
21222,1
21224,1
21228,1
21229,1
21231,3
21234,1
21237,1
2126,2
2128,1
2131,1
2136,3
2139,1
21401,3
21403,1
2143,1
2148,1
2149,1
2151,1
2155,1
2169,1
21701,1
21703,2
2176,1
21770,1
21771,1
2184,1
22015,1
22030,2
22043,2
22101,1
22151,2
22153,1
22191,1
22192,1
22193,1
22203,2
22204,1
22301,1
22304,2
22311,1
22314,1
22315,2
23005,1
2301,1
23059,1
23113,2
23116,1
23185,1
23188,1
23219,1
23223,1
23224,1
23225,1
23233,1
23236,1
23237,1
2332,1
23321,2
23325,1
2343,1
23454,1
23455,1
23456,2
23462,1
23464,2
23510,2
23518,1
2356,1
2360,1
23601,1
23602,1
2364,1
23662,1
23669,1
2368,2
23692,1
23703,1
23803,1
23834,1
23836,1
23875,1
2445,1
2453,1
2460,1
2478,1
2493,1
2703,3
2719,1
2721,1
27401,1
27405,1
27407,1
2744,1
27510,1
27511,1
27519,1
27523,2
27526,1
27529,1
27577,1
27587,1
27606,1
27610,1
27613,1
27615,1
27616,2
27617,1
27703,2
27713,1
28025,2
28027,1
28052,1
28075,1
28078,4
28083,1
28110,3
28112,1
28173,3
28203,1
28206,1
28208,1
28209,1
28210,1
28212,1
28215,2
28216,2
28217,1
28269,1
28270,2
28273,1
28277,2
28278,2
28301,1
28303,1
28304,1
28306,2
28314,1
28348,1
28376,1
2842,1
2860,1
2865,1
2871,1
2878,2
28803,2
28806,1
2888,1
2889,1
2893,1
2895,1
2896,1
2906,1
29063,1
2907,1
29072,2
29073,1
2908,1
2909,1
2910,1
29201,1
29209,1
2921,1
29223,2
29229,1
29403,2
29405,5
29406,1
29412,2
29414,2
29445,1
29451,1
29464,3
29483,1
29486,1
29492,1
29615,1
29650,1
29651,1
29680,1
29681,1
29687,1
29715,1
29730,3
29732,2
29801,1
29803,1
30004,2
30005,1
30014,1
30016,2
30017,1
30019,2
30022,3
30024,1
30030,3
30034,1
30039,2
30040,2
30041,1
30043,1
30044,2
30046,2
30052,2
30058,2
30064,1
30066,1
30075,1
30076,2
30078,2
30080,4
30082,2
30083,1
30084,2
30087,1
30094,1
30096,1
30101,1
30102,1
30114,2
30126,2
30127,5
30132,4
30134,1
30135,4
30144,2
30152,3
30157,1
30188,1
30189,4
30213,1
30214,1
30215,1
30228,2
30236,2
30260,1
30265,1
30269,2
30277,1
30281,1
30307,2
30309,1
30311,1
30314,1
30316,1
30317,1
30318,1
30326,1
30331,3
30342,1
30344,2
30345,1
30360,1
30506,1
30507,1
3051,2
30518,3
30519,1
30542,2
30548,1
30620,1
3063,1
3064,1
30680,1
3076,1
3079,1
30809,1
3102,1
3103,2
3104,2
31401,1
31405,1
31410,1
31419,1
31548,50
31558,29
31909,2
32003,45
32009,7
32011,27
32034,131
32043,16
32044,1
32063,3
32065,64
32068,99
32073,80
32080,6
32081,61
32082,56
32084,65
32086,14
32092,109
32095,61
32097,61
32102,13
32113,28
32114,141
32117,135
32118,69
32119,86
32124,76
32127,129
32128,84
32129,86
32132,30
32134,34
32140,11
32141,83
32148,43
32159,38
32162,74
32163,83
32168,168
32169,41
