zipcode,Quantity
10466,1
1104,1
11040,1
11221,1
11756,1
20912,1
2135,1
27606,1
27713,1
30096,1
30909,1
32003,49
32009,11
32011,32
32034,79
32065,102
32068,109
32073,94
32081,62
32082,60
32084,71
32092,122
32095,55
32097,61
32114,103
32117,103
32118,41
32119,41
32124,44
32127,74
32128,60
32129,72
32132,20
32141,49
32159,64
32162,108
32163,80
32168,93
32169,23
32174,170
32176,27
32202,8
32204,18
32205,53
32206,34
32207,67
32208,51
32209,56
32210,102
32211,89
32216,96
32217,53
32218,165
32219,40
32220,30
32221,69
32222,42
32223,65
32224,73
32225,128
32226,51
32233,44
32234,13
32244,113
32246,127
32250,73
32254,19
32256,138
32257,88
32258,96
32259,154
32266,12
32277,68
32617,9
32696,25
32701,58
32703,215
32707,104
32708,150
32709,10
32712,177
32713,68
32714,104
32720,80
32723,3
32724,105
32725,140
32726,55
32730,10
32732,20
32736,31
32738,160
32744,6
32746,119
32750,74
32751,69
32754,31
32757,76
32763,75
32764,14
32765,180
32766,35
32771,161
32773,102
32776,39
32778,55
32779,71
32780,95
32789,77
32792,149
32796,42
32798,13
32801,69
32803,56
32804,45
32805,60
32806,66
32807,120
32808,208
32809,123
32810,114
32811,182
32812,107
32814,17
32816,19
32817,122
32818,196
32819,145
32820,33
32821,118
32822,242
32824,279
32825,214
32826,81
32827,60
32828,196
32829,77
32832,141
32833,50
32835,181
32836,92
32837,210
32839,198
32901,51
32904,110
32905,78
32907,162
32920,68
32922,31
32926,57
32927,76
32931,33
32934,44
32935,97
32937,60
32940,118
32952,45
32953,50
32955,118
32960,131
32962,226
32968,95
33004,148
33009,882
33010,804
33012,1227
33013,656
33014,976
33015,820
33016,956
33018,1176
33019,104
33020,473
33021,386
33023,1336
33024,723
33025,661
33026,249
33027,497
33028,223
33029,501
33030,357
33031,67
33032,911
33033,755
33034,295
33035,194
33054,640
33055,647
33056,470
33060,309
33062,145
33063,737
33064,758
33065,450
33066,123
33067,198
33068,528
33069,307
33071,296
33073,238
33076,258
33122,2842
33125,727
33126,3249
33127,301
33128,104
33129,97
33130,322
33131,205
33132,251
33133,243
33134,408
33135,757
33136,177
33137,252
33138,225
33139,359
33140,139
33141,436
33142,808
33143,263
33144,483
33145,329
33146,107
33147,785
33149,87
33150,300
33154,103
33155,652
33156,234
33157,814
33158,30
33160,412
33161,505
33162,499
33165,766
33166,7924
33167,263
33168,267
33169,470
33170,263
33172,3246
33173,353
33174,435
33175,702
33176,483
33177,740
33178,2247
33179,487
33180,278
33181,201
33182,1521
33183,391
33184,300
33185,347
33186,1171
33187,248
33189,302
33190,130
33192,809
33193,567
33194,69
33195,2812
33196,571
33198,1267
33301,138
33304,136
33305,69
33306,22
33308,153
33309,536
33311,2101
33312,479
33313,598
33314,482
33315,252
33316,136
33317,405
33319,495
33321,394
33322,432
33323,181
33324,335
33325,257
33326,221
33327,154
33328,204
33330,111
33331,188
33332,190
33334,376
33351,1727
33388,5
33401,220
33403,120
33404,255
33405,163
33406,285
33407,250
33408,70
33409,520
33410,230
33411,515
33412,126
33413,159
33414,339
33415,496
33417,287
33418,256
33426,200
33428,295
33431,125
33432,142
33433,261
33434,131
33435,227
33436,296
33437,199
33441,239
33442,255
33444,169
33445,237
33446,201
33449,48
33455,114
33458,277
33460,246
33461,452
33462,235
33463,525
33467,387
33469,71
33470,334
33472,120
33473,60
33477,46
33478,106
33480,55
33483,66
33484,197
33486,106
33487,121
33493,20
33496,180
33498,99
33510,82
33511,158
33527,30
33534,54
33541,82
33543,126
33544,83
33545,121
33547,82
33548,18
33549,52
33556,92
33558,85
33559,55
33563,56
33565,68
33566,48
33567,23
33569,83
33570,147
33572,80
33573,95
33578,202
33579,193
33584,86
33592,20
33594,88
33596,77
33598,135
33602,61
33603,48
33604,106
33605,48
33606,73
33607,92
33609,41
33610,139
33611,73
33612,157
33613,96
33614,275
33615,237
33616,43
33617,108
33618,65
33619,172
33624,127
33625,91
33626,62
33629,64
33634,141
33635,61
33637,58
33647,172
33701,33
33702,81
33703,34
33704,39
33705,64
33706,31
33707,52
33708,22
33709,66
33710,98
33711,38
33712,63
33713,82
33714,45
33715,13
33716,44
33755,69
33756,78
33759,40
33760,37
33761,43
33762,18
33763,55
33764,74
33765,25
33770,41
33771,75
33772,42
33773,36
33774,22
33776,27
33777,58
33778,31
33781,65
33782,43
33801,117
33803,78
33805,79
33809,85
33810,120
33811,98
33812,43
33813,80
33815,47
33823,100
33830,85
33837,272
33839,14
33844,227
33850,29
33860,45
33868,32
33880,121
33881,114
33884,97
33896,143
33897,121
33901,170
33903,200
33904,220
33905,317
33907,192
33908,204
33909,429
33912,110
33913,234
33914,361
33916,238
33917,308
33919,166
33920,74
33922,22
33928,146
33931,20
33936,320
33946,7
33947,72
33948,159
33950,124
33952,261
33953,88
33954,107
33955,80
33956,17
33966,126
33967,170
33971,356
33972,228
33973,140
33974,234
33976,264
33980,91
33981,111
33982,142
33983,114
33990,316
33991,271
33993,432
34102,55
34103,41
34104,225
34105,79
34108,44
34109,167
34110,107
34112,200
34113,155
34114,147
34116,383
34117,202
34119,216
34120,462
34134,55
34135,251
34145,85
34201,11
34202,146
34203,257
34205,242
34207,264
34208,274
34209,118
34210,100
34211,187
34212,162
34219,312
34221,141
34222,27
34223,97
34224,97
34228,22
34229,29
34231,149
34232,213
34233,104
34234,177
34235,108
34236,74
34237,114
34238,123
34239,65
34240,137
34241,109
34242,29
34243,183
34251,52
34266,203
34269,53
34275,141
34285,82
34286,190
34287,147
34288,134
34289,29
34291,77
34292,66
34293,220
34420,62
34431,28
34432,47
34433,27
34434,53
34442,53
34453,34
34465,39
34470,53
34471,80
34472,118
34473,148
34474,65
34475,34
34476,103
34479,33
34480,71
34481,72
34482,63
34484,15
34491,89
34606,93
34607,21
34608,90
34609,148
34610,51
34637,38
34638,108
34639,58
34652,61
34653,89
34654,47
34655,108
34667,62
34668,121
34669,43
34677,34
34683,63
34684,66
34685,45
34688,20
34689,61
34690,26
34691,59
34695,39
34698,79
34705,10
34711,205
34714,123
34715,88
34731,22
34734,8
34736,93
34737,10
34741,297
34743,169
34744,315
34746,296
34747,125
34748,113
34753,30
34756,10
34758,194
34759,228
34760,2
34761,194
34762,34
34769,86
34771,178
34772,161
34773,36
34785,36
34786,128
34787,390
34788,37
34797,3
34945,41
34946,73
34947,155
34949,47
34950,132
34951,135
34952,322
34953,766
34956,31
34957,125
34981,42
34982,237
34983,440
34984,185
34986,254
34987,305
34990,188
34994,125
34996,51
34997,241
53210,1
55327,1
601,34
602,94
603,142
606,11
610,66
6118,1
612,199
616,14
617,78
622,15
623,105
624,52
627,87
637,52
638,32
641,57
64127,1
646,117
647,12
650,29
652,10
653,30
656,46
659,81
660,42
662,188
664,36
667,44
669,62
670,12
674,121
676,82
677,31
678,102
680,177
682,95
683,66
685,85
687,88
688,13
690,25
692,96
693,218
698,98
703,44
704,32
705,62
707,29
714,67
715,7
716,98
717,39
718,53
719,56
720,29
723,44
725,306
727,178
728,144
729,141
730,134
731,40
735,28
736,144
738,116
739,125
740,1
741,21
745,148
751,49
75234,1
754,84
757,73
76126,1
766,49
767,55
769,81
771,103
772,38
773,61
77373,1
77379,1
777,102
778,135
780,54
782,34
783,52
784,135
791,116
794,60
795,108
7981,1
83709,1
85713,1
89081,1
901,24
907,47
909,20
911,24
91101,1
912,22
913,21
915,79
917,80
918,69
920,71
921,132
923,75
92345,1
924,161
925,15
926,301
927,54
93721,1
949,232
952,24
953,223
956,265
957,168
959,184
961,134
962,75
965,19
966,52
968,19
969,168
971,33
976,161
979,66
982,71
983,170
984,1
985,154
987,188
