zipcode,Quantity
10801,1
11412,1
11791,1
15146,1
15301,1
17347,1
17404,1
18104,1
19004,1
19050,1
19140,1
19142,1
1983,1
20147,1
2038,1
20832,1
20872,1
21085,1
21215,1
21221,1
21224,2
22203,1
23320,1
23451,1
23454,1
2467,1
2721,1
27527,1
28215,1
28273,1
28277,1
28805,1
29229,2
29401,1
29403,1
29461,1
29485,1
29486,2
29615,1
29651,1
29680,1
29829,1
30034,1
30134,1
30236,1
30252,1
30263,1
30519,1
30907,1
30909,1
31404,1
31903,1
32003,95
32009,12
32011,67
32034,166
32065,133
32068,240
32073,150
32081,115
32082,101
32084,106
32092,208
32095,71
32097,95
32102,11
32113,31
32114,271
32117,251
32118,116
32119,162
32124,115
32127,177
32128,126
32129,165
32132,43
32134,51
32140,13
32141,123
32148,63
32159,115
32162,163
32163,170
32168,179
32169,59
32174,368
32176,89
32177,129
32179,71
32195,7
32202,11
32204,20
32205,87
32206,73
32207,93
32208,103
32209,119
32210,227
32211,153
32216,126
32217,53
32218,249
32219,68
32220,59
32221,96
32222,59
32223,63
32224,114
32225,163
32226,71
32233,73
32234,34
32244,258
32246,204
32250,72
32254,48
32256,161
32257,132
32258,116
32259,177
32266,13
32277,126
32601,33
32603,5
32605,23
32606,31
32607,53
32608,88
32609,75
32611,2
32615,79
32617,29
32618,27
32621,30
32626,71
32640,60
32641,64
32643,50
32653,25
32656,83
32666,19
32667,9
32668,32
32669,83
32686,16
32693,62
32694,12
32696,57
32701,42
32702,9
32703,193
32707,96
32708,98
32709,12
32712,177
32713,81
32714,112
32720,126
32723,3
32724,151
32725,193
32726,74
32730,16
32732,20
32736,35
32738,174
32744,20
32746,117
32750,61
32751,52
32754,47
32757,74
32763,83
32764,26
32765,178
32766,43
32767,13
32771,168
32773,109
32776,48
32778,90
32779,60
32780,80
32784,34
32789,59
32792,106
32796,63
32798,6
32801,48
32803,47
32804,43
32805,45
32806,65
32807,113
32808,174
32809,124
32810,93
32811,187
32812,86
32814,10
32816,21
32817,93
32818,161
32819,111
32820,45
32821,134
32822,213
32824,219
32825,172
32826,77
32827,96
32828,185
32829,68
32831,1
32832,145
32833,56
32835,164
32836,95
32837,205
