zipcode,Quantity
1013,1
10465,1
11220,1
11385,1
11418,1
11779,1
17403,1
1826,1
1887,1
18966,1
19050,1
19122,1
19130,1
19401,1
19422,1
19709,1
19711,1
20147,1
20152,1
20170,1
2048,1
20706,1
20712,1
20744,1
20745,1
20782,1
20866,1
20876,1
21222,1
2128,1
2149,1
2176,1
22191,1
22193,1
22201,1
23601,1
23834,1
27520,1
27560,1
27615,1
2780,1
28212,1
28376,1
2882,1
2889,1
2920,1
29203,1
29212,2
29485,1
30005,1
30034,1
30076,1
30082,1
30132,1
30236,1
30253,1
30263,1
30265,1
30297,1
30318,1
30324,1
30338,1
30341,1
30517,1
31407,1
32003,27
32009,2
32011,17
32034,91
32044,1
32065,32
32068,72
32073,49
32081,25
32082,45
32084,39
32092,56
32095,23
32097,19
32102,2
32113,20
32114,69
32117,68
32118,53
32119,50
32124,47
32127,80
32128,60
32129,61
32132,14
32134,31
32140,1
32141,60
32148,17
32159,38
32162,64
32163,55
32168,67
32169,23
32174,137
32176,46
32177,36
32179,28
32195,5
32202,1
32204,4
32205,23
32206,10
32207,37
32208,30
32209,26
32210,65
32211,36
32216,46
32217,17
32218,56
32219,17
32220,12
32221,35
32222,17
32223,23
32224,39
32225,46
32226,29
32233,17
32234,6
32244,61
32246,73
32250,34
32254,12
32256,64
32257,28
32258,22
32259,76
32266,8
32277,30
32601,31
32603,3
32605,61
32606,47
32607,70
32608,94
32609,44
32615,40
32617,7
32618,21
32621,23
32626,33
32640,17
32641,26
32643,32
32653,35
32656,24
32666,6
32667,7
32668,20
32669,70
32686,13
32693,34
32694,4
32696,37
32701,20
32702,4
32703,51
32707,36
32708,37
32709,2
32712,49
32713,28
32714,28
32720,30
32723,1
32724,41
32725,46
32726,21
32730,3
32732,2
32736,7
32738,50
32744,3
32746,35
32750,23
32751,19
32754,16
32757,36
32763,19
32764,12
32765,49
32766,11
32767,10
32771,56
32773,25
32776,8
32778,24
32779,29
32780,30
32784,13
32789,36
32792,44
32796,25
32798,6
32801,15
32803,21
32804,18
32805,18
32806,22
32807,34
32808,31
32809,27
32810,29
32811,31
32812,23
32814,6
32816,1
32817,23
32818,38
32819,32
32820,9
32821,27
32822,63
32824,51
32825,58
32826,17
32827,19
32828,50
32829,13
32832,49
32833,6
32835,46
32836,21
32837,35
32839,42
32901,41
32903,27
32904,61
32905,62
32907,87
32908,48
32909,53
32920,48
32922,18
32926,19
32927,21
32931,10
32934,21
32935,68
32937,70
32940,39
32952,22
32953,26
32955,46
32960,244
32962,281
32968,152
33004,159
33009,698
33010,774
33012,1081
33013,520
33014,778
33015,601
33016,653
33018,825
33019,89
33020,456
33021,391
33023,1138
33024,745
33025,686
33026,204
33027,529
33028,191
33029,413
33030,377
33031,77
33032,755
33033,679
33034,245
33035,183
33054,617
33055,623
33056,469
33060,319
33062,180
33063,649
33064,654
33065,475
33066,125
33067,165
33068,561
33069,264
33071,266
33073,236
33076,212
33106,15
33116,4
33122,1836
33125,623
33126,2009
33127,288
33128,73
33129,84
33130,271
33131,152
33132,183
33133,235
33134,339
33135,479
33136,148
33137,207
33138,194
33139,309
33140,180
33141,315
33142,748
33143,204
33144,381
33145,245
33146,73
33147,662
33149,82
33150,259
33154,99
33155,500
33156,201
33157,685
33158,27
33160,386
33161,466
33162,430
33165,671
33166,3665
33167,254
33168,284
33169,476
33170,225
33172,2450
33173,263
33174,378
33175,590
33176,389
33177,647
33178,1729
33179,324
33180,270
33181,155
33182,975
33183,330
33184,235
33185,262
33186,817
33187,275
33189,276
33190,131
33191,213
33192,422
33193,433
33194,49
33195,1755
33196,454
33198,404
33206,4
33301,101
33304,152
33305,97
33306,22
33308,169
33309,454
33311,1434
33312,542
33313,597
33314,361
33315,223
33316,119
33317,340
33319,474
33321,394
33322,346
33323,147
33324,333
33325,216
33326,192
33327,90
33328,170
33330,87
33331,145
33332,126
33334,314
33351,888
33388,1
33401,236
33403,133
33404,303
33405,174
33406,229
33407,251
33408,111
33409,396
33410,239
33411,572
33412,152
33413,151
33414,385
33415,456
33417,346
33418,249
33426,214
33428,284
33430,222
33431,108
33432,138
33433,263
33434,115
33435,321
33436,331
33437,269
33441,221
33442,280
33444,191
33445,234
33446,193
33449,63
33455,124
33458,306
33460,266
33461,455
33462,280
33463,502
33467,428
33469,80
33470,485
33472,136
33473,79
33477,55
33478,104
33480,77
33483,67
33484,254
33486,109
33487,130
33493,66
33496,160
33498,99
33510,28
33511,46
33513,32
33514,5
33523,21
33525,28
33527,16
33534,18
33538,12
33541,37
33543,44
33544,15
33545,44
33547,17
33548,11
33549,14
33556,27
33558,25
33559,16
33563,17
33565,21
33566,17
33567,11
33569,28
33570,354
33572,199
33573,249
33576,9
33578,53
33579,41
33584,25
33585,6
33592,14
33594,25
33596,24
33597,32
33598,316
33602,25
33603,18
33604,29
33605,16
33606,23
33607,23
33609,17
33610,43
33611,41
33612,35
33613,19
33614,51
33615,46
33616,16
33617,32
33618,24
33619,44
33624,40
33625,28
33626,25
33629,33
33634,27
33635,18
33637,11
33647,49
33701,16
33702,30
33703,19
33704,17
33705,17
33706,8
33707,22
33708,12
33709,17
33710,35
33711,17
33712,19
33713,23
33714,11
33715,10
33716,13
33755,23
33756,37
33759,13
33760,10
33761,11
33762,6
33763,12
33764,27
33765,8
33770,12
33771,24
33772,24
33773,19
33774,11
33776,15
33777,10
33778,11
33781,20
33782,16
33801,35
33803,26
33805,17
33809,27
33810,48
33811,22
33812,18
33813,29
33815,14
33823,32
33830,34
33837,63
33839,6
33844,63
33850,24
33860,19
33868,6
33880,35
33881,36
33884,33
33896,29
33897,49
33901,180
33903,242
33904,264
33905,363
33907,223
33908,267
33909,441
33912,161
33913,233
33914,404
33916,251
33917,318
33919,217
33920,84
33922,30
33928,219
33931,41
33935,246
33936,389
33946,17
33947,103
33948,187
33950,204
33952,348
33953,123
33954,153
33955,140
33956,35
33966,86
33967,191
33971,345
33972,240
33973,157
33974,244
33976,295
33980,139
33981,182
33982,185
33983,172
33990,321
33991,262
33993,431
34102,85
34103,76
34104,279
34105,123
34108,81
34109,169
34110,174
34112,211
34113,213
34114,248
34116,353
34117,206
34119,285
34120,482
34134,80
34135,337
34142,279
34145,129
34201,24
34202,188
34203,305
34205,237
34207,353
34208,333
34209,198
34210,108
34211,267
34212,169
34219,420
34221,413
34222,133
34223,116
34224,150
34228,26
34229,49
34231,196
34232,252
34233,121
34234,218
34235,111
34236,83
34237,162
34238,170
34239,92
34240,157
34241,144
34242,34
34243,252
34251,87
34266,307
34269,59
34275,243
34285,114
34286,212
34287,238
34288,187
34289,32
34291,84
34292,114
34293,350
34420,18
34428,38
34429,27
34431,33
34432,62
34433,31
34434,42
34436,32
34442,63
34446,71
34448,29
34449,7
34450,33
34452,43
34453,41
34461,29
34465,59
34470,17
34471,37
34472,44
34473,51
34474,20
34475,10
34476,34
34479,13
34480,25
34481,95
34482,58
34484,6
34488,35
34491,36
34498,2
34601,41
34602,20
34604,25
34606,27
34607,6
34608,35
34609,60
34610,22
34613,31
34614,26
34637,10
34638,32
34639,34
34652,25
34653,28
34654,24
34655,41
34667,39
34668,52
34669,17
34677,15
34683,22
34684,21
34685,12
34688,9
34689,26
34690,8
34691,28
34695,9
34698,35
34705,4
34711,66
34714,23
34715,29
34731,18
34734,5
34736,37
34741,52
34743,35
34744,56
34746,58
34747,31
34748,52
34753,7
34756,7
34758,31
34759,51
34761,32
34762,20
34769,23
34771,38
34772,35
34773,9
34785,61
34786,46
34787,107
34788,19
34797,3
34945,69
34946,86
34947,155
34949,42
34950,165
34951,184
34952,433
34953,933
34956,74
34957,215
34981,51
34982,258
34983,477
34984,186
34986,286
34987,394
34990,188
34994,145
34996,67
34997,274
35244,1
35603,1
37013,1
37212,1
