zipcode,Quantity
00601,22
00602,64
00603,95
00606,10
00610,38
00612,141
00616,10
00617,52
00622,14
00623,72
00624,43
00627,52
00637,53
00638,20
00641,43
00646,105
00647,11
00650,30
00652,8
00653,18
00656,36
00659,58
00660,40
00662,107
00664,12
00667,36
00669,43
00670,6
00674,81
00676,55
00677,37
00678,74
00680,119
00682,61
00683,64
00685,68
00687,62
00688,22
00690,14
00692,60
00693,139
00694,2
00698,67
00703,35
00704,19
00705,53
00707,20
00714,29
00715,6
00716,72
00717,33
00718,37
00719,53
00720,22
00723,32
00725,198
00727,112
00728,101
00729,110
00730,82
00731,23
00735,16
00736,89
00738,86
00739,77
00741,12
00745,97
00751,45
00754,74
00757,72
00766,51
00767,44
00769,78
00771,63
00772,35
00773,32
00777,64
00778,79
00780,38
00782,29
00783,59
00784,80
00791,106
00794,53
00795,66
00901,10
00907,29
00909,18
00911,14
00912,13
00913,15
00915,54
00917,37
00918,42
00920,49
00921,76
00923,68
00924,119
00925,10
00926,223
00927,33
00949,182
00952,24
00953,117
00956,169
00957,123
00959,141
00961,90
00962,47
00965,15
00966,41
00968,9
00969,86
00971,25
00976,109
00979,44
00982,40
00983,77
00985,98
00987,114
03904,1
07001,1
07103,1
07860,1
07980,1
08824,1
08901,1
10459,1
10474,1
11205,1
11419,1
11758,1
15062,1
17603,1
18020,1
19132,1
19136,1
19565,1
20708,1
20772,1
20854,1
21060,1
21061,1
23188,1
27514,1
27607,1
29209,1
29225,1
30066,1
30076,1
30093,1
32003,58
32009,7
32011,37
32034,105
32065,124
32068,144
32073,79
32081,75
32082,67
32084,90
32092,182
32095,69
32097,81
32114,88
32117,110
32118,55
32119,75
32124,64
32127,77
32128,59
32129,62
32132,22
32141,62
32159,75
32162,134
32163,131
32168,94
32169,30
32174,172
32176,38
32202,10
32204,7
32205,51
32206,35
32207,95
32208,73
32209,69
32210,157
32211,93
32216,93
32217,57
32218,206
32219,56
32220,36
32221,79
32222,56
32223,45
32224,86
32225,159
32226,47
32233,61
32234,22
32244,156
32246,150
32250,63
32254,33
32256,170
32257,111
32258,103
32259,180
32266,15
32277,77
32617,18
32696,45
32701,64
32703,201
32707,120
32708,158
32709,2
32712,200
32713,95
32714,118
32720,98
32723,4
32724,145
32725,163
32726,67
32730,16
32732,16
32736,28
32738,133
32744,6
32746,140
32750,78
32751,68
32754,44
32757,101
32763,82
32764,17
32765,199
32766,42
32771,197
32773,108
32776,42
32778,73
32779,102
32780,120
32789,87
32792,140
32796,67
32798,7
32801,61
32803,60
32804,47
32805,58
32806,85
32807,158
32808,189
32809,104
32810,109
32811,160
32812,121
32814,32
32816,19
32817,119
32818,187
32819,155
32820,47
32821,154
32822,280
32824,286
32825,252
32826,97
32827,86
32828,250
32829,96
32831,1
32832,176
32833,34
32834,1
32835,159
32836,108
32837,218
32839,185
32901,68
32904,115
32905,82
32907,183
32920,73
32922,42
32926,62
32927,87
32931,53
32934,63
32935,128
32937,96
32940,166
32952,49
32953,75
32955,135
32960,121
32962,174
32968,83
33004,139
33009,664
33010,663
33012,1004
33013,568
33014,746
33015,683
33016,824
33018,917
33019,110
33020,435
33021,351
33023,1069
33024,583
33025,601
33026,199
33027,504
33028,180
33029,416
33030,313
33031,59
33032,706
33033,625
33034,248
33035,168
33054,485
33055,554
33056,392
33060,292
33062,154
33063,624
33064,668
33065,391
33066,120
33067,216
33068,484
33069,267
33071,254
33073,218
33076,256
33122,2685
33125,660
33126,2933
33127,272
33128,75
33129,91
33130,353
33131,170
33132,234
33133,275
33134,355
33135,628
33136,146
33137,213
33138,177
33139,323
33140,190
33141,327
33142,655
33143,247
33144,361
33145,277
33146,101
33147,588
33149,89
33150,238
33154,87
33155,555
33156,252
33157,671
33158,36
33160,391
33161,393
33162,393
33165,623
33166,7819
33167,199
33168,250
33169,379
33170,239
33172,3059
33173,266
33174,342
33175,584
33176,408
33177,675
33178,2068
33179,404
33180,306
33181,181
33182,1259
33183,378
33184,272
33185,309
33186,1068
33187,243
33189,232
33190,153
33192,720
33193,440
33194,59
33195,2528
33196,614
33198,1062
33301,131
33304,134
33305,95
33306,28
33308,172
33309,492
33311,1852
33312,512
33313,549
33314,415
33315,220
33316,131
33317,297
33319,409
33321,349
33322,417
33323,151
33324,321
33325,195
33326,218
33327,142
33328,184
33330,100
33331,152
33332,147
33334,355
33351,1513
33388,5
33401,248
33403,110
33404,202
33405,149
33406,221
33407,215
33408,83
33409,448
33410,203
33411,523
33412,119
33413,131
33414,341
33415,440
33417,239
33418,252
33426,211
33428,273
33430,9
33431,129
33432,137
33433,230
33434,132
33435,256
33436,293
33437,203
33441,233
33442,198
33444,162
33445,223
33446,178
33449,48
33455,113
33458,288
33460,220
33461,409
33462,237
33463,492
33467,376
33469,70
33470,366
33472,123
33473,84
33477,61
33478,80
33480,44
33483,74
33484,181
33486,110
33487,131
33493,23
33496,180
33498,88
33510,86
33511,177
33527,36
33534,58
33541,83
33543,143
33544,99
33545,120
33547,102
33548,21
33549,60
33556,130
33558,87
33559,60
33563,81
33565,64
33566,68
33567,22
33569,89
33570,125
33572,106
33573,114
33578,189
33579,160
33584,85
33592,32
33594,106
33596,98
33598,120
33602,89
33603,49
33604,150
33605,47
33606,73
33607,90
33609,61
33610,134
33611,83
33612,164
33613,110
33614,247
33615,196
33616,53
33617,121
33618,84
33619,167
33624,119
33625,105
33626,89
33629,89
33634,139
33635,66
33637,69
33647,199
33701,60
33702,90
33703,58
33704,35
33705,65
33706,33
33707,79
33708,33
33709,70
33710,92
33711,53
33712,67
33713,87
33714,60
33715,27
33716,56
33755,61
33756,106
33759,47
33760,40
33761,48
33762,22
33763,46
33764,84
33765,34
33770,45
33771,85
33772,62
33773,41
33774,44
33776,32
33777,54
33778,25
33781,87
33782,90
33801,90
33803,90
33805,69
33809,79
33810,159
33811,87
33812,48
33813,103
33815,41
33823,103
33830,84
33837,253
33839,24
33844,264
33850,40
33860,61
33868,43
33880,126
33881,123
33884,130
33896,127
33897,108
33901,139
33903,145
33904,202
33905,250
33907,134
33908,200
33909,395
33912,100
33913,170
33914,314
33916,215
33917,235
33919,148
33920,59
33922,20
33928,161
33931,18
33936,278
33946,3
33947,43
33948,117
33950,130
33952,219
33953,76
33954,91
33955,66
33956,20
33966,88
33967,168
33971,288
33972,184
33973,125
33974,192
33976,221
33980,88
33981,113
33982,128
33983,104
33990,256
33991,259
33993,382
34102,32
34103,37
34104,169
34105,79
34108,42
34109,143
34110,113
34112,150
34113,154
34114,144
34116,310
34117,185
34119,197
34120,427
34134,31
34135,217
34145,77
34201,22
34202,134
34203,217
34205,171
34207,206
34208,245
34209,156
34210,83
34211,215
34212,149
34219,316
34221,147
34222,41
34223,83
34224,78
34228,22
34229,36
34231,150
34232,206
34233,101
34234,125
34235,81
34236,60
34237,110
34238,119
34239,79
34240,147
34241,118
34242,26
34243,216
34251,60
34266,160
34269,50
34275,138
34285,75
34286,189
