zipcode,Quantity
10469,1
11003,1
1107,1
11207,1
11234,1
11590,1
15147,1
16066,1
1607,1
18045,1
19082,1
19403,1
19702,1
19901,1
19963,1
20105,1
20772,1
20785,1
20853,1
22041,1
23059,1
23321,1
23462,1
2368,1
23831,1
27539,1
2806,1
28215,1
28217,1
29210,1
29229,1
29414,1
30019,1
30062,1
32003,78
32009,7
32011,43
32034,96
32044,2
32065,86
32068,153
32073,91
32081,68
32082,95
32084,81
32092,121
32095,43
32097,66
32102,4
32113,5
32114,81
32117,74
32118,46
32119,53
32124,57
32127,70
32128,56
32129,57
32132,15
32134,12
32140,3
32141,54
32148,13
32159,72
32162,123
32163,143
32168,90
32169,31
32174,120
32176,35
32177,30
32179,20
32195,2
32202,8
32204,13
32205,41
32206,20
32207,70
32208,65
32209,55
32210,135
32211,71
32216,88
32217,41
32218,165
32219,44
32220,37
32221,79
32222,47
32223,63
32224,67
32225,110
32226,43
32233,40
32234,18
32244,128
32246,114
32250,49
32254,24
32256,136
32257,86
32258,73
32259,148
32266,9
32277,69
32601,14
32603,5
32605,26
32606,38
32607,45
32608,55
32609,28
32615,24
32617,17
32618,5
32621,7
32626,17
32640,16
32641,8
32643,13
32653,19
32656,20
32666,10
32667,8
32668,3
32669,21
32686,14
32693,17
32694,1
32696,26
32701,56
32702,1
32703,162
32707,86
32708,116
32709,5
32712,145
32713,75
32714,70
32720,82
32723,1
32724,103
32725,174
32726,59
32730,9
32732,14
32736,47
32738,109
32744,15
32746,104
32750,69
32751,51
32754,35
32757,62
32763,59
32764,12
32765,155
32766,35
32767,6
32771,136
32773,80
32776,32
32778,61
32779,73
32780,83
32784,11
32789,45
32792,100
32796,47
32798,12
32801,51
32803,33
32804,52
32805,32
32806,55
32807,93
32808,133
32809,93
32810,88
32811,143
32812,94
32814,16
32816,6
32817,85
32818,103
32819,104
32820,34
32821,81
32822,144
32824,188
32825,143
32826,69
32827,67
32828,150
32829,57
32832,124
32833,37
32835,140
32836,76
32837,192
32839,125
32901,72
32903,34
32904,89
32905,87
32907,121
32908,42
32909,84
32920,39
32922,47
32926,58
32927,80
32931,33
32934,61
32935,94
