zipcode,Quantity
00601,23
00602,74
00603,88
00606,10
00610,57
00612,170
00616,9
00617,69
00622,7
00623,104
00624,44
00627,63
00637,59
00638,25
00641,61
00646,99
00647,6
00650,27
00652,12
00653,32
00656,36
00659,49
00660,49
00662,139
00664,24
00667,25
00669,72
00670,19
00674,99
00676,60
00677,20
00678,76
00680,120
00682,73
00683,57
00685,87
00687,51
00688,18
00690,16
00692,68
00693,137
00694,6
00698,86
00703,27
00704,22
00705,43
00707,22
00714,49
00715,8
00716,111
00717,41
00718,61
00719,43
00720,13
00723,40
00725,242
00727,137
00728,116
00729,124
00730,113
00731,15
00735,27
00736,121
00738,87
00739,110
00740,4
00741,10
00745,105
00751,56
00754,87
00757,58
00766,44
00767,64
00769,115
00771,82
00772,29
00773,41
00777,103
00778,123
00780,40
00782,29
00783,39
00784,110
00791,129
00794,43
00795,94
00901,11
00907,33
00909,14
00911,28
00912,20
00913,17
00915,71
00917,65
00918,40
00920,72
00921,87
00923,59
00924,138
00925,10
00926,271
00927,41
00949,180
00952,21
00953,178
00956,195
00957,160
00959,138
00961,89
00962,74
00965,19
00966,47
00968,7
00969,136
00971,35
00976,137
00979,64
00982,56
00983,127
00985,150
00987,171
01864,1
02054,1
02061,1
02907,1
06106,1
07103,1
07305,1
07522,1
07631,1
07726,1
07849,1
07920,1
10710,1
11203,1
11207,1
11229,1
11701,1
11729,1
11735,1
14207,1
14227,1
15129,1
18951,1
19015,1
19027,1
19047,1
19061,1
19082,1
19115,1
19125,1
19145,1
19939,1
20011,1
20016,1
20705,1
20770,1
20783,1
22031,1
23228,1
23513,1
23666,2
23669,1
27519,1
27529,1
27540,1
28025,1
28214,1
28216,1
29412,1
29464,2
29611,1
30014,1
30022,1
30052,1
30066,1
30132,1
30213,2
30228,1
30236,1
30297,1
30906,1
32003,32
32009,6
32011,22
32034,37
32065,51
32068,74
32073,41
32081,37
32082,35
32084,40
32092,63
32095,26
32097,41
32114,89
32117,106
32118,62
32119,74
32124,87
32127,71
32128,60
32129,69
32132,23
32141,57
32159,75
32162,109
32163,121
32168,123
32169,30
32174,173
32176,45
32202,5
32204,6
32205,25
32206,13
32207,29
32208,26
32209,25
32210,69
32211,32
32216,40
32217,19
32218,77
32219,21
32220,17
32221,34
32222,27
32223,21
32224,37
32225,50
32226,26
32233,22
32234,17
32244,51
32246,45
32250,28
32254,10
32256,63
32257,48
32258,36
32259,52
32266,2
32277,30
32617,5
32696,24
32701,44
32703,122
32707,84
32708,89
32709,6
32712,106
32713,76
32714,62
32720,102
32723,4
32724,121
32725,140
32726,57
32730,24
32732,16
32736,41
32738,132
32744,12
32746,82
32750,43
32751,37
32754,40
32757,78
32763,72
32764,14
32765,123
32766,47
32771,112
32773,51
32776,43
32778,85
32779,48
32780,63
32789,51
32792,87
32796,59
32798,11
32801,37
32803,32
32804,43
32805,35
32806,46
32807,87
32808,126
32809,109
32810,92
32811,142
32812,75
32814,33
32816,16
32817,67
32818,148
32819,74
32820,30
32821,96
32822,155
32824,159
32825,136
32826,62
32827,61
32828,145
32829,52
32832,98
32833,51
32835,110
32836,56
32837,141
32839,157
32901,66
32904,101
32905,110
32907,143
32920,61
32922,53
32926,67
32927,87
32931,45
32934,62
32935,92
32937,100
32940,85
32952,30
32953,77
32955,51
32960,142
32962,217
32968,111
33004,128
33009,506
33010,535
33012,796
33013,389
33014,574
33015,513
33016,643
33018,754
33019,67
33020,325
33021,252
33023,970
33024,424
33025,450
33026,128
33027,377
33028,171
33029,323
33030,222
33031,53
33032,619
33033,515
33034,185
33035,177
33054,435
33055,397
33056,313
33060,256
33062,166
33063,614
33064,705
33065,378
33066,133
33067,195
33068,365
33069,247
33071,274
33073,243
33076,308
33116,3
33122,1232
33125,454
33126,2643
33127,175
33128,55
33129,71
33130,223
33131,128
33132,215
33133,204
33134,303
33135,458
33136,99
33137,195
33138,107
33139,245
33140,109
33141,239
33142,522
33143,207
33144,299
33145,196
33146,70
33147,513
33149,92
33150,211
33154,63
33155,408
33156,159
33157,518
33158,33
33160,279
33161,307
33162,274
33165,487
33166,6964
33167,161
33168,210
33169,277
33170,181
33172,1581
33173,226
33174,239
33175,479
33176,304
33177,515
33178,1855
33179,338
33180,183
33181,125
33182,1316
33183,277
33184,192
33185,211
33186,883
33187,175
33189,184
33190,116
33191,19
33192,661
33193,334
33194,44
33195,2439
33196,377
33198,977
33206,8
33301,101
33304,90
33305,46
33306,18
33308,115
33309,317
33311,1910
33312,354
33313,417
33314,295
33315,175
33316,85
33317,208
33319,307
33321,273
33322,280
33323,128
33324,228
33325,198
33326,164
33327,124
33328,142
33330,58
33331,116
33332,117
33334,240
33351,1473
33388,1
33401,248
33403,105
33404,285
33405,182
33406,274
33407,319
33408,126
33409,505
33410,237
33411,634
33412,143
33413,180
33414,441
33415,557
33417,306
33418,217
33426,229
33428,352
33430,88
33431,240
33432,177
33433,312
33434,182
33435,309
33436,349
33437,256
33441,304
33442,280
33444,200
33445,259
33446,241
33449,79
33455,114
33458,284
33460,268
33461,486
33462,279
33463,584
33467,532
33469,66
33470,377
33472,164
33473,98
33477,58
33478,104
33480,51
33483,97
33484,207
33486,156
33487,182
33493,43
33496,231
33498,117
33510,62
33511,101
33527,22
33534,41
33541,65
33543,77
33544,51
33545,116
33547,60
33548,18
33549,28
33556,65
33558,41
33559,36
33563,39
33565,35
33566,34
33567,16
33569,53
33570,104
33572,63
33573,56
33578,143
33579,106
33584,71
33592,20
33594,58
33596,49
33598,89
33602,49
33603,40
33604,79
33605,30
33606,33
33607,51
33609,24
33610,89
33611,47
33612,110
33613,75
33614,172
33615,134
33616,29
33617,75
33618,57
33619,100
33624,80
33625,69
33626,49
33629,41
33634,89
33635,37
33637,36
33647,110
33701,27
33702,38
33703,25
33704,21
33705,45
33706,16
33707,42
33708,16
33709,38
33710,39
33711,25
33712,51
33713,42
33714,26
33715,7
33716,42
33755,45
33756,42
33759,26
33760,23
33761,37
33762,11
33763,29
33764,35
33765,19
33770,31
33771,41
33772,36
33773,33
33774,22
33776,12
33777,22
33778,13
33781,49
33782,35
33801,60
33803,33
33805,40
33809,48
33810,110
33811,53
33812,23
33813,61
33815,19
33823,48
33830,57
33837,241
33839,15
33844,253
33850,43
33860,41
33868,37
33880,82
33881,108
33884,105
33896,112
33897,93
33901,162
33903,128
33904,128
33905,217
33907,143
33908,156
33909,347
33912,113
33913,210
33914,252
33916,194
33917,204
33919,191
33920,55
33922,16
33928,129
33931,16
33936,253
33946,9
33947,42
33948,82
33950,107
33952,169
33953,58
33954,51
33955,67
33956,19
33966,96
33967,135
33971,258
33972,184
33973,103
33974,176
33976,235
33980,66
33981,102
33982,113
33983,94
33990,239
33991,179
33993,334
34102,39
34103,48
34104,160
34105,68
34108,45
34109,117
34110,88
34112,145
34113,146
34114,119
34116,288
34117,169
34119,177
34120,390
34134,40
34135,181
34145,55
34201,22
34202,98
34203,174
34205,170
34207,178
34208,190
34209,123
34210,77
34211,165
34212,135
34219,240
34221,88
34222,12
34223,51
34224,56
34228,16
34229,33
34231,86
34232,152
34233,89
34234,127
34235,66
34236,50
34237,120
34238,67
34239,60
34240,108
34241,66
34242,24
34243,143
34251,42
34266,186
34269,34
34275,123
34285,46
34286,137
34287,123
34288,112
34289,20
34291,62
34292,49
34293,156
34420,57
34431,29
34432,66
34433,38
34434,57
34442,31
34453,26
34465,35
34470,42
34471,89
34472,109
34473,92
34474,57
34475,30
34476,87
34479,28
34480,63
34481,89
34482,63
34484,32
34491,72
34606,48
34607,8
34608,60
34609,74
34610,36
34637,14
34638,66
34639,45
34652,27
34653,50
34654,42
34655,71
34667,46
34668,71
34669,27
34677,33
34683,47
34684,38
34685,19
34688,17
34689,36
34690,19
34691,31
34695,15
34698,42
34705,8
34711,155
34714,69
34715,108
34731,34
34734,11
34736,78
34737,19
34741,171
34743,96
34744,224
34746,185
34747,87
34748,113
34753,33
34756,22
34758,105
