zipcode,Quantity
10462,1
1060,1
10965,1
11207,1
11236,1
11237,1
11375,1
11412,1
11566,1
11575,1
11729,1
11758,1
11901,1
14228,1
15102,1
1581,1
17403,1
18018,1
18069,1
1844,1
1852,1
18966,1
19015,1
19044,1
19146,1
19607,1
19709,1
19810,1
20002,1
20019,1
20020,1
2043,1
20603,1
20785,1
21060,1
21061,1
21218,1
21222,1
2124,1
2149,1
2169,1
21701,1
22192,1
22193,1
22306,1
23112,1
23234,1
27407,1
2746,1
27514,1
27610,1
27615,1
27704,1
27707,1
28027,1
28078,1
28110,1
28117,1
28134,1
28215,1
28278,1
28412,1
2908,1
29412,1
30214,1
30307,1
30314,1
30328,1
3103,1
31322,1
32003,93
32009,10
32011,73
32034,190
32044,6
32065,156
32068,241
32073,159
32081,81
32082,77
32084,131
32086,1
32092,193
32095,110
32097,92
32102,16
32113,38
32114,180
32117,182
32118,103
32119,125
32124,96
32127,171
32128,101
32129,135
32132,41
32134,44
32140,11
32141,114
32148,63
32159,93
32162,158
32163,160
32168,161
32169,50
32174,288
32176,75
32177,84
32179,73
32195,10
32202,9
32204,16
32205,91
32206,52
32207,127
32208,136
32209,124
32210,266
32211,169
32216,156
32217,71
32218,321
32219,87
32220,58
32221,137
32222,89
32223,88
32224,141
32225,192
32226,88
32233,75
32234,28
32244,261
32246,193
32250,91
32254,65
32256,217
32257,135
32258,145
32259,243
32266,14
32277,116
32601,61
32603,16
32605,75
32606,87
32607,145
32608,181
32609,75
32611,5
32615,79
32617,23
32618,36
32621,37
32626,60
32640,61
32641,62
32643,60
32653,44
32656,49
32666,15
32667,19
32668,51
32669,93
32686,19
32693,70
32694,7
32696,82
32701,47
32702,9
32703,203
32707,82
32708,113
32709,10
32712,172
32713,79
32714,105
32720,125
32723,4
32724,163
32725,164
32726,60
32730,8
32732,20
32736,47
32738,171
32744,19
32746,111
32750,84
32751,61
32754,54
32757,80
32763,79
32764,11
32765,167
32766,49
32767,21
32771,174
32773,86
32776,39
32778,83
32779,75
32780,128
32784,39
32789,74
32792,142
32796,59
32798,6
32801,39
32803,56
32804,57
32805,67
32806,75
32807,94
32808,186
32809,94
32810,104
32811,155
32812,113
32814,22
32816,4
32817,110
32818,160
32819,116
32820,26
32821,88
32822,214
32824,192
32825,175
32826,65
32827,97
32828,214
32829,75
32831,2
32832,127
32833,34
32835,150
32836,94
32837,149
32839,169
32901,90
32903,48
32904,149
32905,140
32907,270
32908,106
32909,220
32920,100
32922,44
32926,93
32927,80
32931,28
32934,48
32935,147
32937,95
32940,153
32952,54
32953,68
32955,116
32960,222
32962,309
32968,173
33004,164
33009,763
33010,830
33012,1125
33013,546
33014,893
33015,757
33016,797
33018,932
33019,120
33020,497
33021,458
33023,1400
33024,738
33025,760
33026,245
33027,614
33028,182
33029,486
33030,420
33031,100
33032,960
33033,808
33034,303
33035,219
33054,687
33055,635
33056,537
33060,366
33062,181
33063,767
33064,735
33065,531
33066,166
33067,230
33068,609
33069,338
33071,308
33073,257
33076,225
33106,18
33116,2
33122,2722
33125,711
33126,2824
33127,290
33128,88
33129,85
33130,355
33131,179
33132,242
33133,249
33134,397
33135,534
33136,152
33137,273
33138,227
33139,329
33140,188
33141,398
33142,1061
33143,245
33144,414
33145,297
33146,116
33147,735
33149,95
33150,308
33154,119
33155,549
33156,265
33157,768
33158,37
33160,393
33161,515
33162,477
33165,692
33166,5863
33167,263
33168,292
33169,483
33170,288
33172,3802
33173,281
33174,445
33175,642
33176,473
33177,712
33178,2075
33179,482
33180,251
33181,193
33182,1055
33183,387
33184,325
33185,253
33186,1016
33187,248
33189,282
33190,129
33191,224
33192,594
33193,529
33194,53
33195,2466
33196,501
33198,595
33206,5
33301,147
33304,163
33305,94
33306,24
33308,209
33309,565
33311,2312
33312,616
33313,771
33314,457
33315,285
33316,137
33317,331
33319,535
33321,444
33322,390
33323,178
33324,390
33325,257
33326,218
33327,110
33328,209
33330,96
33331,154
33332,170
33334,395
33351,1285
33388,1
33401,272
33403,157
33404,326
33405,184
33406,244
33407,293
33408,125
33409,453
33410,248
33411,626
33412,170
33413,179
33414,460
33415,540
33417,354
33418,316
33426,276
33428,299
33430,262
33431,137
33432,162
33433,318
33434,155
33435,335
33436,378
33437,263
33441,260
33442,281
33444,225
33445,256
33446,224
33449,83
33455,173
33458,305
33460,277
33461,479
33462,342
33463,579
33467,516
33469,92
33470,488
33472,151
33473,81
33477,74
33478,120
33480,82
33483,91
33484,227
33486,138
33487,126
33493,52
33496,199
33498,112
33510,98
33511,175
33513,60
33514,4
33523,43
33525,77
33527,37
33534,63
33538,40
33541,105
33543,143
33544,89
33545,139
33547,89
33548,25
33549,63
33556,98
33558,83
33559,58
33563,73
33565,67
33566,56
33567,35
33569,84
33570,409
33572,247
33573,291
33576,31
33578,173
33579,159
33584,84
33585,4
33592,22
33594,99
33596,98
33597,36
33598,351
33602,84
33603,60
33604,92
33605,47
33606,47
33607,83
33609,42
33610,135
33611,87
33612,135
33613,101
33614,175
33615,167
33616,47
33617,124
33618,90
33619,166
33624,113
33625,96
33626,71
33629,60
33634,109
33635,60
33637,53
33647,185
33701,47
33702,72
33703,50
33704,53
33705,86
33706,37
33707,46
33708,29
33709,56
33710,82
33711,57
33712,72
33713,86
33714,55
33715,29
33716,48
33755,64
33756,92
33759,45
33760,48
33761,37
33762,18
33763,49
33764,61
33765,25
33770,59
33771,91
33772,70
33773,39
33774,57
33776,28
33777,46
33778,46
33781,92
33782,66
33801,108
33803,85
33805,72
33809,93
33810,161
33811,110
33812,51
33813,103
33815,44
33823,117
33830,107
33837,256
33839,12
33844,236
33850,42
33860,85
33868,50
33880,155
33881,134
33884,134
33896,124
33897,110
33901,212
33903,250
33904,280
33905,429
33907,200
33908,296
33909,452
33912,119
33913,260
33914,409
33916,269
33917,375
33919,221
33920,102
33922,27
33928,235
33931,45
33935,239
33936,365
33946,12
33947,84
33948,189
33950,194
33952,367
33953,130
33954,134
