zipcode,Quantity
11203,1
11220,1
11236,1
1129,1
11355,1
11420,1
11801,1
17022,1
1843,1
19120,1
19401,1
20020,1
20121,1
20745,1
20903,1
21117,1
2130,1
22031,1
22042,1
23060,1
2333,1
23464,1
23513,1
23518,1
2720,1
27265,1
2746,1
27603,1
28217,1
28273,1
28451,1
2888,1
2904,1
2910,1
29403,3
29407,1
29418,1
29483,1
29486,1
29605,1
30016,1
30044,1
30058,1
30092,1
30093,1
30094,1
30157,1
30308,1
30309,1
30318,1
30340,1
31904,1
32003,37
32009,11
32011,45
32034,115
32044,6
32065,86
32068,155
32073,104
32081,31
32082,38
32084,66
32092,86
32095,33
32097,44
32102,15
32113,53
32114,191
32117,187
32118,79
32119,103
32124,60
32127,153
32128,82
32129,103
32132,30
32134,53
32140,18
32141,103
32148,65
32159,65
32162,80
32163,50
32168,138
32169,26
32174,224
32176,48
32177,104
32179,76
32195,5
32202,10
32204,15
32205,78
32206,59
32207,73
32208,89
32209,111
32210,182
32211,142
32216,85
32217,43
32218,180
32219,54
32220,39
32221,85
32222,46
32223,52
32224,58
32225,120
32226,52
32233,32
32234,23
32244,166
32246,115
32250,49
32254,46
32256,127
32257,68
32258,79
32259,90
32266,1
32277,85
32601,54
32603,4
32605,52
32606,77
32607,129
32608,164
32609,78
32611,3
32615,66
32617,15
32618,43
32621,35
32626,58
32640,69
32641,69
32643,56
32653,35
32656,40
32666,13
32667,14
32668,45
32669,87
32686,25
32693,57
32694,7
32696,84
32701,24
32702,19
32703,91
32707,40
32708,65
32709,11
32712,86
32713,39
32714,58
32720,59
32723,1
32724,70
32725,72
32726,29
32730,2
32732,12
32736,13
32738,118
32744,7
32746,47
32750,37
32751,20
32754,23
32757,39
32763,36
32764,17
32765,62
32766,17
32767,26
32771,80
32773,51
32776,22
32778,42
32779,24
32780,60
32784,49
32789,24
32792,57
32796,34
32798,5
32801,22
32803,14
32804,22
32805,46
32806,19
32807,66
32808,111
32809,57
32810,53
32811,91
32812,53
32814,6
32816,3
32817,43
32818,95
32819,47
32820,15
32821,46
32822,118
32824,91
32825,99
32826,32
32827,33
32828,86
32829,40
32831,1
32832,51
32833,17
32835,67
32836,22
32837,84
32839,79
32901,105
32903,25
32904,134
32905,122
32907,231
32908,81
32909,181
32920,104
32922,30
32926,35
32927,28
32931,8
32934,20
32935,164
32937,62
32940,56
32952,20
32953,26
32955,49
32960,240
32962,369
32968,159
33004,184
33009,807
33010,895
33012,1234
33013,677
33014,957
33015,827
33016,834
33018,977
33019,109
33020,574
33021,432
33023,1572
33024,776
33025,789
33026,250
33027,596
33028,224
33029,515
33030,431
33031,100
33032,968
33033,805
33034,313
33035,231
33054,675
33055,721
33056,540
33060,347
33062,168
33063,744
33064,832
33065,559
33066,139
33067,171
33068,606
33069,327
33071,332
33073,268
33076,279
33106,26
33122,2000
33125,700
33126,2214
33127,304
33128,94
33129,96
33130,302
33131,174
33132,240
33133,248
33134,317
33135,515
33136,142
33137,211
33138,184
33139,283
33140,171
33141,324
33142,794
33143,213
33144,460
33145,272
33146,94
33147,765
33149,82
33150,287
33154,120
33155,565
33156,195
33157,744
33158,33
33160,407
33161,484
33162,485
33165,699
33166,5526
33167,303
33168,300
33169,497
33170,252
33172,2753
33173,249
33174,391
33175,618
33176,425
33177,732
33178,1887
33179,417
33180,256
33181,190
33182,1493
33183,309
33184,288
33185,275
33186,914
33187,278
33189,272
33190,147
33191,262
33192,607
33193,439
33194,41
33195,3439
33196,484
33198,481
33206,8
33301,125
33304,152
33305,79
33306,25
33308,177
33309,500
33311,1726
33312,572
33313,679
33314,405
33315,250
33316,144
33317,328
33319,589
33321,437
