zipcode,Quantity
11413,1
11776,1
11940,1
15147,1
17110,1
17601,1
18045,1
1824,1
20170,1
21701,1
22030,1
22152,1
23116,1
23223,1
23456,1
2453,1
27609,1
27703,1
28227,1
28326,1
2915,1
29607,1
29745,1
30052,1
30141,1
30157,1
30168,2
30339,1
30349,1
30519,2
30736,1
30909,1
3103,1
31907,1
32003,107
32009,15
32011,82
32034,222
32044,4
32065,146
32068,227
32073,182
32081,106
32082,100
32084,125
32092,259
32095,99
32097,123
32102,20
32113,52
32114,257
32117,247
32118,122
32119,197
32124,107
32127,241
32128,116
32129,177
32132,54
32134,75
32140,22
32141,180
32148,81
32159,122
32162,202
32163,221
32168,242
32169,63
32174,423
32176,94
32177,183
32179,102
32195,11
32202,11
32204,15
32205,81
32206,55
32207,150
32208,118
32209,113
32210,248
32211,186
32216,149
32217,84
32218,298
32219,78
32220,59
32221,130
32222,68
32223,121
32224,141
32225,255
32226,103
32233,79
32234,44
32244,222
32246,212
32250,97
32254,46
32256,235
32257,153
32258,143
32259,308
32266,10
32277,121
32601,67
32603,16
32605,122
32606,125
32607,176
32608,228
32609,97
32611,4
32615,115
32617,37
32618,60
32621,37
32626,82
32640,82
32641,76
32643,75
32653,80
32656,115
32666,37
32667,23
32668,51
32669,125
32686,30
32693,95
32694,21
32696,100
32701,65
32702,21
32703,184
32707,127
32708,145
32709,6
32712,176
32713,82
32714,128
32720,122
32723,4
32724,182
32725,177
32726,76
32730,14
32732,26
32736,43
32738,225
32744,19
32746,138
32750,71
32751,68
32754,50
32757,107
32763,97
32764,20
32765,182
32766,48
32767,26
32771,210
32773,102
32776,44
32778,84
32779,95
32780,148
32784,59
32789,62
32792,133
32796,70
32798,11
32801,60
32803,61
32804,69
32805,46
32806,59
32807,111
32808,171
32809,113
32810,101
32811,168
32812,107
32814,20
32816,6
32817,119
32818,189
32819,126
32820,34
32821,101
32822,251
32824,238
32825,198
32826,75
32827,85
32828,201
32829,59
32831,1
32832,165
32833,30
32835,189
32836,87
32837,213
32839,202
32901,92
32903,71
32904,176
32905,156
32907,364
32908,132
32909,296
32920,173
32922,52
32926,68
32927,101
32931,39
32934,75
32935,157
32937,126
32940,181
32952,63
32953,82
32955,142
32960,203
32962,296
32968,135
33004,215
33009,864
33010,844
330102415,1
330104070,4
