zipcode,Quantity
10804,1
17512,1
1923,1
19446,1
19601,1
19901,1
20148,1
2043,1
20874,1
20912,1
21144,1
23231,1
23234,1
23860,1
27571,1
27591,1
27610,1
28105,1
28215,1
28217,1
2895,1
29403,3
29405,3
30058,1
30093,1
30238,1
32003,51
32009,8
32011,33
32034,79
32044,3
32065,91
32068,117
32073,89
32081,28
32082,27
32084,63
32092,95
32095,43
32097,54
32102,14
32113,30
32114,229
32117,267
32118,87
32119,125
32124,72
32127,140
32128,72
32129,117
32132,22
32134,39
32140,12
32141,84
32148,50
32159,58
32162,70
32163,67
32168,154
32169,32
32174,226
32176,51
32177,109
32179,58
32195,8
32202,12
32204,15
32205,57
32206,50
32207,64
32208,86
32209,84
32210,161
32211,89
32216,80
32217,48
32218,187
32219,56
32220,36
32221,77
32222,41
32223,34
32224,66
32225,92
32226,35
32233,45
32234,13
32244,155
32246,117
32250,38
32254,41
32256,102
32257,59
32258,84
32259,88
32266,8
32277,63
32601,53
32603,5
32605,59
32606,69
32607,129
32608,199
32609,81
32611,3
32615,60
32617,15
32618,44
32621,38
32626,62
32640,50
32641,82
32643,53
32653,34
32656,28
32666,14
32667,6
32668,35
32669,86
32686,25
32693,76
32694,10
32696,77
32701,30
32702,11
32703,98
32707,54
32708,58
32709,8
32712,71
32713,35
32714,46
32720,59
32723,3
32724,75
32725,73
32726,31
32730,4
32732,8
32736,13
32738,136
32744,6
32746,57
32750,29
32751,20
32754,16
32757,37
32763,37
32764,13
32765,63
32766,13
32767,21
32771,82
32773,40
32776,29
32778,40
32779,27
32780,51
32784,56
32789,22
32792,49
32796,25
32798,3
32801,27
32803,24
32804,31
32805,36
32806,31
32807,60
32808,98
32809,55
32810,65
32811,97
32812,56
32814,2
32816,5
32817,46
32818,104
32819,49
32820,11
32821,52
32822,121
32824,113
32825,96
32826,34
32827,33
32828,105
32829,38
32832,76
32833,16
32835,79
32836,47
32837,88
32839,121
32901,109
32903,22
32904,152
32905,144
32907,303
32908,68
32909,119
32920,152
32922,25
32926,35
32927,46
32931,11
32934,24
32935,200
32937,65
32940,59
32952,27
32953,32
32955,60
32960,213
32962,293
32968,138
33004,199
33009,984
33010,969
33012,1223
33013,713
33014,1098
33015,846
33016,912
33018,1055
33019,107
33020,543
33021,444
33023,2059
33024,790
33025,851
33026,235
33027,596
33028,219
33029,533
33030,426
33031,87
33032,921
33033,867
33034,325
33035,230
33054,720
33055,736
33056,535
33060,368
33062,165
33063,802
33064,774
33065,579
33066,120
33067,210
33068,672
33069,354
33071,314
33073,253
33076,204
33106,28
33116,4
33122,1837
33125,566
33126,2058
33127,227
33128,69
33129,88
33130,240
33131,201
33132,279
33133,202
33134,259
33135,445
33136,116
33137,161
33138,162
33139,234
33140,142
33141,270
33142,654
33143,157
33144,341
33145,210
33146,61
33147,623
33149,57
33150,272
33154,76
33155,481
33156,157
33157,604
33158,20
33160,307
33161,425
33162,433
33165,552
33166,4830
33167,241
33168,270
33169,393
33170,213
33172,2702
33173,233
33174,342
33175,500
33176,371
33177,566
33178,2542
33179,395
33180,214
33181,172
33182,2147
33183,284
33184,243
33185,214
33186,796
33187,233
33189,217
33190,141
33191,452
33192,899
33193,368
33194,37
33195,4229
33196,416
33198,399
33206,6
33301,94
33304,113
33305,63
33306,19
33308,128
33309,414
33311,1469
33312,516
33313,564
33314,353
33315,212
33316,102
33317,261
33319,439
33321,372
33322,337
33323,139
33324,268
33325,207
33326,172
33327,99
33328,164
33330,80
33331,115
33332,114
33334,315
33351,928
33401,152
33403,93
33404,274
33405,148
33406,228
33407,256
33408,74
33409,364
33410,191
33411,491
33412,119
33413,123
33414,282
33415,445
33417,287
33418,208
33426,184
33428,262
33430,307
33431,101
33432,104
33433,229
33434,92
33435,320
33436,300
33437,189
33441,202
33442,234
33444,141
33445,153
33446,153
33449,42
33455,112
33458,226
33460,232
33461,413
33462,245
33463,516
33467,349
33469,48
33470,291
33472,85
33473,50
33477,52
33478,59
33480,49
33483,51
33484,179
33486,90
33487,93
33493,55
33496,117
33498,88
33510,51
33511,98
33513,66
33514,6
33523,74
33525,95
33527,17
33534,22
33538,31
33541,63
33543,61
33544,50
33545,61
33547,42
33548,10
33549,14
33556,40
33558,28
