zipcode,Quantity
00601,10
00602,41
00603,51
00606,2
00610,25
00612,88
00616,1
00617,43
00622,4
00623,37
00624,28
00627,25
00637,29
00638,7
00641,19
00646,57
00647,6
00650,18
00652,2
00653,15
00656,13
00659,29
00660,27
00662,101
00664,14
00667,9
00669,24
00670,8
00674,53
00676,27
00677,11
00678,56
00680,68
00682,52
00683,27
00685,38
00687,33
00688,5
00690,19
00692,44
00693,94
00698,49
00703,7
00704,9
00705,33
00707,8
00714,24
00715,6
00716,50
00717,29
00718,34
00719,12
00720,8
00723,17
00725,144
00727,87
00728,88
00729,60
00730,67
00731,10
00735,15
00736,66
00738,57
00739,39
00741,10
00745,60
00751,21
00754,33
00757,34
00766,24
00767,22
00769,39
00771,33
00772,13
00773,16
00777,51
00778,71
00780,27
00782,5
00783,16
00784,67
00791,71
00794,17
00795,41
00901,12
00907,19
00909,3
00911,2
00912,9
00913,16
00915,48
00917,32
00918,33
00920,32
00921,55
00923,52
00924,100
00925,9
00926,131
00927,24
00949,107
00952,16
00953,95
00956,111
00957,66
00959,90
00961,60
00962,51
00965,13
00966,22
00968,8
00969,69
00971,14
00976,96
00979,31
00982,34
00983,60
00985,71
00987,94
32003,14
32009,3
32011,17
32034,22
32065,31
32068,46
32073,22
32081,20
32082,16
32084,23
32092,45
32095,14
32097,26
32114,73
32117,71
32118,33
32119,41
32124,39
32127,52
32128,28
32129,37
32132,10
32141,28
32159,34
32162,39
32163,42
32168,66
32169,14
32174,83
32176,21
32202,4
32204,6
32205,16
32206,4
32207,20
32208,18
32209,16
32210,44
32211,25
32216,28
32217,14
32218,71
32219,11
32220,8
32221,29
32222,21
32223,26
32224,29
32225,43
32226,12
32233,23
32234,3
32244,47
32246,38
32250,16
32254,11
32256,38
32257,24
32258,25
32259,44
32266,1
32277,18
32617,7
32696,23
32701,39
32703,112
32707,49
32708,58
32709,3
32712,95
32713,38
32714,55
32720,59
32723,2
32724,69
32725,94
32726,38
32730,9
32732,7
32736,21
32738,94
32744,7
32746,56
32750,32
32751,28
32754,12
32757,38
32763,33
32764,5
32765,80
32766,31
32771,93
32773,45
32776,28
32778,49
32779,39
32780,45
32789,24
32792,61
32796,38
32798,6
32801,38
32803,28
32804,26
32805,32
32806,27
32807,57
32808,123
32809,74
32810,68
32811,94
32812,49
32814,13
32816,8
32817,51
32818,112
32819,74
32820,21
32821,65
32822,125
32824,152
32825,123
32826,47
32827,51
32828,122
32829,41
32831,1
32832,80
32833,22
32835,94
32836,52
32837,114
32839,116
32901,30
32904,42
32905,55
32907,77
32920,41
32922,29
32926,30
32927,56
32931,17
32934,30
32935,31
32937,45
32940,63
32952,28
32953,28
32955,63
32960,78
32962,147
32968,60
33004,84
33009,473
33010,532
33012,745
33013,355
33014,594
33015,468
33016,588
33018,708
33019,62
33020,283
33021,247
33023,850
33024,379
33025,373
33026,106
33027,287
33028,121
33029,320
33030,194
33031,43
33032,509
33033,453
33034,172
33035,118
33054,383
33055,400
33056,275
33060,154
33062,86
33063,395
33064,423
33065,247
33066,75
33067,118
33068,356
33069,200
33071,137
33073,128
33076,139
33122,1410
33125,444
33126,1559
33127,182
33128,67
33129,58
33130,208
33131,85
33132,123
33133,130
33134,228
33135,428
33136,121
33137,142
33138,119
33139,193
33140,80
33141,216
33142,492
33143,153
33144,275
33145,173
33146,46
33147,434
33149,34
33150,203
33154,51
33155,370
33156,122
33157,459
33158,19
33160,257
33161,320
33162,286
33165,454
33166,4270
33167,142
33168,188
33169,289
33170,152
33172,1681
33173,212
33174,274
33175,433
33176,258
33177,469
33178,1238
33179,331
33180,150
33181,100
33182,978
33183,267
33184,167
33185,204
33186,734
33187,118
33189,174
33190,88
33192,438
33193,307
33194,39
33195,1288
33196,333
33198,597
33301,73
33304,84
33305,49
33306,11
33308,90
33309,328
33311,1095
33312,307
33313,386
33314,289
33315,171
33316,75
33317,192
33319,306
33321,237
33322,301
33323,91
33324,190
33325,149
33326,136
33327,59
33328,119
33330,59
33331,80
33332,114
33334,233
33351,758
33388,3
33401,136
33403,71
33404,172
33405,90
33406,184
33407,165
33408,66
33409,380
33410,136
33411,361
33412,82
33413,100
33414,237
33415,331
33417,217
33418,103
