zipcode,Quantity
1020,1
10923,1
11706,1
11735,1
11791,1
15212,1
17110,1
17601,1
1844,1
1854,1
19067,1
19141,1
19148,1
20147,1
20721,1
20905,1
21117,1
21122,1
22152,1
23234,1
23504,1
2360,1
2370,1
23832,1
23836,1
23875,1
27405,1
27519,1
27591,1
27615,1
28215,1
28301,1
28306,1
28451,1
28804,1
29072,1
29401,1
29486,1
29681,1
30046,1
30058,1
30096,1
30327,1
30504,1
30507,1
31404,1
31415,1
31907,1
32003,43
32009,5
32011,20
32034,107
32044,3
32065,64
32068,102
32073,84
32081,52
32082,63
32084,48
32092,124
32095,44
32097,59
32102,7
32113,19
32114,79
32117,110
32118,46
32119,68
32124,57
32127,87
32128,75
32129,68
32132,19
32134,22
32140,3
32141,75
32148,38
32159,54
32162,94
32163,102
32168,100
32169,33
32174,173
32176,43
32177,73
32179,40
32195,3
32202,5
32204,9
32205,36
32206,18
32207,44
32208,40
32209,28
32210,88
32211,54
32216,55
32217,31
32218,118
32219,30
32220,24
32221,52
32222,24
32223,38
32224,71
32225,89
32226,36
32233,27
32234,15
32244,85
32246,79
32250,69
32254,16
32256,110
32257,61
32258,68
32259,122
32266,11
32277,59
32601,32
32603,7
32605,43
32606,61
32607,75
32608,123
32609,36
32615,39
32617,8
32618,22
32621,16
32626,31
32640,23
32641,23
32643,45
32653,34
32656,40
32666,13
32667,13
32668,11
32669,57
32686,16
32693,41
32694,4
32696,43
32701,22
32702,7
32703,79
32707,41
32708,70
32709,3
32712,82
32713,39
32714,41
32720,66
32723,2
32724,78
32725,81
32726,45
32730,9
32732,14
32736,16
32738,92
32744,6
32746,61
32750,35
32751,44
32754,19
32757,42
32763,39
32764,18
32765,87
32766,22
32767,8
32771,76
32773,41
32776,29
32778,35
32779,42
32780,54
32784,32
32789,62
32792,56
32796,34
32798,6
32801,29
32803,32
32804,37
32805,22
32806,34
32807,56
32808,68
32809,49
32810,47
32811,77
32812,52
32814,12
32816,4
32817,49
32818,72
32819,70
32820,21
32821,63
32822,100
32824,92
32825,95
32826,28
32827,57
32828,90
32829,34
32832,73
32833,22
32835,57
32836,46
32837,94
32839,76
32901,66
32903,33
32904,93
32905,74
32907,141
32908,32
32909,80
32920,82
32922,23
32926,37
32927,29
32931,21
32934,35
32935,65
32937,65
32940,87
32952,44
32953,42
32955,53
32960,181
32962,216
32968,153
33004,200
33009,676
33010,741
330104070,1
33012,1051
33013,567
33014,945
33015,769
33016,1022
33018,1229
33019,105
33020,470
33021,361
33023,1536
33024,639
33025,743
33026,226
33027,521
33028,240
33029,479
33030,339
33031,87
33032,842
33033,743
33034,294
33035,190
33054,703
33055,686
33056,459
33060,307
33062,148
33063,713
33064,628
33065,471
33066,110
33067,202
33068,543
33069,264
33071,283
33073,234
33076,262
33106,14
33116,3
33122,3769
33125,669
33126,3377
33127,214
33128,108
33129,84
33130,310
33131,198
33132,224
33133,234
33134,355
33135,607
33136,141
33137,228
33138,159
33139,273
33140,160
33141,324
33142,757
33143,255
33144,404
33145,237
33146,73
33147,729
33149,107
33150,247
33154,77
33155,615
33156,207
33157,668
33158,29
33160,362
33161,447
33162,458
33165,639
33166,11784
33167,236
33168,246
33169,455
33170,211
33172,3976
33173,285
33174,376
33175,630
33176,356
33177,697
33178,3107
33179,401
33180,231
33181,184
33182,1976
33183,331
33184,257
33185,300
33186,1086
33187,210
33189,263
33190,170
33191,323
33192,823
33193,439
33194,59
33195,4642
33196,494
33198,794
33206,16
33301,115
33304,140
33305,60
33306,26
33308,146
33309,575
33311,2653
33312,691
33313,620
33314,374
33315,281
33316,123
33317,291
33319,447
33321,346
33322,391
33323,147
33324,332
33325,260
33326,209
33327,101
33328,177
33330,83
33331,141
33332,135
33334,345
33351,1781
33401,187
33403,93
33404,255
33405,150
33406,273
33407,236
33408,72
33409,361
33410,224
33411,531
33412,134
33413,166
33414,341
33415,464
33417,244
33418,253
33426,188
33428,279
33430,207
33431,95
33432,156
33433,250
33434,98
33435,245
33436,299
33437,185
33441,188
33442,241
33444,143
