zipcode,Quantity
10459,1
10460,1
10970,1
11203,1
11214,1
11220,1
11233,1
11364,1
11368,1
11747,1
11789,1
15208,1
17013,1
17403,1
17545,1
19114,1
19355,1
19939,1
20003,1
20032,1
20164,1
20721,1
21060,1
22312,1
2324,1
23453,1
2451,1
27107,1
27513,1
27520,1
27539,1
27540,1
27604,1
27701,1
28205,1
2852,1
28803,1
2907,1
29073,1
29210,1
29223,1
29403,1
29445,1
29464,1
30038,1
30096,2
30134,2
30180,1
30189,1
30228,1
30260,1
30269,1
30296,1
30326,1
31904,1
32003,52
32009,8
32011,35
32034,122
32044,2
32065,103
32068,136
32073,96
32081,48
32082,41
32084,72
32092,113
32095,54
32097,67
32102,17
32113,38
32114,183
32117,205
32118,84
32119,108
32124,70
32127,138
32128,77
32129,96
32132,34
32134,55
32140,14
32141,101
32148,73
32159,63
32162,64
32163,72
32168,163
32169,25
32174,229
32176,58
32177,94
32179,77
32195,6
32202,7
32204,15
32205,60
32206,30
32207,86
32208,85
32209,74
32210,172
32211,95
32216,99
32217,36
32218,202
32219,58
32220,34
32221,74
32222,47
32223,52
32224,80
32225,115
32226,54
32233,35
32234,19
32244,172
32246,125
32250,59
32254,39
32256,119
32257,81
32258,79
32259,145
32266,7
32277,79
32601,48
32603,3
32605,70
32606,66
32607,100
32608,172
32609,67
32611,1
32615,84
32617,15
32618,40
32621,42
32626,76
32640,58
32641,74
32643,48
32653,59
32656,44
32666,16
32667,11
32668,38
32669,93
32686,26
32693,69
32694,10
32696,75
32701,26
32702,15
32703,90
32707,39
32708,61
32709,3
32712,67
32713,30
32714,50
32720,66
32723,1
32724,92
32725,73
32726,25
32730,6
32732,10
32736,10
32738,115
32744,2
32746,54
32750,32
32751,22
32754,17
32757,31
32763,35
32764,10
32765,71
32766,23
32767,14
32771,84
32773,35
32776,20
32778,34
32779,35
32780,42
32784,36
32789,41
32792,56
32796,18
32798,4
32801,36
32803,21
32804,35
32805,23
32806,40
32807,46
32808,83
32809,37
32810,50
32811,79
32812,43
32814,15
32816,1
32817,39
32818,81
32819,50
32820,13
32821,50
32822,110
32824,95
32825,76
32826,30
32827,42
32828,105
32829,43
32831,1
32832,63
32833,12
32835,65
32836,32
32837,83
32839,94
32901,28
32903,44
32904,59
32905,62
32907,253
32908,107
32909,218
32920,96
32922,21
32926,28
32927,24
32931,17
32934,29
32935,75
32937,43
32940,91
32952,26
32953,27
32955,42
32960,196
32962,275
32968,151
33004,185
33009,690
33010,803
330104070,1
330104235,1
33012,1152
33013,675
33014,926
33015,805
33016,793
33018,975
33019,102
33020,480
33021,446
33023,1331
33024,765
33025,826
33026,232
33027,534
33028,246
33029,550
33030,368
33031,87
33032,1029
33033,870
33034,313
33035,221
33054,637
33055,677
33056,536
33060,349
33062,186
33063,705
33064,679
33065,488
33066,147
33067,193
33068,605
33069,313
33071,300
33073,226
33076,294
33106,22
33122,2493
33125,676
33126,2863
33127,310
33128,88
33129,92
33130,298
33131,155
33132,240
33133,233
33134,325
33135,501
33136,149
33137,211
33138,196
33139,266
33140,151
33141,346
33142,750
33143,242
33144,404
33145,260
33146,80
33147,764
33149,111
33150,270
33154,83
33155,558
33156,226
33157,773
33158,42
33160,401
33161,487
33162,514
33165,699
33166,8068
33167,295
33168,292
33169,469
33170,291
33172,2870
33173,312
33174,392
33175,675
33176,456
33177,752
33178,1997
33179,474
33180,204
33181,225
33182,1611
33183,350
33184,262
33185,299
33186,924
33187,261
33189,298
33190,172
33191,332
33192,543
33193,486
33194,43
33195,3213
33196,527
33198,662
33206,8
33301,147
33304,123
33305,79
33306,26
33308,187
33309,500
33311,2559
33312,554
33313,705
33314,349
33315,237
33316,154
33317,342
33319,489
33321,427
33322,389
33323,172
33324,393
33325,276
33326,185
33327,115
33328,180
33330,99
33331,169
33332,159
33334,310
33351,1615
33401,213
33403,109
33404,311
33405,163
33406,255
33407,278
33408,124
33409,424
33410,253
33411,597
33412,150
33413,177
33414,446
33415,479
33417,323
33418,307
33426,231
33428,345
33430,261
33431,124
33432,123
33433,285
33434,133
33435,315
33436,344
33437,228
33441,230
33442,268
33444,188
33445,239
33446,186
33449,53
33455,148
33458,331
33460,262
33461,460
33462,299
33463,620
33467,474
33469,87
33470,443
33472,124
33473,81
33477,71
33478,97
33480,69
33483,92
33484,206
33486,127
33487,111
33493,47
33496,171
33498,95
33510,39
33511,75
33513,19
33514,4
33523,25
33525,40
33527,15
33534,15
33538,26
33541,39
33543,71
33544,36
33545,68
33547,53
33548,12
33549,25
33556,44
33558,44
33559,24
33563,35
33565,18
33566,23
33567,17
33569,34
33570,362
33572,263
33573,335
33576,19
33578,83
33579,82
33584,47
33585,7
33592,14
33594,40
33596,34
33597,9
33598,388
33602,20
33603,22
33604,45
33605,22
33606,22
33607,33
33609,28
33610,62
33611,45
33612,65
33613,45
33614,84
33615,97
33616,24
33617,66
33618,30
33619,57
33624,60
33625,48
33626,24
33629,34
33634,48
33635,28
33637,35
33647,87
33701,14
33702,28
33703,24
33704,19
33705,32
33706,10
33707,30
33708,17
33709,22
33710,35
33711,19
33712,24
33713,32
33714,21
33715,8
33716,18
33755,24
33756,34
33759,11
33760,16
33761,20
33762,9
33763,24
33764,33
33765,14
33770,26
33771,31
33772,27
33773,15
33774,23
33776,15
33777,26
33778,15
33781,39
33782,32
33801,34
33803,33
33805,44
33809,35
33810,70
33811,31
33812,26
33813,48
33815,24
33823,49
33830,56
33837,138
33839,6
33844,106
33850,17
33860,32
33868,9
33880,52
33881,81
33884,42
33896,74
33897,45
33901,164
33903,230
33904,238
33905,338
33907,163
33908,244
33909,488
33912,101
33913,270
33914,399
33916,277
33917,320
33919,174
33920,80
33922,30
33928,193
33931,40
33935,219
33936,306
33946,17
33947,100
33948,194
33950,155
33952,364
33953,120
33954,166
33955,95
33956,21
33966,116
33967,197
33971,377
33972,220
33973,158
33974,272
33976,343
33980,122
33981,165
33982,211
33983,151
33990,337
33991,258
33993,446
34102,59
34103,53
34104,218
34105,106
34108,65
34109,164
34110,118
34112,184
34113,187
34114,206
34116,394
34117,203
34119,244
34120,466
34134,60
34135,276
34142,302
34145,87
34201,27
34202,236
34203,326
34205,353
34207,342
34208,395
34209,207
34210,127
34211,289
34212,220
34219,473
34221,425
34222,134
34223,122
34224,152
34228,31
34229,70
34231,212
34232,307
34233,162
34234,239
34235,126
34236,80
34237,171
34238,143
34239,111
34240,219
34241,159
34242,29
34243,224
34251,111
34266,316
34269,42
34275,243
34285,101
34286,259
34287,275
34288,216
34289,39
34291,102
34292,81
34293,346
34420,43
34428,72
34429,36
34431,81
34432,85
34433,57
34434,85
34436,55
34442,121
34446,128
34448,76
34449,32
34450,55
34452,78
34453,76
34461,59
34465,98
34470,33
34471,52
34472,98
34473,90
34474,55
34475,31
34476,75
34479,22
34480,68
34481,131
