zipcode,Quantity
00601,55
00602,152
00603,210
00606,26
00610,104
00612,290
00616,35
00617,105
00622,21
00623,135
00624,83
00627,110
00637,108
00638,44
00641,82
00646,180
00647,10
00650,64
00652,11
00653,41
00656,64
00659,116
00660,77
00662,292
00664,47
00667,69
00669,112
00670,20
00674,172
00676,111
00677,36
00678,177
00680,218
00682,134
00683,99
00685,166
00687,106
00688,31
00690,36
00692,112
00693,242
00694,5
00698,188
00703,62
00704,51
00705,85
00707,41
00714,83
00715,9
00716,173
00717,58
00718,91
00719,85
00720,31
00723,72
00725,445
00727,269
00728,208
00729,225
00730,167
00731,29
00735,51
00736,174
00738,166
00739,152
00740,6
00741,25
00745,219
00751,85
00754,147
00757,107
00766,73
00767,95
00769,141
00771,141
00772,46
00773,72
00777,146
00778,204
00780,76
00782,50
00783,118
00784,173
00791,203
00794,90
00795,165
00901,24
00907,68
00909,22
00911,31
00912,20
00913,17
00915,118
00917,98
00918,74
00920,97
00921,163
00923,118
00924,245
00925,17
00926,422
00927,85
00949,336
00952,35
00953,327
00956,348
00957,231
00959,246
00961,157
00962,123
00965,35
00966,60
00968,20
00969,166
00971,54
00976,235
00979,100
00982,65
00983,202
00985,196
00987,280
01108,1
02186,1
07305,1
10465,1
10469,1
11249,1
18034,1
21703,1
29405,1
29732,1
30620,1
32003,9
32009,1
32011,7
32034,6
32065,10
32068,24
32073,8
32081,1
32082,2
32084,12
32092,20
32095,4
32097,11
32114,71
32117,68
32118,18
32119,32
32124,23
32127,57
32128,33
32129,42
32132,16
32141,40
32159,23
32162,36
32163,37
32168,61
32169,14
32174,93
32176,23
32204,3
32205,9
32206,3
32207,7
32208,8
32209,8
32210,19
32211,9
32216,10
32217,5
32218,22
32219,3
32220,2
32221,7
32222,3
32223,8
32224,8
32225,12
32226,10
32233,6
32234,3
32244,18
32246,11
32250,8
32254,6
32256,15
32257,18
32258,10
32259,15
32266,2
32277,9
32617,7
32696,23
32701,23
32703,103
32707,58
32708,79
32709,4
32712,114
32713,50
32714,63
32720,58
32723,4
32724,73
32725,90
32726,28
32730,10
32732,10
32736,12
32738,81
32744,5
32746,79
32750,37
32751,40
32754,14
32757,56
32763,45
32764,7
32765,95
32766,26
32771,117
32773,65
32776,16
32778,40
32779,33
32780,53
32789,28
32792,61
32796,35
32798,5
32801,39
32803,26
32804,24
32805,31
32806,50
32807,82
32808,130
32809,76
32810,54
32811,128
32812,51
32814,7
32816,17
32817,68
32818,140
32819,68
32820,18
32821,83
32822,146
32824,145
32825,111
32826,44
32827,47
32828,114
32829,47
32832,93
32833,30
32835,109
32836,56
32837,116
32839,143
32901,67
32904,83
32905,58
32907,118
32919,1
32920,61
32922,30
32926,45
32927,38
32931,12
32934,26
32935,84
32937,45
32940,81
32952,16
32953,28
32955,61
32960,114
32962,176
32968,84
33004,145
33009,696
33010,810
33012,1136
33013,556
33014,800
33015,655
33016,812
33018,911
33019,80
33020,419
33021,341
33023,1402
33024,557
33025,604
33026,187
33027,442
33028,149
33029,411
33030,324
33031,72
33032,784
33033,620
33034,253
33035,170
33054,537
33055,573
33056,450
33060,240
33062,110
33063,617
33064,641
33065,365
33066,100
33067,159
33068,505
33069,242
33071,237
33073,229
33076,178
33106,1
33116,1
33122,1162
33125,672
33126,3359
33127,260
33128,76
33129,73
33130,289
33131,167
33132,224
33133,180
33134,314
33135,603
33136,149
33137,191
33138,146
33139,261
33140,119
33141,269
33142,718
33143,193
33144,415
33145,264
33146,72
33147,642
33149,62
33150,237
33154,74
33155,533
33156,140
33157,649
33158,23
33160,295
33161,385
33162,380
33165,634
33166,8029
33167,244
33168,290
33169,437
33170,225
33172,1420
33173,255
33174,365
33175,618
33176,380
33177,628
33178,2075
33179,420
33180,236
33181,142
33182,1522
33183,338
33184,294
33185,249
33186,941
33187,182
33189,259
33190,111
33191,15
33192,738
33193,427
33194,43
33195,2813
33196,461
33198,1253
33206,14
33301,102
33304,111
33305,58
33306,19
33308,125
33309,377
33311,2525
33312,407
33313,503
33314,396
33315,205
33316,94
33317,263
33319,390
33321,350
33322,356
33323,134
33324,264
33325,200
33326,163
33327,101
33328,146
33330,62
33331,138
33332,119
33334,313
33351,1999
33388,7
33401,183
33403,88
33404,240
33405,140
33406,215
33407,229
33408,64
33409,455
33410,154
33411,462
33412,109
33413,164
33414,313
33415,497
33417,239
33418,165
33426,201
33428,244
33430,97
33431,105
33432,81
33433,220
33434,111
33435,243
33436,258
33437,169
33441,167
33442,223
33444,137
33445,165
33446,125
33449,34
33455,85
33458,207
33460,208
33461,451
33462,243
33463,523
33467,312
33469,42
33470,280
33472,96
33473,56
33477,23
33478,80
33480,33
33483,45
33484,155
33486,89
33487,70
33493,17
33496,124
33498,72
33510,55
33511,101
33527,19
33534,38
33541,60
33543,68
33544,41
33545,72
33547,56
33548,25
33549,28
33556,67
33558,38
33559,27
33563,46
33565,54
33566,37
33567,14
33569,58
33570,89
33572,70
33573,47
33578,119
33579,104
33584,56
33592,25
33594,57
33596,42
33598,79
33602,36
33603,33
33604,94
33605,34
33606,35
33607,45
33609,17
33610,91
33611,43
33612,99
33613,72
33614,151
33615,127
33616,26
33617,104
33618,54
33619,94
33624,68
33625,64
33626,44
33629,18
33634,80
33635,33
33637,42
33647,98
33701,25
33702,52
33703,25
33704,19
33705,33
33706,8
33707,13
33708,17
33709,34
33710,42
33711,36
33712,41
33713,44
33714,33
33715,3
33716,21
33755,41
33756,34
33759,32
33760,20
33761,19
33762,15
33763,35
33764,37
33765,19
33770,35
33771,37
33772,29
33773,22
33774,22
33776,13
33777,24
33778,18
33781,43
33782,32
33801,55
33803,35
33805,46
33809,41
33810,64
33811,52
33812,29
33813,61
33815,28
33823,58
33830,62
33837,145
33839,16
33844,169
33850,14
33860,48
33868,20
33880,78
33881,78
33884,59
33896,69
33897,75
33901,156
33903,145
33904,200
33905,289
33907,133
33908,124
33909,369
33912,72
33913,116
33914,296
33916,205
33917,239
33919,120
33920,53
33922,18
33928,112
33931,23
33936,341
33946,9
33947,53
33948,117
33950,82
33952,234
33953,75
33954,91
33955,57
33956,12
33966,69
33967,165
33971,321
33972,181
33973,119
33974,206
33976,299
33980,69
33981,110
33982,119
33983,130
33990,254
33991,226
33993,357
34102,31
34103,34
34104,174
34105,79
34108,47
34109,125
34110,83
34112,135
34113,159
34114,139
34116,322
34117,193
34119,135
34120,390
34134,22
34135,188
34145,38
34201,23
34202,108
34203,225
34205,204
34207,222
34208,238
34209,139
34210,77
34211,159
34212,130
34219,246
34221,83
34222,23
34223,76
34224,74
34228,9
34229,33
34231,108
34232,201
34233,86
34234,147
34235,69
34236,36
34237,108
34238,69
34239,49
34240,85
34241,81
34242,15
34243,158
34251,48
34266,185
34269,40
34275,121
34285,62
34286,171
34287,157
34288,132
34289,18
34291,63
34292,62
34293,164
34420,45
34431,26
34432,34
34433,16
34434,33
34442,17
34453,14
34465,21
34470,32
34471,41
34472,66
34473,68
34474,29
34475,19
34476,50
34479,12
34480,37
34481,36
34482,40
34484,5
34491,42
34606,40
34607,10
34608,57
34609,71
34610,38
34637,26
34638,65
34639,44
34652,35
34653,29
34654,33
34655,52
34667,42
34668,68
34669,35
34677,26
34683,59
34684,36
34685,21
34688,9
34689,32
34690,22
34691,28
34695,16
34698,29
34705,3
34711,109
34714,96
34715,57
34731,22
34734,9
34736,56
34737,9
34741,145
34743,77
34744,199
34746,165
34747,70
34748,53
34753,16
34756,8
34758,111
34759,121
34761,102
34762,14
34769,60
34771,114
34772,127
34773,21
34785,37
34786,77
34787,208
34788,35
34797,2
34945,64
34946,58
34947,92
34949,21
34950,115
34951,121
34952,277
34953,739
34956,58
34957,114
34981,38
34982,184
34983,387
34984,137
34986,205
34987,253
34990,147
34994,94
34996,29
34997,211
43228,1
53154,1
55343,1
64114,1
73112,1
73170,1
75051,1
76262,1
77092,1
77396,2
78730,1
85009,1
85248,1
85301,1
85383,1
85730,1
94519,1
94547,1
95111,1
