zipcode,Quantity
10303,1
10306,1
10312,1
10462,1
10543,1
11216,1
11239,1
14213,1
14227,1
1532,1
15644,1
17111,1
18017,1
18020,1
1841,1
1850,1
1902,1
19154,1
1923,1
1960,1
19963,1
20743,1
20744,2
20747,1
21206,1
22026,1
22304,1
23185,1
23513,1
27613,1
28031,1
28314,1
28405,1
2860,1
2864,1
28803,1
29403,2
29609,1
29611,1
30022,1
30039,1
30087,1
30101,1
30180,1
30311,1
30519,1
30548,1
32003,78
32009,12
32011,65
32034,174
32044,1
32065,122
32068,195
32073,142
32081,83
32082,84
32084,78
32092,150
32095,50
32097,110
32102,16
32113,42
32114,177
32117,196
32118,98
32119,142
32124,89
32127,171
32128,117
32129,135
32132,39
32134,57
32140,19
32141,125
32148,89
32159,81
32162,169
32163,135
32168,167
32169,40
32174,297
32176,60
32177,170
32179,95
32195,5
32202,8
32204,12
32205,50
32206,43
32207,83
32208,87
32209,81
32210,170
32211,100
32216,90
32217,47
32218,234
32219,53
32220,25
32221,80
32222,58
32223,63
32224,73
32225,145
32226,58
32233,45
32234,32
32244,137
32246,109
32250,54
32254,41
32256,154
32257,103
32258,63
32259,149
32266,9
32277,82
32601,51
32603,8
32605,52
32606,72
32607,92
32608,135
32609,74
32611,1
32615,83
32617,18
32618,35
32621,39
32626,77
32640,61
32641,80
32643,45
32653,55
32656,98
32666,29
32667,17
32668,37
32669,130
32686,25
32693,79
32694,16
32696,81
32701,23
32702,16
32703,96
32707,51
32708,62
32709,6
32712,78
32713,51
32714,48
32720,94
32723,2
32724,118
32725,102
32726,59
32730,6
32732,16
32736,26
32738,161
32744,12
32746,47
32750,32
32751,31
32754,38
32757,40
32763,46
32764,16
32765,64
32766,33
32767,26
32771,64
32773,48
32776,46
32778,51
32779,31
32780,45
32784,34
32789,41
32792,67
32796,45
32798,11
32801,25
32803,21
32804,42
32805,14
32806,31
32807,43
32808,77
32809,50
32810,54
32811,51
32812,51
32814,18
32816,4
32817,45
32818,57
32819,53
32820,29
32821,49
32822,99
32824,103
32825,100
32826,29
32827,54
32828,89
32829,26
32832,57
32833,31
32835,62
32836,41
32837,78
32839,66
32901,50
32903,48
32904,80
32905,71
32907,268
32908,119
32909,189
32920,104
32922,24
32926,56
32927,70
32931,28
32934,50
32935,90
32937,88
32940,86
32952,36
32953,48
32955,46
32960,175
32962,248
32968,118
33004,137
33009,633
33010,738
330104070,2
33012,1152
33013,565
33014,878
33015,714
33016,1011
33018,1008
33019,84
33020,385
33021,362
33023,1172
33024,611
33025,600
33026,192
33027,475
33028,187
33029,405
33030,328
33031,74
33032,748
33033,693
33034,242
33035,160
33054,542
33055,626
33056,448
33060,253
33062,134
33063,599
33064,626
33065,439
33066,138
33067,149
33068,505
33069,231
33071,222
33073,216
33076,207
33106,10
33116,2
33122,2726
33125,627
33126,2633
33127,246
33128,66
33129,59
33130,243
33131,126
33132,181
33133,211
33134,336
33135,505
33136,126
33137,157
33138,161
33139,227
33140,117
33141,242
33142,684
33143,183
33144,374
33145,231
33146,56
33147,672
33149,64
33150,236
33154,77
33155,497
33156,185
33157,593
33158,29
33160,315
33161,442
33162,431
33165,605
33166,8599
33167,235
33168,236
33169,353
33170,218
33172,3049
33173,286
33174,356
33175,595
33176,376
33177,675
33178,2293
33179,326
33180,194
33181,165
33182,1541
33183,302
33184,245
33185,230
33186,838
33187,190
33189,231
33190,107
33191,225
33192,737
33193,425
33194,51
33195,3289
33196,433
33198,559
33206,15
33301,81
33304,88
33305,58
33306,23
33308,128
33309,448
33311,2255
33312,510
33313,509
33314,294
33315,226
33316,109
33317,283
33319,340
33321,347
33322,362
33323,162
33324,248
33325,219
33326,187
33327,91
33328,141
33330,85
33331,124
33332,110
33334,250
33351,1414
33401,181
33403,76
33404,201
33405,113
33406,223
33407,197
33408,64
33409,345
33410,168
33411,437
33412,94
33413,141
33414,296
33415,413
33417,229
33418,195
33426,169
33428,219
33430,183
33431,77
33432,94
33433,211
33434,94
33435,249
33436,231
33437,164
33441,163
33442,199
33444,124
33445,183
33446,134
33449,44
33455,95
33458,258
33460,200
33461,388
33462,209
33463,447
33467,330
33469,76
33470,337
33472,89
33473,39
33477,67
33478,82
33480,46
33483,51
33484,163
33486,82
33487,90
33493,35
33496,92
33498,57
33510,45
33511,71
33513,39
33514,4
33523,29
33525,32
33527,19
33534,26
33538,46
33541,50
33543,60
33544,39
33545,53
33547,45
33548,19
33549,20
33556,64
33558,32
33559,30
33563,23
33565,21
33566,45
33567,9
33569,44
33570,270
33572,165
33573,176
33576,21
33578,55
33579,72
33584,44
33585,9
33592,15
33594,52
33596,41
33597,29
33598,268
33602,29
33603,27
33604,54
33605,12
33606,24
33607,48
33609,18
33610,55
33611,45
33612,71
33613,48
33614,99
33615,98
33616,22
33617,60
33618,29
33619,69
33624,62
33625,42
33626,42
33629,22
33634,49
33635,20
33637,21
33647,75
33701,22
33702,46
33703,23
33704,15
33705,22
33706,21
33707,22
33708,19
33709,40
33710,32
33711,20
33712,33
33713,38
33714,28
33715,9
33716,24
33755,27
33756,35
33759,24
33760,18
33761,18
33762,8
33763,25
33764,36
33765,13
33770,37
33771,37
33772,24
33773,28
33774,16
33776,18
33777,26
33778,25
33781,35
33782,31
33801,50
33803,42
33805,49
33809,47
33810,56
33811,37
33812,29
33813,55
33815,21
33823,55
33830,69
33837,170
33839,6
33844,148
33850,28
33860,38
33868,19
33880,48
33881,100
33884,107
33896,51
33897,76
33901,182
33903,187
33904,231
33905,282
33907,137
33908,216
33909,370
33912,114
33913,164
33914,347
33916,206
33917,295
33919,168
33920,79
33922,21
33928,166
33931,25
33935,175
33936,276
33946,3
33947,67
33948,164
33950,124
33952,267
33953,82
33954,133
33955,82
33956,24
33966,93
33967,156
33971,313
33972,183
33973,149
33974,224
33976,301
33980,104
33981,148
33982,153
